id,question,option_a,option_b,option_c,option_d,correct_option
OIC-020-23-A,Quel type d'étude permet d'estimer le Risque Relatif (RR) ?,Étude cas-témoins,Étude de cohorte exposé/non exposé,Essai contrôlé randomisé,Analyse longitudinale,b
OIC-020-24-A,Quel facteur **n'a pas** d'influence directe sur la puissance d'une étude biomédicale ?,La taille de l'échantillon,Le risque alpha,La variabilité des observations,L'âge moyen des participants,d
OIC-020-25-A,Quel est le principal objectif du calcul du nombre de sujets nécessaires dans une étude?,Déterminer la durée optimale de l'étude.,Assurer une précision suffisante pour les résultats.,Minimiser les coûts liés à la collecte des données.,Identifier les participants les plus susceptibles d'être inclus dans l'étude.,b
OIC-020-26-A,Quel est le principal facteur différenciant entre une erreur aléatoire et un biais systématique dans une étude scientifique ?,La taille de l'échantillon utilisé,Le type d'étude menée (descriptive ou analytique),L'origine de l'erreur : fluctuation aléatoire vs. erreur systématique non due au hasard,La présence ou l'absence de facteurs de confusion dans l'analyse des données,c
OIC-020-27-B,Quel type de biais peut entraîner une sous-estimation de l'association entre un facteur d'exposition et un critère de jugement ?,Biais de sélection différentiel,Biais de classement non différentiel,Biais de classement différentiel,Biais de sélection non différentiel,b
OIC-020-28-B,Quel est le principal différence entre un facteur de confusion et un facteur d'interaction dans une étude épidémiologique ?,"Un facteur de confusion modifie l'association étudiée, tandis qu'un facteur d'interaction ne la modifie pas.","Un facteur de confusion est toujours statistiquement significatif, tandis qu'un facteur d'interaction n'est pas toujours significatif.","Un facteur de confusion peut amplifier ou masquer l'association étudiée, tandis qu'un facteur d'interaction modifie la nature de l'association en fonction d'autres facteurs.","Un facteur de confusion est un facteur indépendant, tandis qu'un facteur d'interaction dépend toujours d'un autre facteur.",c
OIC-020-29-A,Quel est le but principal d'un jugement de signification statistique ?,Déterminer la taille de l'échantillon nécessaire pour une étude.,Mesurer la précision des estimations statistiques.,Évaluer la probabilité qu'une différence observée soit due au hasard.,Identifier les sources d'erreur dans une étude statistique.,c
OIC-020-30-A,"Selon les critères de causalité de Bradford Hill, quel critère est considéré comme le plus convaincant pour établir une relation causale entre une exposition et un phénomène de santé ?",La force de l'association statistique,La spécificité de la relation entre l'exposition et le phénomène étudié,L'absence d'ambiguïté temporelle (l'exposition précède le phénomène),La plausibilité biologique du mécanisme physiopathologique,b
OIC-020-31-B,Lequel des éléments suivants **N'EST PAS** une nouvelle source de données au service du progrès médical soutenu par la technologie ?,Exposome,Phénome,Système National des Données de Santé (SNDS),Réseaux sociaux,c
OIC-020-32-B,Quel est le principal objectif des revues prédatrices ?,Promouvoir la recherche scientifique et son accès libre.,Fournir une évaluation rigoureuse des manuscrits soumis par les chercheurs.,Générer des revenus en publiant rapidement des travaux sans validation scientifique.,Favoriser la collaboration entre chercheurs de différents domaines d'expertise.,c
OIC-020-33-A,Quelle propriété d'un test dépend directement de la prévalence de la maladie dans la population étudiée ?,Sensibilité,Spécificité,Valeur prédictive positive (VPP),Rapport de vraisemblance négatif (RVN),c
OIC-022-01-A,Quelle est la définition d'une maladie rare selon le Règlement européen sur les médicaments orphelins ?,Une maladie qui affecte plus de 1% de la population.,Une maladie qui touche moins de 1 personne sur 2000.,Une maladie uniquement d'origine génétique.,Une maladie qui n'a pas de traitement connu.,b
OIC-022-02-B,Lequel des énoncés suivants décrit le mieux l'objectif du Plan National Maladies Rares 3 (PNMR3) ?,Accélérer la recherche sur les maladies rares pour trouver des traitements plus efficaces.,Permettre à chaque patient atteint d'une maladie rare de recevoir un diagnostic précis dans un délai maximal d'un an.,Créer une base de données exhaustive de toutes les maladies rares et leurs symptômes.,Fournir un soutien financier aux associations de malades atteints de maladies rares.,b
OIC-022-03-B,"Parmi les maladies rares mentionnées dans le texte, laquelle est caractérisée par une anomalie de l'hémoglobine qui provoque la déformation des globules rouges ?",Hémochromatose,Drépanocytose,Thalassémie,Dystrophie musculaire de Duchenne,b
OIC-022-04-B,"Selon le texte, quel pourcentage de personnes atteintes de maladies rares dans le monde sont des enfants ?",50%,75%,80%,350%,b
OIC-022-05-A,Quelle est la différence principale entre l'errance diagnostique et l'impasse diagnostique ?,"L'errance diagnostique concerne les maladies rares, tandis que l'impasse diagnostique concerne les maladies courantes.","L'errance diagnostique est la période avant le diagnostic, tandis que l'impasse diagnostique survient après avoir épuisé toutes les options de diagnostic.","L'errance diagnostique implique un manque d'expertise médicale, tandis que l'impasse diagnostique est due à des symptômes atypiques.","L'errance diagnostique se produit uniquement chez les enfants, tandis que l'impasse diagnostique affecte principalement les adultes.",b
OIC-022-06-B,Quel est l'apport principal des protocoles nationaux de diagnostic et de soins (PNDS) pour les maladies rares ?,Fournir une liste exhaustive de toutes les maladies rares.,Offrir un soutien financier aux patients atteints de maladies rares.,Faciliter l'accès à des traitements expérimentaux pour les maladies rares.,Proposer une synthèse claire et concise pour le médecin traitant concernant les principales maladies rares.,d
OIC-024-01-A,Quel facteur n'est PAS généralement associé à une hémorragie du premier trimestre ?,Grossesse extra-utérine,Hématome décidual,Infection urinaire,Grossesse môlaire,c
OIC-024-02-A,Quelle est la première mesure importante à prendre après une fausse couche du premier trimestre ?,Administration d'antibiotiques,Prescription de médicaments pour induire des contractions,Prévention de l'allo-immunisation rhésus,Consultation psychologique immédiate,c
OIC-024-03-A,Quel est le traitement chirurgical recommandé en cas de grossesse extra-utérine (GEU) symptomatique ?,Médicamenteux par méthotrexate,Abstention thérapeutique avec surveillance clinique et échographique,Chirurgie en urgence après conditionnement de la patiente,Salpingotomie ou ablation de la trompe uniquement si la patiente est algique,c
OIC-024-04-A,Quelle est la première mesure à prendre en cas d'hémorragie du deuxième ou troisième trimestre de grossesse ?,Effectuer un toucher vaginal pour évaluer le col utérin.,Réaliser une échographie obstétricale pour identifier la cause de l'hémorragie.,Prendre en compte l'histoire de la grossesse et l'état général de la mère.,Administrer des médicaments pour arrêter le saignement immédiatement.,c
OIC-024-05-A,Quelle est la définition de l'hémorragie du postpartum (HPP) ?,Perte sanguine > 50 mL dans les 24 heures suivant l'accouchement.,Saignement vaginal léger pendant plusieurs semaines après l'accouchement.,Perte sanguine > 500 mL dans les 24 heures suivant l'accouchement.,Douleur abdominale intense après l'accouchement.,c
OIC-024-06-B,Quelle est l'étape **la plus importante** à suivre immédiatement lors de la prise en charge d'une hémorragie post-partum (HPP) ?,Administration d'utérotoniques (oxytocine),Révision utérine et massage utérin,Sondage urinaire à demeure,Estimation des pertes sanguines,d
OIC-024-07-B,Quelle mesure est systématiquement mise en place pour prévenir l'HPP (hémorragie post-partum) ?,Administration d'antibiotiques,Surveillance de la pression artérielle toutes les 15 minutes,Administration prophylactique d'oxytocine dès la sortie de l'enfant,Prise de sang pour un test de groupe sanguin,c
OIC-024-08-A,Quelle est la définition de l'hypertension artérielle gravidique (HTAg) ?,Une pression artérielle systolique (PAS) supérieure à 120 mmHg et/ou une pression artérielle diastolique (PAD) supérieure à 80 mmHg.,"Une pression artérielle systolique (PAS) supérieure à 140 mmHg et/ou une pression artérielle diastolique (PAD) supérieure à 90 mmHg, apparue après 20 semaines de grossesse et disparaissant avant la fin du post-partum.","Une pression artérielle systolique (PAS) supérieure à 160 mmHg et/ou une pression artérielle diastolique (PAD) supérieure à 110 mmHg, accompagnée d'une protéinurie.",Une hypertension antérieure à la grossesse qui persiste après le post-partum.,b
