id,question,option_a,option_b,option_c,option_d,correct_option
OIC-009-16-B,Qu'est-ce que l'ajustement en recherche en santé?,Une méthode pour mesurer l'association entre deux variables sans tenir compte des facteurs de confusion.,Une méthode statistique pour identifier les facteurs de confusion.,"Une méthode statistique pour tenir compte des facteurs de confusion et évaluer l'impact des facteurs d'exposition étudiés, toutes choses égales par ailleurs.",Une méthode pour contrôler l'effet des facteurs de confusion sur la mesure de l'association.,c
OIC-009-16-B-,Quel est le principal objectif de la protection des données de santé ?,Faciliter l'accès aux données pour tous les chercheurs.,Assurer la confidentialité et la protection de la vie privée des personnes.,Permettre une analyse statistique rapide et exhaustive.,Réduire les coûts de stockage des données de santé.,b
OIC-009-17-A,"Dans le contexte de la recherche en santé, quel terme désigne le facteur d'intérêt dans une étude analytique ou expérimentale ?",Facteur étiologique,Facteur pronostique,Facteur de risque,Déterminant de santé,Facteur de risque
OIC-009-17-A-,Qu'est-ce qu'une population cible ?,Le groupe de personnes étudié dans une étude spécifique.,Le groupe de personnes à partir duquel les participants sont recrutés pour l'étude.,Le groupe de personnes à qui les résultats de l'étude seront extrapolés pour améliorer leur prise en charge.,Le groupe de personnes qui financent la recherche.,c
OIC-009-18-A,"Dans les études observationnelles, la nature et le niveau des facteurs d'exposition auxquels sont soumis les sujets inclus dans l'étude ne sont pas modifiés par le chercheur. Cette caractéristique est une différence fondamentale par rapport aux études expérimentales. Quel type d'étude observationnelle est le plus adapté pour étudier la relation entre un facteur d'exposition et un phénomène de santé, en comparant les indicateurs de fréquences du phénomène de santé entre les groupes de sujets exposés et non-exposés ?",Enquête de cohorte,Enquête cas-témoins,Enquête transversale,Étude exposés non exposés,d1
OIC-009-18-A-,Quelle est la principale différence entre une étude cas-témoins nichée et une étude cas-cohorte ?,"La cas-témoins nichée utilise un échantillon aléatoire de la cohorte, tandis que la cas-cohorte utilise un échantillon non aléatoire.","La cas-témoins nichée inclut des sujets qui n'ont pas développé l'événement d'intérêt, tandis que la cas-cohorte ne les inclut pas.","La cas-témoins nichée est utilisée pour étudier les effets d'une intervention, tandis que la cas-cohorte est utilisée pour étudier les associations entre des facteurs d'exposition et des événements.","La cas-témoins nichée est une étude transversale, tandis que la cas-cohorte est une étude longitudinale.",b1
OIC-009-19-B,Quelle est la définition la plus précise de la prévalence ?,La proportion de personnes atteintes d'une maladie à un moment donné.,Le nombre de nouveaux cas d'une maladie sur une période donnée.,Le nombre de personnes qui développent une maladie sur une période donnée.,Le risque de développer une maladie dans une population.,La proportion de personnes atteintes d'une maladie à un moment donné.
OIC-009-19-B-,Qu'est-ce que la standardisation dans le contexte de la recherche en santé ?,Une méthode pour augmenter la taille de l'échantillon.,Une technique pour comparer les mesures de fréquence entre populations ayant des structures d'âge et de sexe différentes.,Un processus pour garantir la confidentialité des données.,Une méthode pour réduire le biais dans les études.,b
OIC-009-20-B,Quel est le principal objectif des mesures d'association brutes en recherche en santé ?,Mesurer la différence absolue entre les groupes exposés et non exposés.,Mesurer le risque relatif entre les groupes exposés et non exposés.,Mesurer la différence de moyennes entre les groupes.,Mesurer le nombre de sujets à traiter pour éviter un événement.,b
OIC-009-20-B-,Quelle est la principale différence entre le Risque Relatif (RR) et l'Odds Ratio (OR) ?,Le RR est toujours plus précis que l'OR.,"L'OR peut être estimé à partir d'études cas-témoins, tandis que le RR ne peut pas.","Le RR est utilisé pour mesurer la différence de moyennes, tandis que l'OR est utilisé pour mesurer les cotes.","Le RR est plus précis que l'OR, mais il est plus difficile à calculer.",option_b1
OIC-009-21-A,Quel est le principal facteur qui influence la puissance d'une étude ?,La taille de l'échantillon.,La différence à détecter.,Le risque alpha.,Le test unilatéral ou bilatéral.,La taille de l'échantillon.
OIC-009-21-A-,"Dans le contexte de la recherche en santé, le calcul du nombre de sujets nécessaires est principalement effectué :",Après avoir terminé l'étude.,"A posteriori, en fonction des résultats obtenus.","A priori, avant le début de l'étude.",En fonction du budget disponible.,c1
OIC-009-22-B,Quelle est la principale différence entre l'erreur aléatoire et l'erreur systématique dans le contexte de la recherche en santé ?,"L'erreur aléatoire est due au hasard, tandis que l'erreur systématique est due à des erreurs de mesure.","L'erreur aléatoire est indépendante de la taille de l'échantillon, tandis que l'erreur systématique dépend de la taille de l'échantillon.","L'erreur aléatoire est due à la fluctuation d'échantillonnage, tandis que l'erreur systématique est due à des erreurs de mesure.","L'erreur aléatoire est due à des erreurs de mesure, tandis que l'erreur systématique est due au hasard.",c1
OIC-009-22-B-,Qu'est-ce qu'un biais de sélection différentiel ?,Un biais où le risque de biais est identique dans tous les groupes étudiés.,Un biais où le risque de biais diffère selon le groupe étudié.,Un biais qui ne peut pas être corrigé.,Un biais qui ne concerne que les études observationnelles.,b
OIC-009-23-A,Qu'est-ce qui caractérise un facteur d'interaction dans la recherche en santé ?,Un facteur de confusion qui modifie l'association entre une exposition et un résultat.,Un facteur qui masque l'association entre une exposition et un résultat.,Un facteur qui ne modifie pas l'association entre une exposition et un résultat.,Un facteur qui est confondu avec un facteur de confusion.,Un facteur qui modifie l'association entre une exposition et un résultat.
OIC-009-23-A-,Qu'est-ce que la valeur de p dans un test statistique ?,La probabilité que l'hypothèse nulle soit vraie.,La probabilité d'observer une différence au moins aussi importante si en réalité cette différence n'existe pas.,La probabilité que l'hypothèse alternative soit vraie.,La probabilité que l'hypothèse nulle soit fausse.,b
OIC-009-24-B,"Selon le texte, quel critère de Bradford Hill est le plus convaincant lorsqu'il est présent, mais est souvent absent, même si la relation causale est très plausible ?",Cohérence externe,Plausibilité biologique,Spécificité de la relation,Association statistique,c
OIC-009-24-B-,Quel est le terme qui désigne l'ensemble des facteurs environnementaux auxquels un individu est exposé au cours de sa vie ?,Phénome,Exposome,Microbiome,Génome humain,b
OIC-009-25-B,Qu'est-ce qui est généralement impliqué dans le processus de publication d'un article scientifique ?,Une publication immédiate et gratuite sans évaluation.,Une évaluation par des pairs (reviewers) pour garantir la qualité.,Une publication directe auprès d'une revue spécialisée sans comité de lecture.,Une publication immédiate et gratuite sans évaluation.,b
OIC-009-25-B-,La valeur prédictive positive (VPP) d'un test est définie comme :,La probabilité d'être malade si le test est positif.,La probabilité d'être non-malade si le test est négatif.,La probabilité d'être malade si le test est négatif.,La probabilité d'être non-malade si le test est positif.,a
OIC-009-26-B,"Selon le contenu éducatif, quelle est la définition d'une maladie rare ?",Une maladie qui affecte plus de 10 000 personnes.,Une maladie qui affecte moins d'une personne sur 2 000 en population générale.,Une maladie qui est causée par un virus.,Une maladie qui est traitée par des médicaments génériques.,b
OIC-009-26-B-,"Selon le Plan National Maladies Rares 3 (PNMR3), quel est l'objectif principal concernant le diagnostic des maladies rares?",Obtenir un diagnostic précis pour tous les patients atteints de maladies rares en moins de 6 mois.,Assurer un diagnostic précis pour tous les patients atteints de maladies rares en moins de 1 an.,Obtenir un diagnostic précis pour tous les patients atteints de maladies rares en moins de 3 mois.,"Obtenir un diagnostic précis pour tous les patients atteints de maladies rares en moins de 1 an, sauf pour ceux pour lesquels l'état de l'art scientifique, médical et technique ne permet pas d'aboutir à un diagnostic précis.",d
