id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-020-27-B,Quels sont les types de biais de sélection en recherche en santé ?,Biais non différentiel et biais différentiel,Biais de classement et biais de sélection,Biais de sélection non différentiel uniquement,Biais de sélection différentiel uniquement,A,4
OIC-020-28-B,Quel est le rôle d'un facteur d'interaction dans une étude de recherche en santé ?,Il s'agit d'un facteur qui modifie l'association entre une exposition et un phénomène de santé.,"Il s'agit d'un facteur qui produit ou amplifie l'association étudiée, même si elle n'existe pas.",Il s'agit d'un facteur qui masque ou réduit l'association entre une exposition et un phénomène de santé.,Il s'agit d'un facteur qui est nécessaire pour déterminer si l'effet est modifié de manière statistiquement significative.,option_a,4
OIC-020-29-A,"Quel est le résultat d'un test statistique lorsque la valeur de p est inférieure au seuil déterminé a priori (risque de première espèce alpha) en général 0,05 ?",Le résultat du test n'est pas significatif,Le résultat du test est significatif,On ne peut rien conclure,La valeur de p doit être recalculée,b,4
OIC-020-30-A,Quel est le niveau de preuve scientifique fourni par les études observationnelles en termes de causalité ?,Niveau 1,Niveau 2,Niveau 3 ou 4,Leur niveau de preuve est indéterminé,option_c,3
OIC-020-31-B,Quels sont les nouveaux types de sources de données qui soutiennent le progrès médical soutenu par la technologie ?,Seulement les données génomiques,"Les données génomiques, l'exposome et le phénome","Toutes les options ci-dessus : les données -omics issues de la biologie moléculaire, les données de soins issues du système d’information hospitalier, les données environnementales, les données issues d’objets connectés (quantify self), m-Health et les données collectées dans le cadre du SNDS",Les données génomiques et les données de soins issues du système d’information hospitalier,c,5
OIC-020-32-B,Quel est le but principal des revues prédatrices ?,Publier les articles scientifiques rapidement et gratuitement.,Proposer des articles scientifiques à des chercheurs moyennant des frais de publication.,Valider la qualité des articles avant leur publication.,Favoriser l'accès libre aux publications scientifiques.,option_b,0
OIC-020-33-A,Quelles sont les propriétés d'un test qui dépendent de la prévalence de la maladie dans la population étudiée ?,Valeur prédictive positive (VPP) et valeur prédictive négative (VPN),Sensibilité d’un test (Se) et spécificité d’un test (Sp),Rapport de vraisemblance positif (RVP) et rapport de vraisemblance négatif (RVN),Probabilité pré-test et probabilité post-test,option_a,4
OIC-022-01-A,Quelle est la définition d'une maladie rare selon le Règlement européen sur les médicaments orphelins ?,Une maladie qui atteint moins de 1 personne sur 100 en population générale,Une maladie qui atteint moins d’une personne sur 2 000 en population générale,Une maladie qui est causée par un virus,Une maladie qui n'a pas de traitement disponible,option_b,5
OIC-022-02-B,Quel est l'objectif du Plan National Maladies Rares (PNMR3) ?,Favoriser les parcours de santé lisibles pour les patients atteints de maladies rares.,Réduire le temps nécessaire pour obtenir un diagnostic précis en moins d'un an.,Augmenter le nombre de centres de référence maladies rares (CRMR) en France.,Améliorer la prise en charge des patients atteints de maladies rares au plus proche de leur domicile.,b,0
OIC-022-03-B,Quelle est la principale complication de l'hémophilie ?,L'incidence annuelle,La prévalence dans la population,Les hémorragies spontanées ou prolongées,La présence d'une vasculopathie cérébrale,c,4
OIC-022-04-B,Quel est le nombre approximatif de personnes touchées par les maladies rares en France ?,1 million,3 millions,5 millions,10 millions,b,4
OIC-022-05-A,Quelle est la différence entre l'errance diagnostique et l'impasse diagnostique ?,"L'errance diagnostique se produit lorsque le diagnostic est posé trop rapidement, tandis que l'impasse diagnostique se produit lorsque les investigations disponibles ne permettent pas de définir la cause précise d'une maladie.","L'errance diagnostique concerne les maladies dont la cause génétique n'a pas encore été reconnue, tandis que l'impasse diagnostique concerne les malades atteints d'une forme atypique d'une maladie connue.","L'errance diagnostique se produit lorsque le diagnostic est posé trop rapidement, tandis que l'impasse diagnostique se produit lorsque les investigations disponibles ne permettent pas de définir la cause précise d'une maladie.","L'errance diagnostique concerne les maladies dont la cause génétique n'a pas encore été reconnue, tandis que l'impasse diagnostique se produit lorsque le diagnostic est posé trop rapidement.",b,0
OIC-022-06-B,Quels sont les principaux dispositifs qui aident un médecin non spécialiste à s’informer et pour une prise en charge multidisciplinaire du patient ?,"Les centres de référence et de compétence maladies rares, les filières de santé, Orphanet, Maladies rares Info Services.","Les plateformes d’expertise maladies rares dans les territoires, les équipes relais handicaps rares (ERHR).",La Haute Autorité de Santé - Protocoles nationaux de diagnostic et de soins (PNDS) et les protocoles nationaux de diagnostic et de soins.,"Les associations de patients spécifiques, Alliance Maladies Rares.",option_a,4
OIC-024-01-A,Quelle est la cause la plus fréquente d'une hémorragie du premier trimestre de grossesse ?,Une grossesse extra-utérine,Une grossesse intra-utérine évolutive avec un hématome décidual,Une grossesse intra-utérine non évolutive,Toutes les causes sont également fréquentes,b,4
OIC-024-02-A,Quelle est la méthode recommandée pour les sacs de petite taille et les hémorragies peu importantes en cas de fausse couche du premier trimestre ?,Traitement chirurgical,Traitement médical avec prostaglandines,Prise en charge psychologique,Hospitalisation sans traitement spécifique,b,4
OIC-024-03-A,Quel est le traitement recommandé pour une grossesse extra-utérine (GEU) pauci ou asymptomatique ?,Chirurgie immédiate,Traitement médicamenteux par méthotrexate,Surveillance clinique et échographique sans traitement,Abstention thérapeutique sous réserve d'une bonne observance de la patiente,b,4
OIC-024-04-A,Quels sont les signes cliniques en faveur d’un hématome rétroplacentaire (HRP) ?,"Hémorragie abondante, sang rouge et souvent récidivante","Contexte vasculaire (>35ans, HTA, tabac, cocaïne, primipare, prééclampsie)",Douleurs utérines permanentes et contracture utérine permanente,Activité cardiaque fœtale bien perçue,b,0
OIC-024-05-A,Quelle est la définition de l’hémorragie du post-partum (HPP) ?,Une hémorragie inférieure à 500 mL dans les 24h suivant l’accouchement,Une hémorragie supérieure ou égale à 1000 mL dans les 24h suivant l’accouchement,"Toute hémorragie après l'accouchement, qu'elle soit légère ou sévère",Aucune hémorragie après l'accouchement n'est considérée comme une complication,b,4
OIC-024-06-B,Quels sont les principes de prise en charge d&#39;une HPP (Hémorragie Postpartum Profuse) ?,"Estimation des pertes sanguines, délivrance artificielle en urgence et révision utérine","Massage utérin, inspection sous valves des voies génitales basses et administration d&#39;utérotoniques","Sondage urinaire à demeure, suture des déchirures périnéales éventuelles et recherche d&#39;un hémopéritoine en cas de césarienne",Tous les principes mentionnés précédemment sont corrects,d,4
OIC-024-07-B,Quel est le but de la surveillance systématique pendant 2 heures en salle de travail ?,Évaluer les pertes sanguines post-partum,Surveiller l'éventuel décollement placentaire,Contrôler le volume des pertes sanguines,Vérifier la présence de complications obstétricales,option_b,4
OIC-024-08-A,Quelle est la définition de l'hypertension artérielle gravidique (HTAg) ?,PA systolique (PAS) ≥ à 140 mmHg et/ou d'une PA diastolique (PAD) ≥ à 90 mmHg à au moins deux reprises.,PA systolique (PAS) ≥ à 160 mmHg et/ou d'une PA diastolique (PAD) ≥ à 110 mmHg à au moins deux reprises.,PA systolique (PAS) ≥ à 140 mmHg et/ou d'une PA diastolique (PAD) ≥ à 90 mmHg à une seule fois.,PA systolique (PAS) ≥ à 160 mmHg et/ou d'une PA diastolique (PAD) ≥ à 110 mmHg à une seule fois.,option_a,4
OIC-024-09-B,Quelle est la fréquence de l&#39;HTAg pendant la grossesse ?,1-2%,5 à 10%,20 à 30%,50 à 60%,b,4
OIC-024-10-B,Quel examen est indispensable pour rechercher une pré-éclampsie ?,La recherche d'une protéinurie sur échantillon (>1 croix à la BU) ou sur un recueil des urines de 24 heures (> 300 mg/24 h),L'échographie obstétricale,Le Doppler de l'artère ombilicale,La recherche d'une protéinurie sur échantillon (>1 croix à la BU) ou sur un recueil des urines de 24 heures (> 300 mg/24 h) et l'échographie obstétricale,option_a,4
OIC-024-11-A,Quelles sont les complications maternelles de la prééclampsie ?,"Crise d'éclampsie, HELLP syndrome et hématome rétroplacentaire",Coagulation intravasculaire disséminée et insuffisance rénale aiguë,Hémorragie cérébroméningée et rétinopathie hypertensive,Toutes les options ci-dessus sont correctes,A,0
OIC-024-12-A,Quels sont les critères de sévérité d'une HTA pendant la grossesse ?,PAS ≥ 160 mmHg et/ou PAD ≥ 110 mmHg,Créatinémie ≥ 90 µmol/L,Oligurie ≤ 500 mL/24h ou ≤ 25 mL/h,Tous les critères mentionnés ci-dessus,d,4
