id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-020-03-A,"Selon la loi Jardé, quelle est la principale caractéristique des recherches interventionnelles à risques et contraintes minimes (RIPH catégorie 2) ?",Elles comportent une intervention non justifiée par la prise en charge habituelle et présentent des risques importants.,"Elles comportent l'ajout d'interventions par rapport à la pratique courante, présentant uniquement des risques et des contraintes minimes pour le participant.","Elles consistent en des actes et produits utilisés de manière habituelle, sans procédure supplémentaire ni risque additionnel.","Elles concernent principalement l'évaluation de médicaments ou de dispositifs médicaux, même utilisés de manière habituelle.",b,4
OIC-020-04-B,"Selon le texte, quels types d'arguments sont principalement utilisés pour justifier une problématique de recherche ?",Données démographiques et socio-économiques.,Arguments épidémiologiques et état actuel des connaissances.,Opinions d'experts et tendances politiques.,Coûts de la recherche et délais de publication.,b,4
OIC-020-05-B,Quelle est la relation principale entre les hypothèses de recherche et les objectifs d'une étude ?,Les objectifs déterminent l'hypothèse.,"L'hypothèse est vérifiée à travers l'étude, et elle découle de l'objectif principal.",L'hypothèse et les objectifs sont indépendants l'un de l'autre.,"Les objectifs secondaires déterminent l'hypothèse, tandis que l'objectif principal est indépendant.",b,4
OIC-020-06-B,Quel est le facteur déterminant principal pour choisir la méthodologie d'une étude de recherche en santé ?,Le niveau de financement disponible pour l'étude.,L'objectif précis de la recherche.,La popularité du sujet de recherche auprès des chercheurs.,La facilité d'accès aux participants potentiels.,b,4
OIC-020-07-B,"Lequel des modes d'échantillonnage suivants est considéré comme non-aléatoire et est souvent utilisé par les instituts de sondages, malgré ses limites en termes d'estimation de la variance ?",Sondage aléatoire simple,Sondage stratifié,Méthode des quotas,Échantillon de convenance,c,3
OIC-020-08-B,"Parmi les options suivantes, laquelle représente un exemple de source de données d'enregistrement continu utilisé en surveillance épidémiologique en France ?",Une étude 'ad hoc' menée sur un échantillon de patients.,Les registres de morbidité recensant les nouveaux cas d'une pathologie donnée.,Les données collectées à partir des dossiers médicaux de patients hospitalisés dans un EDS.,Les données issues des entretiens avec les proches des patients.,b,4
OIC-020-09-B,"Dans le cadre d'une étude de recherche en santé, quel élément est considéré comme le critère de jugement principal ?",Les caractéristiques des individus inclus dans l'étude.,Les facteurs d'exposition étudiés.,Le critère qui répond le mieux à l'objectif principal de l'étude et possède une signification clinique.,Les critères de jugement secondaires utilisés pour explorer divers aspects de la pathologie.,c,4
OIC-020-10-B,Quelle est la fonction principale d'une loi de probabilité dans le contexte des variables aléatoires ?,Définir toutes les issues possibles d'un phénomène aléatoire.,Attribuer un nombre à chaque issue possible d'une variable aléatoire.,Décrire la probabilité associée à chaque valeur ou intervalle de valeurs d'une variable aléatoire.,Estimer la fréquence d'une variable aléatoire à partir d'un échantillon limité.,c,4
OIC-020-11-B,Lequel des paramètres suivants mesure la dispersion des données autour de la moyenne ?,Médiane,Mode,Variance,Quantile,c,4
OIC-020-12-B,"Selon le texte, quel paramètre influence positivement la puissance d'un test statistique ?",L'augmentation de la variance des observations.,L'augmentation de la taille de l'échantillon.,L'augmentation du risque alpha.,L'utilisation d'un test bilatéral au lieu d'un test unilatéral.,b,4
OIC-020-13-B,Quelle est la principale caractéristique des données de survie décrite dans le texte ?,"Elles mesurent uniquement le temps jusqu'à un événement spécifique, comme le décès.","Elles sont toujours complètes, enregistrant la durée exacte jusqu'à l'événement pour tous les sujets.","Elles sont incomplètes en raison de la censure, où la durée exacte jusqu'à l'événement n'est pas connue pour tous les sujets.",Elles ne peuvent être analysées qu'avec des méthodes statistiques simples comme le calcul de moyennes.,c,4
OIC-020-14-B,Quel est le principal objectif de l'ajustement dans l'analyse statistique en santé ?,"Calculer une mesure d'association brute, sans tenir compte d'autres facteurs.","Identifier l'association indépendante entre une exposition et un critère de jugement, en neutralisant l'effet des facteurs de confusion.",Simplifier l'analyse en ne considérant qu'une seule variable à la fois.,"Augmenter la complexité de l'analyse en incluant tous les facteurs possibles, même non pertinents.",b,4
OIC-020-15-B,"Selon le texte, quelle est la principale raison de la protection particulière des données de santé ?",Faciliter l'accès aux données pour la recherche.,Garantir le respect de la vie privée des personnes.,Simplifier les procédures administratives pour les chercheurs.,Réduire les coûts liés au stockage des données.,b,4
OIC-020-16-A,"Dans le contexte de la recherche en santé, comment appelle-t-on un facteur de risque dont la nature causale pour le phénomène de santé étudié est supposée ou prouvée ?",Facteur d'exposition,Facteur pronostique,Facteur étiologique,Déterminant de santé,c,4
OIC-020-17-A,"Dans le contexte de la recherche en santé, quelle est la relation entre la population cible, la population source et l'échantillon ?","La population cible est un sous-ensemble de la population source, et l'échantillon est un sous-ensemble de la population cible.","La population source est celle à laquelle on souhaite généraliser les résultats, l'échantillon est sélectionné dans la population cible, et la population cible est un sous-ensemble de la population source.","La population cible est celle à partir de laquelle l'échantillon est sélectionné, la population source est celle à laquelle on souhaite généraliser les résultats, et l'échantillon est un sous-ensemble de la population cible.","La population cible est celle à partir de laquelle l'échantillon est sélectionné, la population source est celle à laquelle on souhaite généraliser les résultats, et l'échantillon est un sous-ensemble de la population source.",d,0
OIC-020-18-A,Lequel des types d'études observationnelles suivants est principalement utilisé pour estimer la prévalence d'un phénomène de santé dans une population à un moment donné ?,Enquête de cohorte,Étude cas-témoins,Enquête transversale,Étude exposés/non exposés,c,3
OIC-020-19-B,Lequel des schémas d'étude suivants est une étude quasi-expérimentale où un groupe contrôle n'est pas déterminé par tirage au sort ?,Étude cas-témoins nichée,Étude cas-cohorte,Étude ici-ailleurs,Étude sur données groupées,c,4
OIC-020-20-A,Quelle mesure décrit la probabilité qu'un événement (comme une maladie) survienne dans une population pendant une période donnée ?,Prévalence,Taux d'incidence,Risque,Intervalle de confiance,c,3
OIC-020-21-B,Quel est le principal objectif de la standardisation dans le contexte des enquêtes descriptives en santé ?,Calculer la fréquence brute d'un événement dans une population.,Comparer des mesures de fréquence entre des populations ayant des structures démographiques différentes.,Estimer la prévalence d'une maladie dans une population spécifique.,Déterminer la cause d'un problème de santé dans une population donnée.,b,4
OIC-020-22-A,Lequel des indicateurs suivants représente la différence entre la probabilité d'un événement chez les non-exposés et la probabilité de cet événement chez les exposés ?,Réduction relative de risque (RRR),Risque relatif (RR),Différence de risque (DR),Odds Ratio (OR),c,5
OIC-020-23-A,Lequel des énoncés suivants concernant le Risque Relatif (RR) et l'Odds Ratio (OR) est correct selon le texte fourni ?,"Le RR peut être estimé à partir d'une étude cas-témoins, tandis que l'OR ne peut être estimé qu'à partir d'études de cohorte ou d'essais contrôlés randomisés.","Le RR mesure le rapport des cotes d'être malade selon l'exposition, tandis que l'OR mesure le rapport de la probabilité d'être malade selon l'exposition.","L'OR peut être estimé à partir d'une étude cas-témoins, tandis que le RR ne peut être estimé qu'à partir d'études de cohorte ou d'essais contrôlés randomisés.","Le RR et l'OR mesurent tous deux le rapport des cotes d'être malade selon l'exposition, et peuvent être estimés à partir de n'importe quel type d'étude.",c,5
