,id,question,option_a,option_b,option_c,option_d,correct_option
113,OIC-020-18-A,Quel est le risque de GEU pendant le premier trimestre en relation avec le tabagisme?,Le risque de GEU est important avec un risque relatif (RR) > 2,Le risque de GEU est modéré avec un risque relatif (RR) = 1.5,Le risque de GEU est faible avec un risque relatif (RR) < 1,Le risque de GEU est insignifiant avec un risque relatif (RR) = 0.8,a
114,OIC-020-18-A-,Quelle intervention est essentielle pour la prise en charge des femmes enceintes fumeuses?,La prescription de nicotine par voie orale,L'utilisation de fiches de conseils,L'analyse du taux de CO pour évaluer la dépendance,L'hypnose comme intervention médicale,b
115,OIC-020-19-B,Quel est l'un des symptômes typiques de la syndrome d'alcoolisation fœtale (SAF) associé à des anomalies faciales?,Retard de croissance intra utérin modéré,Anomalies de la lèvre supérieure (minceur) et du philtrum (bombant),Ptosis bilatéral,Hypertrichose avec synophris,b
116,OIC-020-20-A-,Quel effet est associé au cannabis lors de la grossesse?,Retard de croissance intra-utérin,Prématurité,Syndrome de sevrage néonatal modéré,"Troubles de l'attention, difficulté d'apprentissage, troubles du sommeil",a
117,OIC-020-21-B,Quel est le principal moyen de repérer les conduites addictives pendant la grossesse?,L'analyse des résultats des tests sanguins,L'observation des comportements pendant les soirées,Les entretiens réalisés pendant la grossesse,L'examen médical régulier,c
118,OIC-020-21-B-,Quelle est la principale raison de la mise en place d'un réseau multidisciplinaire dans la prise en charge de la grossesse et de l'accueil de l'enfant?,Pour réduire le nombre de professionnels impliqués,Pour simplifier le suivi médical,Pour réunir toutes les compétences nécessaires à la prise en charge,Pour éviter les complications médicales,c
119,OIC-020-22-A,Quelle est la caractéristique du syndrome de sevrage néonatal (SSNN) après exposition in utérine aux opiacés?,La sévérité est corrélée à la posologie du traitement de substitution aux opiacés,La durée du SSNN est liée à la posologie du traitement de substitution aux opiacés,La sévérité et la durée du SSNN ne sont pas corrélées à la posologie du traitement de substitution aux opiacés,La sévérité du SSNN est influencée uniquement par la prise de benzodiazépines,c
120,OIC-020-23-A,Quel est le seuil de dose à partir duquel la mort cellulaire commence à se produire chez le fœtus?,100–200 mGy,500 mGy,100 mGy,200 mGy,a
121,OIC-020-23-A-,"Quand l'utérus est dans le faisceau de rayonnement, quelle mesure doit être prise?",Rassurer la patiente sans mesure de protection,Demander l'avis d'un service compétent pour le calcul de la dose-gonades,Utiliser un tablier de plomb sans protection,Éviter l'examen radiographique,b
122,OIC-020-24-A,Quel est un facteur de risque d'infection néonatale bactérienne précoce (INBP)?,Colonisation maternelle à SGB,Antécédent d'infection néonatale à SGB,Fièvre maternelle > 38.0°C en per-partum ou dans les 2 heures suivant l'accouchement,Rupture des membranes > 12h,a
123,OIC-020-25-A,Quelle est la définition du RCIU?,"Le PAG inférieur au 10e percentile, isolé",Le PAG inférieur au 3e percentile,Le PAG associé à des arguments en faveur d'une cause pathologique,Le PAG associé à des arguments en faveur d'une cause vasculaire,c
124,OIC-020-25-A-,Quelle est la définition de la prématurité selon le contenu éducatif?,Naissement avant 37 semaines d'aménorrhée et poids inférieur à 500 g,Naissement avant 37 semaines d'aménorrhée et poids au moins égal à 500 g,Naissement après 22 semaines d'aménorrhée et poids au moins égal à 500 g,Naissement après 22 semaines d'aménorrhée et poids inférieur à 500 g,b
125,OIC-020-27-B-,Quel est le moyen de dépistage systématique utilisé pour la phénylcétonurie?,Test sanguin,Papier buvard,Imagerie radiologique,Électrophorèse,b
126,OIC-020-28-B,Quelle est la prévalence de la luxation congénitale des hanches (LCH) dans les naissances à terme?,3 à 20 enfants pour 1000 naissances,4 filles pour 1 garçon,5%,10%,a
127,OIC-020-28-B-,Quelle pratique est prioritisée lors de la mise au sein du nouveau-né?,L’installation d’un lit adapté,La mise au sein au cours de la première heure de vie,L’observation des parents,L’hygiène des mamelons,b
128,OIC-020-29-A,Quels sont les principaux facteurs de risque de la prématurité?,"Célibat, bas niveau socio-économique, tabagisme, consommation d'alcool","Antécédent d'accouchement prématuré, malformation utérine, exposition in utérine au Distilbène®","Pathologies chroniques maternelles, grossesses multiples, complications de la grossesse",Tous les ci-dessus,d
129,OIC-020-29-A-,Quelle est la prévalence de la fente palatine dans les naissances?,1/2000,70% isolée,30% syndromique,100% syndromique,a
130,OIC-020-30-A,Quel événement a marqué le passage à la législation dépenalisant l'avortement en France?,Le procès de Bobigny en 1972,La création des premiers centres d'IVG en 1979,La loi Veil de 1975,L'interdiction des avortements clandestins,c
131,OIC-020-31-B-,Quelle tranche d’âge est la plus concernée par l’IVG?,18-20 ans,25-29 ans,30-34 ans,20-24 ans,d
132,OIC-020-32-B-,Les IVG peuvent être réalisées dans quelles structures?,"Établissements de santé, centres de planification familiale, villes pour certaines IVG","Établissements de santé, centres de planification familiale, villes pour toutes les IVG","Établissements de santé, villes pour certaines IVG, et centres de planification familiale","Établissements de santé, villes pour toutes les IVG, et centres de planification familiale",a
133,OIC-020-33-A,Quelle est l'une des étapes clés de la première consultation lors de l'IVG?,Présenter les méthodes de contraception,Remettre un dossier guide et une attestation de consultation,Confronter la patiente à la date de la grossesse,Réaliser une échographie sans avis médical,b
134,OIC-022-01-A,Quelle est une contre-indication à la mifépristone?,Insuffisance surrénale chronique,"Asthme sévère, non contrôlé par le traitement",Hypersensibilité au misoprostol,Antécédent d’allergie aux prostaglandines,a
135,OIC-022-01-A-,Quelle est la méthode de première intention pour gérer les douleurs après une IVG médicamenteuse?,L'ibuprofène 400 à 600 mg par jour,Le paracétamol seul,L'association paracétamol + codéine,Le phloroglucinol,a
136,OIC-022-02-B-,Quel est un facteur de risque d'IVG itérative selon le texte?,Âge jeune,Patiente célibataire,Conditions socio-économiques défavorables,Contraception non adaptée,c
137,OIC-022-03-B-,Quel est le définition de l'infertilité selon l'OMS?,L'inaptitude biologique à concevoir,La difficulté à procréer après 12 mois de rapports non protégés,L'incapacité à concevoir spontanément une grossesse,L'obstruction tubaire bilatérale,b
138,OIC-022-04-B,Quel est le facteur principal influençant la fertilité chez la femme selon le texte?,L'âge,L'obésité,Le tabac,La consommation d'alcool,a
139,OIC-022-05-A,Quel facteur de risque professionnel est le plus lié à l'infertilité masculine?,La consommation d'alcool,L'exposition aux perturbateurs endocriniens,Le travail en position assise prolongée,La consommation de cannabis,b
140,OIC-022-06-B,Le bilan de première intention vise à,Rechercher la ou les causes d’infertilité féminine et masculine,Réaliser un bilan pré-conceptionnel,Évaluer la qualité du sperme,Étudier la fertilité du couple,a
141,OIC-024-01-A,Quelle est la cause la plus fréquente d'infertilité féminine selon le contenu?,L'obstruction tubaire distale ou proximale,Les troubles du cycle menstruel,Les troubles ovulatoires,Les pathologies utérines ou cervicales,c
142,OIC-024-01-A-,Quelle est la cause principale d'infertilité masculine liée à la production des spermatozoïdes?,Anomalie de production des spermatozoïdes par les testicules,Exposition à des toxiques,Pathologies testiculaires acquises,Infections génito-urinaires,a
143,OIC-024-02-A,Quelle est la définition de l'assistance médicale à la procréation (AMP)?,"Les pratiques cliniques permettant la conception in vitro, le transfert d'embryon et l'insémination artificielle",Les techniques de préservation de la fertilité et la gestion des maladies génétiques,Les méthodes de reproduction naturelle et les soins de santé reproductive,Les interventions chirurgicales pour la fertilité masculine et féminine,a
144,OIC-024-02-A-,Quelle pratique est considérée comme une forme de préservation de la fertilité selon le texte?,La conservation des spermatozoïdes,L'implantation d'un œuf dans le corps féminin,La réalisation d'une IVF,La contraception hormonale,a
145,OIC-024-03-A,Quelle technique d’assistance médicale à la procréation est définie comme l’insémination intra-utérine (IIU)?,L’insémination artificielle (IA),La fécondation in vitro (FIVc),L’insémination intra-cytoplasmique (ICSI),La ponction folliculaire,a
146,OIC-024-03-A-,Quelle technique est principalement utilisée chez les filles prépubères pour la préservation de la fertilité?,La congélation d'ovocytes matures,La congélation de cortex ovarien,La congélation de spermatozoïdes éjaculés,La fécondation in vitro,b
147,OIC-024-05-A,Quelle est l'indication principale pour l'IIU avec des spermatozoïdes frais?,Infertilité inexpliquée,Infertilité cervicale,Altérations modérées des paramètres spermatiques,Troubles sexuels balistiques,a
148,OIC-024-05-A-,Quelle est l'indication incontestée de la fécondation in vitro (FIV)?,L’infertilité tubaire,L’endométriose,Les échecs d’IIU ou d’inductions simples de l’ovulation,Les anomalies spermatiques sévères,a
149,OIC-024-06-B,Quelle est l'une des principales indications du don d'ovocytes ou de spermatozoïdes?,"Infertilité sévère voire stérilité médicalement constatée (insuffisance ovarienne prématurée, azoospermie, autres altérations spermatiques très sévères)",Risque de transmettre une maladie génétique d’une particulière gravité à l’enfant à venir,Risque de transmettre une maladie virale d’une particulière gravité à l’autre membre du couple,"En cas d’échec d’AMP intraconjugale, dans certains cas, un don d’ovocyte ou de spermatozoïdes peut être proposé",a
150,OIC-024-07-B,Quelle est l'exploration clinico-biologique minimale réalisée avant l'AMP?,Examen clinique des deux membres du couple,Spermogramme,Échographie testiculaire,Tests de sécurité sanitaires des deux membres du couple,a
151,OIC-024-07-B-,Quel est le critère principal pour la réalisation d'une technique d'AMP?,Le consentement écrit du couple ou de la femme non mariée,La disponibilité des gamètes ou tissus germinaux,L'âge de la femme (jusqu'à 43 ans),La présence d'un enfant déjà né,a
152,OIC-024-08-A,Quelle complication est la plus fréquente liée à la stimulation ovarienne lors d'une AMP?,Risque allergique,Syndrome d'hyperstimulation ovarienne,Torsion d'annexe,Risque d'anesthésie,b
153,OIC-024-08-A-,Quelles sont les situations où le conseil génétique est proposé?,"Avant la conception, durant la grossesse, après la naissance, durant l'enfance, à l'âge adulte, en post mortem",Seulement lors de la naissance et durant l'enfance,Seulement avant la conception et durant la grossesse,Seulement après la naissance et à l'âge adulte,a
