,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
39,OIC-009-19-B,Quel est le rôle principal de la procédure collégiale en fin de vie?,Cette question évalue la compréhension du but de la procédure collégiale.,Déterminer la volonté du patient en utilisant les directives anticipées ou le témoignage de la personne de confiance.,Cette option est correcte car la procédure collégiale vise à établir la volonté du patient.,Autoriser le médecin à prendre la décision finale concernant les traitements.,"Bien que le médecin prenne la décision finale, la procédure collégiale vise à le guider et à le soutenir dans cette décision.",Imposer une sédation profonde et continue jusqu'au décès (SPCJD) dans toutes les situations.,"Cette option est incorrecte car la procédure collégiale ne vise pas à imposer la SPCJD, mais à explorer toutes les options.",Remplacer le rôle de la famille et des proches dans la prise de décision.,Cette option est incorrecte car la famille et les proches sont des acteurs importants de la procédure collégiale.,a
40,OIC-009-20-B,"Selon la loi, quel est le rôle principal d'une personne de confiance désignée par un patient?",Cette question évalue la compréhension de la fonction d'une personne de confiance en fin de vie.,Assurer la prise en charge financière des soins du patient.,Incorrect. La personne de confiance n'a pas de rôle financier.,Représenter le patient dans ses démarches administratives.,"Partiellement correct. La personne de confiance peut aider dans les démarches administratives, mais son rôle principal est plus centré sur les soins.",Accompagner le patient dans ses démarches de soins et faire le lien avec les équipes médicales.,Correct. C'est la définition principale de la personne de confiance.,Prendre les décisions médicales au nom du patient en cas d'incapacité.,"Incorrect. La personne de confiance ne prend pas de décisions médicales, elle informe et soutient le patient et les équipes médicales.",c
41,OIC-009-22-B,"Selon la loi Jardé, quel est le type de recherche qui ne comporte aucun risque ni contrainte pour le sujet?",Cette question évalue la compréhension de la classification des recherches selon la loi Jardé.,Recherche interventionnelle à risque négligeable,Incorrect. Cette catégorie de recherche comporte des risques et contraintes minimes.,Recherche interventionnelle avec risque,Incorrect. Cette catégorie de recherche comporte des risques justifiés par l'intervention.,Recherche non interventionnelle,Correct. La recherche non interventionnelle ne comporte aucun risque ni contrainte.,Recherche observationnelle,Incorrect. La recherche observationnelle est une sous-catégorie de la recherche non interventionnelle.,c
42,OIC-009-23-A,Quel est le principe éthique fondamental qui sous-tend le don d'organes en France?,Cette question évalue la compréhension du principe fondamental du don d'organes en France.,Le principe de gratuité et d'anonymat du don.,C'est la bonne réponse. La gratuité et l'anonymat sont des principes fondamentaux du don d'organes en France.,Le principe d'autonomie du patient.,"Bien que l'autonomie soit importante, ce n'est pas le principe fondamental du don d'organes.",Le principe de justice et d'équité dans l'attribution des organes.,"La justice et l'équité sont des considérations importantes, mais le principe fondamental est la gratuité et l'anonymat.",Le principe de respect du corps humain et de sa dignité.,"Le respect du corps humain est important, mais la gratuité et l'anonymat sont les principes fondamentaux du don d'organes.",a
43,OIC-009-24-B,"Selon la législation française, quelle est la condition nécessaire pour effectuer un prélèvement d'organes sur une personne décédée?",Cette question évalue la connaissance de la législation française concernant le prélèvement d'organes sur des personnes décédées.,L'accord du Procureur de la République.,"Incorrecte. L'accord du Procureur de la République est nécessaire en cas d'obstacle médico-légal, mais pas systématiquement.",La présence d'un arrêt cardiaque irréversible.,"Incorrecte. L'arrêt cardiaque est un critère pour la mort, mais la législation française reconnaît également la mort encéphalique.",La présence d'un arrêt circulatoire et respiratoire.,"Incorrecte. La présence d'un arrêt circulatoire et respiratoire est un critère pour la mort, mais la législation française reconnaît également la mort encéphalique.",La constatation de la mort encéphalique.,Correcte. La législation française reconnaît la mort encéphalique comme un critère de décès pour le prélèvement d'organes.,d
44,OIC-009-26-B,Quels sont les trois grands principes qui gouvernent les produits et éléments du corps humain ?,Cette question évalue la compréhension des principes fondamentaux régissant l'utilisation des produits et éléments du corps humain.,"La propriété privée, le consentement éclairé et l'anonymat.",Incorrect. La propriété privée n'est pas un principe applicable aux produits et éléments du corps humain.,"La non-patrimonialité, le consentement éclairé et l'anonymat.",Correct. Ces trois principes sont les fondements éthiques et juridiques régissant l'utilisation des produits et éléments du corps humain.,"La liberté individuelle, le respect de la vie privée et l'équité.","Incorrect. Ces principes sont importants en éthique, mais ne sont pas spécifiques à l'utilisation des produits et éléments du corps humain.","La sécurité, l'efficacité et l'accessibilité.","Incorrect. Ces principes sont importants en médecine, mais ne sont pas les principes fondamentaux régissant l'utilisation des produits et éléments du corps humain.",b
45,OIC-010-01-A,"Parmi les dimensions humaines du corps, laquelle est abordée par l'exemple du corsetage?",Cette question évalue la compréhension des différentes dimensions du corps humain.,L'alimentation,L'alimentation n'est pas abordée par l'exemple du corsetage.,L'activité physique,L'activité physique n'est pas abordée par l'exemple du corsetage.,Les normes esthétiques,Le corsetage est un exemple de norme esthétique qui a évolué au fil du temps.,La procréation,La procréation n'est pas abordée par l'exemple du corsetage.,c
46,OIC-010-02-B,Quel est l'impact des maladies sur l'expérience du corps selon le texte?,La question évalue la compréhension de l'impact des maladies sur l'expérience corporelle.,Les maladies n'ont aucun impact sur l'expérience corporelle.,Incorrecte : Le texte souligne que les maladies modifient profondément l'expérience corporelle.,"Les maladies affectent uniquement le corps physique, sans impact sur l'identité ou les relations.","Incorrecte : Le texte explique que les maladies impactent l'identité, l'estime de soi et les relations.","Les maladies peuvent provoquer des sentiments de honte, de peur et modifier les comportements.",Correcte : Le texte mentionne ces sentiments et comportements comme conséquences de la maladie.,"Les maladies ne provoquent que des douleurs physiques, sans impact psychologique.",Incorrecte : Le texte souligne que la douleur est un fait d'existence et impacte l'individu dans son ensemble.,c
47,OIC-010-03-B,Laquelle des dimensions suivantes du corps humain est abordée par le texte?,La question évalue la compréhension du contenu concernant la place du corps dans les pratiques cliniques.,L'alimentation,L'alimentation n'est pas abordée dans le texte.,L'activité physique,L'activité physique n'est pas abordée dans le texte.,La distinction entre le corps-objet et le corps-sujet,Le texte met en avant cette distinction pour illustrer la complexité de l'approche médicale du corps.,Les normes esthétiques,Les normes esthétiques ne sont pas abordées dans le texte.,c
48,OIC-019-01-A,Laquelle des affirmations suivantes décrit correctement la logique d'assurance sociale obligatoire?,Cette question évalue la compréhension de la logique d'assurance sociale obligatoire.,Elle permet d'instaurer une solidarité entre les individus pour lutter contre la pauvreté et l'exclusion.,Cette affirmation décrit la logique d'assistance sociale.,Elle couvre certaines catégories de dépenses pour tous les individus.,Cette affirmation décrit la logique de protection universelle.,Elle vise à prémunir les assurés contre une perte de revenus liée aux risques sociaux.,Cette affirmation est correcte et décrit la logique d'assurance sociale obligatoire.,Elle repose sur l'épargne et l'assurance privée.,Cette affirmation décrit la logique de prévoyance individuelle.,c
