mcq,cop,llm_cop
"-----
Question:
Regarding isoflurane all are true except
Options:
a) Is a respiratory depressant
b) Causes tachycardia
c) Is metabolised to inorganic fluoride ions
d) Implicated in causing seizures
-----
",3,0
"-----
Question:
Pudendal nerve block involves?
Options:
a) LI L2 L3
b) L3 L4 L5
c) SI S2 S3
d) S2 S3 S4
-----
",3,1
"-----
Question:
True about Asystole is all except
Options:
a) Most common cause of cardiac arrest in children
b) Sequence of resuscitation is c - a - b
c) Defibrillation is done as early as possible
d) Adrenaline is the drug of choice
-----
",2,3
"-----
Question:
The following are used for treatment of postoperative nausea and vomiting following squint surgery in children except:
Options:
a) Ketamine
b) Ondansetron
c) Propofol
d) Dexamethasone
-----
",0,1
"-----
Question:
All of the following cause decrease in reading in values of pulse oximeter except
Options:
a) Meth-Hb
b) CarboxyHb
c) Hb-S,Hb-F
d) Sulp-Hb
-----
",1,1
"-----
Question:
All of the following acts on GABA receptor except
Options:
a) Propofol
b) Thiopentone
c) Etomidate
d) Dexmedetomidine
-----
",3,3
"-----
Question:
An obese 50-year-old woman undergoes a laparoscopic cholecystectomy. In the recovery room, she is found to be hypotensive and tachycardic. Her aerial blood gases reveal a pH of 7.29, PaO2 of 60 mm Hg, and PaCO2 of 54 mm Hg. Which of the following is the most likely cause of this patient's problem?
Options:
a) Acute pulmonary embolism
b) Carbon dioxide (CO2 ) absorption from induced pneumoperitoneum
c) Alveolar hypoventilation
d) Pulmonary edema
-----
",2,1
"-----
Question:
Heparin interferes with which of the following results of ABG
Options:
a) PO2
b) PCO2
c) ph
d) All
-----
",2,3
"-----
Question:
True about d-TC is all except:
Options:
a) Excreted unchaged by kidney
b) Causes hypotension by ganglion blocking action
c) Vagolytic action
d) Effects lasts for 2-3 hours.
-----
",3,2
"-----
Question:
Which of the following facts is false regarding halothane?
Options:
a) It is a pleasant smelling gas
b) | Vagal tone
c) Sensitises myocardium to catecholamines
d) It can cause postoperative hepatitis
-----
",1,3
"-----
Question:
Which of the following in anesthesia will produce decreased EEG activities
Options:
a) Hypothermia
b) Early Hypoxia
c) Ketamine
d) N20
-----
",0,0
"-----
Question:
Local anesthetic that is not used topically is?
Options:
a) Lignocaine
b) Dibucaine
c) Tetracaine
d) Bupivacaine
-----
",3,2
"-----
Question:
Myasthenics are resistant to following muscle relaxant –
Options:
a) Suxamethonium
b) Pancurium
c) Atracuronium
d) Vecuronium
-----
",0,0
"-----
Question:
During a pre-anaesthetic evaluation of a patient with neck extended, mouth open, and tongue protruded, the patient's uvula is not visible. His airway should be classified as which of the following
Options:
a) Mallampati 1
b) Mallampati 2
c) Mallampati 3
d) None of the above
-----
",2,2
"-----
Question:
Lowest concentration of anesthetic agent in aveoli needed to produce immobility in response to painful stimulus in 50% of individual is termed as
Options:
a) Minimum alveolar concentration
b) Minimal analgesic concentration
c) Minimal analgesic concentration
d) Maximum alveolar concentration
-----
",0,0
"-----
Question:
VAT in mechanical ventilation stands for ?
Options:
a) Ventilator associated trauma
b) Ventilator associated treatment
c) Ventilator associated tracheobronchitis
d) None of the above
-----
",2,3
"-----
Question:
Arrange following pas of Anesthesia machine according increasing pressure system wise i) Vaporize mounting devices ii) Hanger yoke assembly iii) Flow indicators iv) Pipe line indicator
Options:
a) (iii), (i), (iv), (ii)
b) (i), (iv), (iii), (ii)
c) (ii), (i), (iii), (iv)
d) (iii), (iv), (ii), (i)
-----
",0,1
"-----
Question:
Mallampati score is used in:
Options:
a) Thoracoabdominal angular curvature during respiration
b) Flexion and extension of neck during intubation
c) Free rotation
d) To assess difficulty in intubation in oral cavity
-----
",3,3
"-----
Question:
Bradycardia during anaesthesia seen in
Options:
a) Pancuronium
b) Vecuronium
c) Atracurium
d) All
-----
",2,3
"-----
Question:
True about Larynegeal mask airway – a) More reliable than face maskb) Prevent aspirationc) Alternative to Endotracheal tube (E.T.T)d) Does not require laryngoscope & visualisatione) Can be used in full stomach
Options:
a) acd
b) ad
c) bc
d) bde
-----
",0,1
"-----
Question:
A 55-year-old woman has been hospitalized because of recurrent pancreatitis, ARDS, prolonged ileus, and need for parenteral nutrition. She demonstrates weakness, lassitude, ohostatic hypotension, nausea, and fever. Which of the following abnormalities is most likely to explain these symptoms?
Options:
a) Hypothermia
b) Hypokalemia
c) Hyperglycemia
d) Hyponatremia
-----
",3,1
"-----
Question:
Which of the following local anaesthetic is a strong vasoconstrictor?
Options:
a) Procaine
b) Cocaine
c) Lignocaine
d) All of the above
-----
",1,1
"-----
Question:
True about anaesthesia machine – a) Cylinder is a part of high pressure systemb) O2 flush delivers < 35 litc) O2 flush delivers > 35 litd) Pipeline is a part of low pressure system
Options:
a) a
b) bc
c) ad
d) ac
-----
",3,2
"-----
Question:
40 year old male patient who is case of chronic limb ischaemia is on clopidogrel for the past 1year. He is posted for elective rhinoplasty. What should be done regarding the clopidogrel
Options:
a) Stop clopidogrel 7days priorly.
b) Continue clopidogrel
c) Stop clopidogrel and replace with ticlopidine
d) Give low dose clopidogrel.
-----
",0,0
"-----
Question:
A 4 month old child can be given clear fluid till how many hours prior to Sx
Options:
a) 1 hr
b) 2 hrs
c) 3 hrs
d) 4 hrs
-----
",1,1
"-----
Question:
Thiopentone is C/I in:
Options:
a) Acute intermittent porphyria
b) Bronchial Asthma
c) Both
d) None
-----
",0,2
"-----
Question:
Local anaesthesia causing methemoglobinemia
Options:
a) Procaine
b) Prilocaine
c) Etiodicaine
d) Ropivacaine
-----
",1,1
"-----
Question:
Administration of scoline (Sch) produces dangerous hyperkalemia in
Options:
a) Acute renal failure (ARF)
b) Raised ICT
c) Fracture femur
d) Paraplegia
-----
",3,0
"-----
Question:
Which of the following is main determinant of carbon dioxide elimination is Mapelson circuit:
Options:
a) Type of circuit
b) Fresh gas flow
c) Type of ventilations
d) Age of patient
-----
",1,1
"-----
Question:
Laryngeal mask airway size 2 is recommended for –
Options:
a) < 6.5 kg
b) 6.5–20 kg
c) 20–30 kg
d) 30–50 kg
-----
",1,1
"-----
Question:
Phase 1 in this normal capnograph represent which pa of expiration:-
Options:
a) Dead space ventilation
b) Alveolar ventilation
c) Both
d) None
-----
",0,2
"-----
Question:
All of the following are Nondepolarising muscular blockers Except
Options:
a) Pancuranium
b) Dexacurium
c) D-Tubocurarine
d) Succinylcholine
-----
",3,2
"-----
Question:
Least blood gas paition coeficient anesthetic agent:
Options:
a) Desflurane
b) Nitrous oxide
c) Halothane
d) Ether
-----
",0,0
"-----
Question:
Sequential arrange the steps of intubation:a. Inflation of cuffb. Neck extension and flexionc. Check breath sounds with stethoscoped. Introduction of laryngoscope
Options:
a) b-d-a-c
b) c-b-d-a
c) d-c-b-a
d) a-d-c-b
-----
",0,2
"-----
Question:
A 40 year old man who met with a motor vehicle catastrophe came to the casualty hospital in an hour with severe maxillofacial trauma. His Pulse rate was 120/min, BP was 100/70 mm Hg, Sp02 - 80% with oxygen. What would be the immediate management-
Options:
a) Nasotracheal intubation
b) Orotracheal intubation
c) Intravenous fluid
d) Tracheostomy
-----
",1,0
"-----
Question:
A 25 year old overweight female was given fentanyl-pancuronium anaesthesia for surgery. After surgery and extubation she was observed to have limited movement of the upper body and chest wall in the recovery room. She was conscious and alert but voluntary respiratory effort has limited. Her blood pressure and heart rate were normal. The likely diagnosis is –
Options:
a) Incomplete reversal of pancuronium
b) Pulmonary embolism
c) Fentanyl induced chest wall rigidity
d) Respiratory depression
-----
",0,3
"-----
Question:
Not an intravenous anaesthetic
Options:
a) Etomidate
b) Thiopentone
c) Ketamine
d) Cyclopropane
-----
",3,2
"-----
Question:
Which of the following is/are not local anesthesia:
Options:
a) Bupivacine
b) Mepivacine
c) Mivacurium
d) All
-----
",2,3
"-----
Question:
Epidural opioid has following complications except-
Options:
a) Pruritus
b) Respiratory depression
c) Less complete perineal relaxation
d) Haemodynomic alteration
-----
",3,1
"-----
Question:
Standard method to differentiate between endotracheal and esophageal intubation is?
Options:
a) End tidal CO2
b) Chest X-rays
c) Auscultation
d) Paial pressure of 02
-----
",0,0
"-----
Question:
In basic life support delivery of oxygen is -
Options:
a) Through mask
b) Through endotracheal tube
c) By rebreathing expired air
d) By blowing air over tube
-----
",0,0
"-----
Question:
Shortest acting nondepolarising muscle relaxant-
Options:
a) Succinylcholine
b) Mivacurium
c) Atracurium
d) Vecuronium
-----
",1,1
"-----
Question:
Which during can be eliminated by nonenzymatic degradation
Options:
a) Atracurim
b) Pancuronium
c) Mivacurium
d) Dexacruium
-----
",0,1
"-----
Question:
A 45-year-old woman is suffering from numbness over the tip of her nose. Which of the following nerves is most likely to be damaged?
Options:
a) Ophthalmic division of the trigeminal nerve
b) Maxillary division of the trigeminal nerve
c) Mandibular division of the trigeminal nerve
d) Facial nerve
-----
",0,0
"-----
Question:
A lady presented with hematuria was found to have stage II Transitional cell carcinoma of bladder. Which of the following statements about management of her condition is true
Options:
a) Cystoscopic falguration is the standard treatment
b) 70% chance of requiring cystectomy in 5 yrs after TURP
c) History of smoking is not a risk factor
d) There is no role of chemotherapy
-----
",1,1
"-----
Question:
Which of the following is not a sign of stellate ganglion block?
Options:
a) Meiosis
b) Exophtahalmos
c) Nasal congestion
d) Conjunctival redness
-----
",1,1
"-----
Question:
patient comes with random thoughts that is not connected to each other and the goal is not reached. This is classical of schizophrenia. what is the type of thoght disorder
Options:
a) loosening of assosiation
b) circumstantiality
c) flight of ideas
d) clang assosiation
-----
",0,0
"-----
Question:
Floor of Petit triangle is formed by?
Options:
a) Sacrospinalis
b) Internal oblique
c) Rectus abdominis
d) Fascia Transversalis
-----
",1,3
"-----
Question:
A newborn has multiple congenital defects owing to dysgenesis of the neural crest. Which of the following cells is most likely to be spared?
Options:
a) Geniculate ganglion cells
b) Melanocytes
c) Motor neurons
d) Parafollicular cells
-----
",2,1
"-----
Question:
Gerlach tonsil in Waldayer's ring is
Options:
a) Tubal tonsil
b) Palatine tonsil
c) Pharyngeal tonsil
d) Lingual tonsil
-----
",0,2
"-----
Question:
Which of the following is not a permanent mucosal fold?
Options:
a) Spiral valve of heister
b) Gastric rugae
c) Plica semilunaris
d) Transverse rectal fold
-----
",1,2
"-----
Question:
Deep peroneal nerve provides sensory innervation to the following:
Options:
a) Anterolateral dorsum of foot
b) Lateral pa of leg
c) 1st web space
d) 5th web space
-----
",2,0
"-----
Question:
U shaped dose response curve is seen in
Options:
a) Vitamins
b) Anti cancer drugs
c) Steroids
d) Chelators
-----
",0,1
"-----
Question:
CSF is obtained from space between
Options:
a) Dura and arachnoidmater
b) Dura and pia mater
c) Arachnoid and pia mater
d) None of the above
-----
",2,0
"-----
Question:
A 38 year old woman with peptic ulcer disease of the duodenum experiences severe abdominal pain. Which of the following nervous structures is most likely involved?
Options:
a) Greater splanchnic nerve
b) Ventral roots of the spinal nerve
c) Lower intercostal nerve
d) Lesser splanchnic nerve
-----
",0,0
"-----
Question:
Biceps brachi is supplied by
Options:
a) Radial nerve
b) Median nerve
c) Musculocutaneous nerve
d) Axillary nerve
-----
",2,2
"-----
Question:
Deformity with decreased carrying angle is
Options:
a) Cubitus varus
b) Mannus varus
c) Cubitus valgus
d) Mannus valgus
-----
",0,0
"-----
Question:
All of the following are true about sphincter urethrae except?
Options:
a) Voluntary
b) Supplied by pudendal nerve
c) Arises from ischiopubic ramus
d) Located at bladder neck
-----
",3,0
"-----
Question:
Which of the following muscle is derived from the 1st arch?
Options:
a) Stylopharyngeus
b) Tensor tympani
c) Platysma
d) Cricothyroid
-----
",1,0
"-----
Question:
Poal vein is formed by union of which of the following veins?
Options:
a) Superior mesenteric vein & Splenic vein
b) Superior mesenteric vein & inferior mesenteric vein
c) Inferior mesenteric vein & Splenic vein
d) inferior mesenteric vein & Hepatic vein
-----
",0,0
"-----
Question:
Vocal cords are supplied by?
Options:
a) External laryngeal nerve
b) Internal laryngeal nerve
c) Recurrent laryngeal nerve
d) Vagus nerve
-----
",2,2
"-----
Question:
Joint involved in movement of head from left to right is
Options:
a) Atlanto occipital
b) Atlanto axial
c) C2- C3 Joint
d) C3- C4 Joint
-----
",1,0
"-----
Question:
Which of the following drugs inhibits de navo synthesis of purines
Options:
a) Cyclosporine
b) Tacrolimus
c) Mycophenolate
d) Infliximab
-----
",2,2
"-----
Question:
Most common serotype of HPV associated with invasive cervical carcinoma is
Options:
a) HPV 16
b) HPV 18
c) HPV 32
d) HPV 36
-----
",0,0
"-----
Question:
Vaginal epithelium  develops from
Options:
a) Meroderm of urogenital sinus
b) Meroderm of genital ridge
c) Endoderm of urogenital ridge
d) Endoderm of genital ridge
-----
",2,0
"-----
Question:
Which of the following is not derived from 1st pharyngeal pouch?
Options:
a) Middle ear
b) Eustachean tube
c) Tympanic membrane
d) Palatine tonsils
-----
",3,0
"-----
Question:
Cranial pa of accessory nerve supplies all palatal muscles, except:
Options:
a) Palatoglossus
b) Palatopharyngeus
c) Tensor veli palati
d) Tensor veli tympani
-----
",2,1
"-----
Question:
TRUE statement regarding nerve supply of adrenal gland
Options:
a) Preganglionic fibres from lower thoracic & upper lumbar spinal segments sympathetic chain
b) Adrenal coex has no nerve supply
c) Adrenal medulla has no nerve supply
d) Release of catecholamines is not affected by nerve supply
-----
",0,0
