mcq,cop,llm_cop
"-----
Question:
Bupivacaine toxicity causes -
Options:
a) Renal toxicity
b) Pulmonary toxicity
c) Cardiotoxicity
d) None
-----
",2,2
"-----
Question:
Example of neuromuscular blocker causing hypotension is:
Options:
a) Rocuronium
b) Vecuronium
c) Pancuronium
d) Atracurium
-----
",3,2
"-----
Question:
Characteristics of Remifentanyl – a) Metabolised by plasma esteraseb) Short half lifec) More potent than Alfentanyld) Dose reduced in hepatic and renal diseasee) Duration of action more than Alfentanyl
Options:
a) ab
b) bc
c) abc
d) bcd
-----
",2,2
"-----
Question:
Composition of soda lime is:NaOH - Ca (OH)2 - KOH - Moisture
Options:
a) 4% - 90% - 1% - 5%
b) 4% - 80% - 1% - 15%
c) 80% - 10% - 5% - 5%
d) 15% - 80% - 1% - 4%
-----
",-1,3
"-----
Question:
Which Endotracheal tube has preformed bend present-
Options:
a) Laser tube
b) RAE tube
c) Flexometallic tube
d) Standard tube
-----
",1,1
"-----
Question:
All of the following are pharmacological effects of ketamine, EXCEPT
Options:
a) It causes profound analgesia
b) It causes severe fall in blood pressure
c) It causes amnesia
d) It increases cerebral blood flow
-----
",1,1
"-----
Question:
Least MAC is of which inhalational agent-
Options:
a) Xenon
b) Halothane
c) Sevoflurane
d) Isoflurane
-----
",1,0
"-----
Question:
True about malignant hypehermia -
Options:
a) It is genetic, hypometabolic muscle disease
b) It is genetic, hypermetabolic muscle disease
c) It is preoperative complication
d) It is inherited in Autosomal recessive form
-----
",1,1
"-----
Question:
Inhalational agent of choice for neurosurgery ?
Options:
a) Halothane
b) Enflurane
c) Isoflurane
d) N20
-----
",2,2
"-----
Question:
American Society of Anaesthesiology (ASA) classification is done for: March 2013 (a, e, f)
Options:
a) Pain
b) Fitness/ status of patient
c) Lung disease
d) All of the above
-----
",1,1
"-----
Question:
In newborn, chest compression should be staed if hea rate is ?
Options:
a) < 120/min
b) < 100/min
c) < 80/min
d) < 60/min
-----
",-1,3
"-----
Question:
Drugs used for day care surgery are all except?
Options:
a) Propofol
b) Sevoflurane
c) Doxacurium
d) Desflurane
-----
",2,2
"-----
Question:
Allodynia is
Options:
a) Feeling pain without stimulus
b) Feeling pain to a normal non painful stimulus
c) Both
d) None
-----
",1,1
"-----
Question:
Cuff pressure in Endotracheal intubation with prolonged ventilation should be less than?
Options:
a) 20 mm Hg
b) 30 mm Hg
c) 40 mm Hg
d) 50 mm Hg
-----
",0,0
"-----
Question:
28 year old female who is a known case of bipolar disorder on lithium therapy is posted for varicose vein repair. What should be done regarding lithium
Options:
a) Stop lithium 24 hours prior to surgery
b) Continue lithium till the day of surgery
c) Replace lithium with diazepam
d) None
-----
",0,1
"-----
Question:
Local anaesthetics act by
Options:
a) Effecting the spinal level
b) Effecting the Na+ channel
c) Effecting the K+ channel
d) Blocking axonal transpo
-----
",1,1
"-----
Question:
Drug producing Haematological side effect is:-
Options:
a) Nitrous oxide
b) Halothane
c) Ketamine
d) Sevoflurane
-----
",0,2
"-----
Question:
Hyper K+ due to scoline is seen in all except
Options:
a) Crush injury
b) Burn
c) Abdominal sepsis
d) Muscular dystrophy
-----
",2,3
"-----
Question:
Fixed performance device is –
Options:
a) Ventury mask
b) Nasal cannula
c) Simple mask
d) Non rebreathing mask
-----
",0,3
"-----
Question:
True regarding morphine
Options:
a) Tolerance develps for all except miosis and constipation
b) Tolerance to all effects develops with chronic usage
c) Tolerance develops for all except euphoria and sedation
d) Tolerance can develop to all effects in high doses
-----
",0,3
"-----
Question:
Which of the following occurs first with the use of d-tubocurare:
Options:
a) Diaphragmatic relaxation
b) Abdominal wall relaxation
c) Diplopia
d) Ptosis
-----
",0,2
"-----
Question:
Endotracheal tube size in a full term infant?
Options:
a) 2.5 mm
b) 3.5 mm
c) 4.5 mm
d) 5.5 mm
-----
",1,1
"-----
Question:
Hyperbaric oxygen therapy is indicated for treatment of?
Options:
a) CO poisoning
b) Caisson disease
c) Gas gangrene
d) All
-----
",3,3
"-----
Question:
Concentration of lignocaine used – a) 2%b) 4%c) 5%d) 10%e) 1%
Options:
a) bcde
b) abcd
c) abce
d) abde
-----
",2,2
"-----
Question:
All decrease CO2 absorption in circuit except
Options:
a) Resistance in circuit
b) Flow
c) Dead Space
d) Tidal Volume
-----
",0,3
"-----
Question:
What is bailey maneuver in patients with high risk of larygospasm:-
Options:
a) LMA is inseed just before reversal of patient after removing ETT.
b) During intubation and extubation LMA is used and intraoperative period ETT
c) The deflated LMA is placed behind the in situ ETT. The ETT is removed and the LMA is inflated
d) None of the above
-----
",2,2
"-----
Question:
Second gas effect is seen with -
Options:
a) Ether
b) Nitrous oxide
c) Desflurane
d) Sevoflurane
-----
",1,1
"-----
Question:
Hoffman degradation is seen in which muscle relaxant?
Options:
a) Atracurium
b) Succinylcholine
c) Gallamine
d) Pancuronium
-----
",0,0
"-----
Question:
All are used for Bier's block except
Options:
a) Lidocaine
b) Prilocaine
c) Dibucaine
d) Chlorprocaine
-----
",2,3
"-----
Question:
Which intravenous anaesthetic agent has analgesic effect also
Options:
a) Thiopentone
b) Propofol
c) Etomidate
d) Ketamine
-----
",3,3
"-----
Question:
Intracranial pressure is increased by
Options:
a) Ether
b) Halothane
c) Ketamine
d) Thiopentone
-----
",2,2
"-----
Question:
All statements regarding ketamine are true except –
Options:
a) May be arrythmogenic
b) Raised ICT do not respond to CO2 level
c) Vasodilator and negative ionotropic effect
d) Psychomimetic emergence
-----
",1,1
"-----
Question:
Which of the following is NOT an indication for blind nasal intubation?
Options:
a) TM joint ankylosis
b) Impossible laryngoscopy
c) CSF otorrhea
d) Base of skull fracture
-----
",3,2
"-----
Question:
An 18-year-old male was undergoing anesthesia for appendectomy. On administration of a muscle relaxant, a gradual fall in the blood pressure together with increased airway resistance was noticed. The airway resistance improved with the administration of diphenhydramine. The most likely muscle relaxant that was administered is
Options:
a) Atracurium
b) Pancuronium
c) Vecuronium
d) d-tubocurarine
-----
",3,3
"-----
Question:
In a young patient who had extensive soft tissue and muscle injury, which of these muscle relaxants used for endotracheal intubation might lead to cardiac arrest –
Options:
a) Atracurium
b) Suxamethonium
c) Vecuronium
d) Pancuronium
-----
",1,1
"-----
Question:
Local anaesthetic with maximum ionized form at physiological pH
Options:
a) Lignocaine
b) Etidocaine
c) Bupivacaine
d) Chloroprocaine
-----
",3,0
"-----
Question:
A 52-year-old woman undergoes a sigmoid resection with primary anastomosis for recurrent diveiculitis. She returns to the emergency room 10 days later with left flank pain and decreased urine output; laboratory examination is significant for a white blood cell (WBC) count of 20,000/mm3 . She undergoes a CT scan that demonstrates new left hydronephrosis, but no evidence of an intraabdominal abscess. Which of the following is the most appropriate next step in management?
Options:
a) Intravenous pyelogram
b) Intravenous antibiotics and repeat CT in 1 week
c) Administration of intravenous methylene blue
d) No fuher management if urinalysis is negative for hematuria
-----
",0,1
"-----
Question:
The most common cause of hypoxia during one lung ventilation is:
Options:
a) Malposition of the double lumen tube
b) Increased shunt fraction
c) Collapse of one lung
d) Soiling of lung by secretions
-----
",0,2
"-----
Question:
All are the methods of Aerial blood pressure monitoring except
Options:
a) Capnography
b) Radial aery cannulation
c) Oscillometry
d) Aerial Tonometry
-----
",0,3
"-----
Question:
Levels of ether anesthesia were demonstrated by whom?
Options:
a) Moon
b) Guedel
c) Thompson
d) None
-----
",-1,1
"-----
Question:
Most common complication of celiac plexus block
Options:
a) Pneumothorax
b) Postural hypotention
c) Retroperitoneal hamorrhage
d) Intra_aerial injection
-----
",1,1
"-----
Question:
Which of the following is the mechanism of action of local anaesthetic?
Options:
a) Block Na+ channel
b) Block K+ channel
c) Open Na+ channel
d) Block Ca++ channel
-----
",0,0
"-----
Question:
Cisatracurium, pure CIS isomer of atracurium all true except:-
Options:
a) Is metabolized primarily by Hoffman degradation
b) Is cardiovascular stable
c) Produces more laudanosine than an equipotent dose of atracurium
d) Has onset & duration similar to atracurium
-----
",2,2
"-----
Question:
True About ketamine
Options:
a) Bronchodilator
b) Depressed airway reflexes
c) Causes hypotension
d) Decreases ICT
-----
",0,2
"-----
Question:
Percentage of tetracaine used in eye surgery?
Options:
a) 0.50%
b) 1%
c) 2%
d) 4%
-----
",0,0
"-----
Question:
Laughing gas is: March 2005
Options:
a) Ketamine
b) Nitric oxide
c) Nitrous oxide
d) Methane
-----
",2,2
"-----
Question:
True about midazolam as inducing agent –
Options:
a) Increase in BP
b) Does not produce pain an IV injection
c) Increase cerebral oxygen consumption
d) Increase peripheral vascular resistance
-----
",1,1
"-----
Question:
Post operative jaundice is because of use of:
Options:
a) Isoflurane
b) NO
c) Methoxyflurane
d) Halothane
-----
",3,2
"-----
Question:
During epidural analgesia the following points suggests that needle is in the extradural space
Options:
a) Loss of resistance sign
b) Negative pressure sign
c) Mackintosh extradural space indicator
d) All of the above
-----
",3,3
"-----
Question:
Which of the following is not an exception to Meyer Oveon rule
Options:
a) Non anaesthetics
b) Non immobilizer
c) cut off effect
d) Hydrophobic site
-----
",3,2
"-----
Question:
The BEST indication of a difficult intubation in morbid obesity:
Options:
a) Mallampatti Score
b) Neck circumference
c) Limited neck movement
d) Body weight
-----
",1,2
"-----
Question:
Preferred anaesthetic in renal failure is-
Options:
a) Doxacurium
b) Atracurium
c) Pancurium
d) Gallamine
-----
",1,1
"-----
Question:
Common carotid aery is derived from
Options:
a) Distal pa of 3rd Arch Aery and Cervical pa of Dorsal Aoa
b) As a bud from 3rd Arch Aery
c) Proximal pa of 3rd Arch Aery
d) Truncus Aeriosus
-----
",2,2
"-----
Question:
Study light is caused by
Options:
a) Vinca alkaloids
b) Alkylation agents
c) Antimetabolite
d) Antinomycin D
-----
",1,3
"-----
Question:
All muscles of tongue are supplied by hypoglossal nerve except ?
Options:
a) Palatoglossus
b) Genioglossus
c) Hyoglossus
d) Both 2 and 3
-----
",0,0
"-----
Question:
Cystoscopic findings in TB bladder are all except
Options:
a) Thimble bladder
b) Golf hole ureter
c) Whitish efflux from the ureteric holes
d) Cobblestone mucosa
-----
",2,1
"-----
Question:
Regarding the anatomical snuffbox, which of the following is true?
Options:
a) Abductor pollicis longus forms the posterior wall
b) Abductor pollicis longus and Extensor pollicis brevis form the anterior wall
c) Basilica vein forms the roof
d) Floor is formed by Extensor carpi radialis longus and brevis
-----
",1,3
"-----
Question:
Extensor carpi radialis longus is a/an -
Options:
a) Wrist extensor
b) Wrist adductor
c) Extensor of MCP joint
d) Extensor of IP joint
-----
",0,0
"-----
Question:
Anal transition zone is ?
Options:
a) columnar - cuboidal - squamous
b) columnar-squamous - cuboidal
c) squamous-cuboidal-columnar
d) cuboidal-squamous-columnar
-----
",0,3
"-----
Question:
Stellate cells of Von Kupffer are seen in the sinusoids of which of the following organs-
Options:
a) Spleen
b) Bone marrow
c) Liver
d) Adrenal
-----
",2,2
"-----
Question:
Pointing index deformity is due to damage to which nerve-
Options:
a) Ulnar
b) Radial
c) Median
d) Axillary
-----
",2,2
"-----
Question:
From which arteries is blood supplied to bone?
Options:
a) Nutrient
b) Periosteal
c) Metaphyseal
d) All of the above
-----
",3,3
"-----
Question:
Which of the following cancer is least associated with genetic and familial causes
Options:
a) Ovarian
b) Prostate
c) Lung
d) Breast
-----
",2,2
"-----
Question:
Labour pain in uterus is carried by
Options:
a) Parasympathetic nerves
b) Sympathetic nerves
c) Pudendal nerve
d) Splanchnic nerve
-----
",-1,2
"-----
Question:
Larynx below the vocal cords drain into ?
Options:
a) Pretracheal lymph nodes
b) Occipital lymphnodes
c) Mediastinal nodes
d) Lymphatics along the superior laryngeal vein
-----
",-1,0
"-----
Question:
All of the following statements regarding the hea are true Except
Options:
a) The nerve fibers that conduct the pain associated with ischemia accompany the sympathetic nerve supply to the hea
b) The sinoatrial node does not receive a nerve supply and thus initiates the hea beat autonomously
c) The atrioventricular node is located in the interatrial septum
d) The diaphragmatic surface of the hea is composed primarily of the left ventricular wall
-----
",1,3
"-----
Question:
A 19 year old boy fell from the motar bike on his shoulder. The doctor diagnosed him a case of Erbs paralysis. The following signs and symptoms will be observed except:
Options:
a) Loss of abduction at shoulder joint
b) Loss of abduction at shoulder joint
c) Loss of pronation at radioulnar joint.
d) Loss of flexion at elbow joint.
-----
",2,3
"-----
Question:
Fan shaped muscle of tongue, which forms the main bulk:
Options:
a) Hyoglossus.
b) Genioglossus.
c) Verticalis.
d) Palatoglossus.
-----
",1,1
"-----
Question:
Linea splendens is a modification of?
Options:
a) Endosteal duramater
b) Meningeal duramater
c) Pia mater
d) Arachnoid mater
-----
",2,1
