mcq,cop,llm_cop
"-----
Question:
Propofol infusion syndrome all Except
Options:
a) Occurs with infusion of propofol for 48 hours or longer
b) Occurs in critically ill patients
c) Features are nausea and vomiting
d) Features are cardiomyopathy, hepatomegaly
-----
",2,3
"-----
Question:
Not true about CPR?
Options:
a) Chest compressions at 100/min
b) Ratio 30:2
c) Chest compression > 6 inches
d) Breathing rate 8-10 breaths/min
-----
",2,2
"-----
Question:
Thiopentone is contraindicated in :
Options:
a) Acute intermitent porphyria
b) Induction of GA.
c) CHF
d) GI disease
-----
",0,0
"-----
Question:
Intravenous agent does not causes pain:-
Options:
a) Methohexetal
b) Propofol
c) Ketamine
d) Etomidate
-----
",2,0
"-----
Question:
Fistula leading to the highest electrolyte imbalance is?
Options:
a) Gastric
b) Duodenal
c) Sigmoid
d) Rectal
-----
",0,3
"-----
Question:
Which of the following is the most common postoperative complication related to intubation: March 2011
Options:
a) Malposition
b) Bleeding
c) Sore throat
d) Abductor Paralysis
-----
",2,2
"-----
Question:
All of the following are the disadvantages of anesthetic ether, except
Options:
a) Induction is slow
b) Irritant nature of ether increases salivary and bronchial secretions
c) Cautery cannot be used
d) Affects blood pressure and is liable to produce arrhythmias
-----
",3,0
"-----
Question:
Fasciculation are caused by
Options:
a) Suxamethonium
b) Pancuronium
c) d-TC
d) Vecuronium
-----
",0,0
"-----
Question:
Safety pin index for oxygen cylinder is-
Options:
a) 2,5
b) 3,5
c) 1,5
d) 1,4
-----
",0,2
"-----
Question:
Pre-oxygenation is done to?
Options:
a) Increase the oxygen content of FRC
b) Decrease the nitrogen content of FRC
c) Both
d) None
-----
",2,0
"-----
Question:
Which of the following anaesthetic agent causes bone marrow supression?
Options:
a) Halothane
b) Ketamine
c) Nitrous Oxide
d) Isoflurane
-----
",2,0
"-----
Question:
Which of the following is contraindicated in head injury?
Options:
a) Ketamine
b) Halothane
c) N2O
d) Propofol
-----
",0,0
"-----
Question:
All true about Cis-ATRACURIUM except
Options:
a) It is pure Cis isomer of atracurium
b) It is more potent than atracurium
c) It is also causes histamine release like atracurium
d) Metabolism similar to atracurium
-----
",2,0
"-----
Question:
Drugs commonly used in pre-anaesthetic medication are all except
Options:
a) Diazepam
b) Scopolamine
c) Morphine
d) Succinyl choline
-----
",3,2
"-----
Question:
A 56-year-old man undergoes a left upper lobectomy. An epidural catheter is inseed for postoperative pain relief. Ninety minutes after the first dose of epidural morphine, the patient complains of itching and becomes increasingly somnolent. Blood-gas measurement reveals the following: pH 7.24, PaCO2 58, PaO2 100, and HCO3 - 28. Which of the following is the most appropriate initial therapy for this patient?
Options:
a) Endotracheal intubation
b) Intramuscular diphenhydramine (Benadryl)
c) Epidural naloxone
d) Intravenous naloxone
-----
",3,3
"-----
Question:
Local anaesthesia causing metheaEUR' moglobinemia
Options:
a) Procaine
b) Prilocaine
c) Etiodicaine
d) Ropivacaine
-----
",1,0
"-----
Question:
A 28-year-old female opts for painless labor. On administration of the epidural anesthetic, there is a sudden drop in the blood pressure. The reason for this was found to be accidental intravenous injection of the anesthetic drug. Which of the following drugs is the most likely responsible for the present condition?
Options:
a) Tetracaine
b) Lignocaine
c) Ropivacaine
d) Bupivacaine
-----
",3,0
"-----
Question:
Stages of Anaesthesia were established by :
Options:
a) Ether
b) Nitrous Oxide
c) Cyclopropane
d) Chloroform
-----
",0,0
"-----
Question:
A 38 year old man is posted for extraction of last molar tooth under general anaesthesia as a day care case. lie wishes to resume his work after 6 hours. Which one of the following induction agents is preferred?
Options:
a) Propofol
b) Ketamine
c) Diazepam
d) Thiopentone sodium
-----
",0,0
"-----
Question:
Anesthetic agent of choice in asthma patient is?
Options:
a) Thiopentone
b) Methexitone
c) Ketamine
d) Propofol
-----
",2,0
"-----
Question:
Postoperative shivering in the perioperative period is associated with?
Options:
a) Increase oxygen consumption
b) Decreased catecholamine release
c) Decreased hea rate and blood pressure
d) All
-----
",0,1
"-----
Question:
Heavy smoker for elective hernia repair, smoking should be stopped before how much period?
Options:
a) 4 days
b) 10 days
c) 3-4 weeks
d) 6-8 weeks
-----
",3,3
"-----
Question:
Mivacurium false is:
Options:
a) Hypeension
b) Increasing the dose produces rapid onset of action
c) Bronchospasm
d) Flushing
-----
",0,1
"-----
Question:
Sodium Thiopentone is ultra sho acting d/t
Options:
a) Rapid absorption
b) Rapid metabolism
c) Rapid redistribution
d) Rapid excretion
-----
",2,2
"-----
Question:
The LMA proseal was developed by:-
Options:
a) Bailey
b) Macewan
c) Brain
d) Magill
-----
",2,3
"-----
Question:
The local anaesthetic toxicity is maximally seen with?
Options:
a) Epidural
b) Intercostal space
c) Caudal space
d) Sciatico-femoral nerve block
-----
",1,0
"-----
Question:
Who coined term anaesthesia ?
Options:
a) Moon
b) Holmes
c) Morgan
d) Priestly
-----
",0,2
"-----
Question:
Local anaesthesia causing methemoglobineinia -
Options:
a) Procaine
b) Prilocaine
c) Etodicaine
d) Ropivacaine
-----
",1,0
"-----
Question:
Anesthetic which is least metabolized in the body is:
Options:
a) Xenon
b) Ether
c) Halothane
d) Methoxyflurane
-----
",0,3
"-----
Question:
Which of the following anesthetic agents causes a rise in the Intracranial pressure
Options:
a) Sevoflurane
b) Thiopentone sodium
c) Lignocaine
d) Propofol
-----
",0,3
"-----
Question:
The sensitivity of Mammography is low in young females because?
Options:
a) Less glandular tissue and more fat
b) Young females are less cooperative
c) Young breast have dense tissue
d) Because of less fat content
-----
",2,2
"-----
Question:
Pre-anesthetic medication is prescribed to?
Options:
a) Decreasing the dose of anesthetic drugs
b) Decreasing post-operative complications
c) Relieving the anxiety
d) All of the above
-----
",3,3
"-----
Question:
Use of nitrous oxide is contraindicated in all of the following surgeries, EXCEPT:
Options:
a) Tympanic membrane grafting
b) Pneumoencephalography
c) Vitreoretinal surgery
d) Exenteration operation
-----
",3,1
"-----
Question:
Which of the following agents is used for the treatment of postoperative shivering?
Options:
a) Thiopentone
b) Suxamethonium
c) Atropine
d) Pethidine
-----
",3,1
"-----
Question:
A 25 year old male is undergoing incision and drainage of abscess under general anaesthesia with spontaneous respiration. Which of the following is the most efficient anaesthetic circuit which can be used in this patient?
Options:
a) Mapleson A
b) Mapleson B
c) Mapleson C
d) Mapleson D
-----
",0,3
"-----
Question:
Most common complication of celiac plexus block
Options:
a) Pneumothorax
b) Postural hypotention
c) Retroperitoneal hamorrhage
d) Intra_aerial injection
-----
",1,2
"-----
Question:
All are true about ketamine except
Options:
a) Increases ICT
b) Decreases blood pressure
c) Increases intraocular pressure
d) Increases intragastric pressure
-----
",1,2
"-----
Question:
A patient after giving inhalational anaestheia developed fulminant hepatitis, patient was exposed to same drug previously. Which is the drug?
Options:
a) Halothane
b) N20
c) Enflurane
d) Isoflurane
-----
",0,0
"-----
Question:
Hypotension following spinal anesthesia can be best prevented by?
Options:
a) Preloading with colloids
b) Using small size needle
c) Preloading with crystalloids
d) All of the above
-----
",-1,3
"-----
Question:
All true about hemlichs maneuver except:-
Options:
a) It is used in foreign body aspiration
b) Abdominal thrust is given
c) Effective in choking
d) Can be effective in cardiac arrest patients
-----
",3,3
"-----
Question:
In newborn, chest compression should be staed if hea rate is ?
Options:
a) < 120/min
b) < 100/min
c) < 80/min
d) < 60/min
-----
",-1,3
"-----
Question:
Percentage of Halothane metabolized ?
Options:
a) 1%
b) 5%
c) 10%
d) 20%
-----
",3,2
"-----
Question:
All of the following statement about neuromuscular blockage produced by succinylcholine are true except
Options:
a) No fade on Train of Four stimulation
b) Fade on tetanic stimulation
c) No post tetanic fecilitation
d) Train of four ratio 1
-----
",1,0
"-----
Question:
Which of the following intravenous anaesthetic agent interact with Tricyclic antidepressant.
Options:
a) Ketamine
b) Thiopentone
c) Propofol
d) Etomidate
-----
",0,1
"-----
Question:
All are true for normal saline except
Options:
a) normal saline 0.9% is most suitable to treat acute severe hyponatremia
b) fluid of choice for head injury patient
c) fluid of choice for hypovolemic shock
d) lead to hyperchloremic metabolic acidosis
-----
",0,3
"-----
Question:
This pattern of capnograph is seen in
Options:
a) Spontaneous breathing
b) Endotracheal tube obstruction
c) Malignant hyperthermia
d) Unidirectional valve malfunction
-----
",1,2
"-----
Question:
Muscle relaxant used in renal failure –
Options:
a) Ketamine
b) Atracurium
c) Pancuronium
d) Fentanyl
-----
",1,1
"-----
Question:
Which of the following is not true about xenon anesthesia
Options:
a) Non explosive
b) Minimal cardiovascular side effects
c) Slow induction and slow recovery
d) Inhibits Ca++ pump and low blood gas solubility
-----
",2,0
"-----
Question:
Blood: Gas paition coefficient is a measure of
Options:
a) Potency of anaesthetic agent
b) Speed of induction and recovery
c) Lipid solubility of agent
d) None
-----
",1,0
"-----
Question:
A person was given a muscle relaxant that competitively blocks nicotinic receptors. Which of the following drugs is used for reversal of muscle relaxation after surgery?
Options:
a) Neostigmine
b) Carbachol
c) Succinylcholine
d) Physostigmine
-----
",0,0
"-----
Question:
Vaginal sphincter is formed by all except:
Options:
a) Internal urethral sphincter
b) External urethral sphincter
c) Pubovaginalis
d) Pubovaginalis
-----
",0,0
"-----
Question:
Endodermal cloaca gives rise to all of the following except -
Options:
a) Rectum
b) Lower 1/2 of anal canal
c) Upper 1/2 of anal canal
d) Mucous membrane of bladder
-----
",1,3
"-----
Question:
A 41-year-old man entered the emergency department with abdominal trauma after his motorcycle was struck by a hit-and-run automobile driver. One week following emergent surgery the patient was released from the hospital. Two months postoperatively the patient complained of abdominal pain. A CT scan examination demonstrated an internal hernia in which the hepatic flexure of the colon had herniated through the epiploic (omental) foramen (of Winslow). Gastrointestinal veins appeared to be markedly dilated, including the veins forming anastomoses between the portal and caval systems (veins of Retzius). Which of the following structures is most likely compressed?
Options:
a) Portal vein
b) Inferior vena cava
c) Hepatic artery
d) Common bile duct
-----
",0,0
"-----
Question:
Thinnest bone is a pa of which bone -
Options:
a) Frontal
b) Ethmoid
c) Sphenoid
d) Temporal
-----
",3,2
"-----
Question:
Components of acellular peussis vaccine
Options:
a) PT + FHA + Fimbriae
b) PT + cytotoxin + fimbriae
c) Endotoxin + fimbriae + pili
d) Peactin + FHA + OMP + Fimbriae
-----
",0,0
"-----
Question:
A 28-year-old female visits the outpatient clinic to receive the required physical examination for an insurance policy. Physical and laboratory examinations give evidence that she is probably a normal, healthy woman. A radiograph of the patient is shown below. Which of the following is the most likely diagnosis?
Options:
a) Cholecystitis
b) Carcinoma of the liver
c) A caudal extension of the right hepatic lobe (Riedel lobe)
d) Pancreatic carcinoma
-----
",2,2
"-----
Question:
Structure not seen at L3 level ?
Options:
a) Iliac vessels
b) Aoa
c) Coeliac trunk
d) IVC
-----
",-1,2
"-----
Question:
Lacrimal punctum of upper and lower eyelid is
Options:
a) They are opposed
b) No relation
c) Upper punctum is medial
d) Upper punctum is lateral
-----
",0,2
"-----
Question:
A patient is unable to close her right eye. Physical examination reveals weakness of the right orbicularis oculi. Which of the following additional symptoms would likely also be present?
Options:
a) Blurred vision
b) Hyperacusis
c) Inability to chew
d) Inability to feel the face
-----
",1,0
"-----
Question:
Radiological examination of women with foot pain reveals Maon's neuroma. What is the most likely site of the lesion
Options:
a) Between first and second metatarsophalangeal joint
b) Between second and third metatarsophalangeal joints
c) Between third and fouh metatarsophalangeal joints
d) Between fouh and fifth metatarsophalangeal joints
-----
",2,2
"-----
Question:
A surgeon removes a pa of liver to left of falciparum ligament, which segment of liver is removed ?
Options:
a) 1 & 4
b) 2 & 3
c) 1 & 4
d) 1 & 3
-----
",1,0
"-----
Question:
All the following cause microcytic hypochromic anemia , except
Options:
a) Lead poisoning
b) Thalassemia
c) Iron deficiency
d) Fanconi's anemia
-----
",3,3
"-----
Question:
All are branches of lumbar plexus EXCEPT:
Options:
a) Iliohypogastric nerve
b) Ilioinguinal nerve
c) Obturator nerve
d) Subcostal nerve
-----
",3,0
"-----
Question:
A healthy young athlete sitting at table with knee at 90deg flexion. What will happen when he fully extends the knee?
Options:
a) Movement of tibial tuberosity towards medial border of patella
b) Movement of tibial tuberosity towards lateral border of patella
c) Movement of tibial tuberosity towards centre of patella
d) No change in relationship
-----
",1,0
"-----
Question:
Exposure of left subclan aery by supraclavicular approach does not require cutting of ?
Options:
a) Sternocleidomastoid
b) Scalenus anterior
c) Scalenus medius
d) Omohyoid
-----
",2,0
