mcq,cop,llm_cop
"-----
Question:
A 37-year-old woman has noted an excessively heavy menstrual flow each of the past 6 months. She also has noticed increasing numbers of pinpoint hemorrhages on her lower extremities in the past month. Physical examination shows no organomegaly or lymphadenopathy. CBC shows hemoglobin of 14.2 g/dL, hematocrit of 42.5%, MCV of 91 mm3, platelet count of 15,000/ mm3, and WBC count of 6950/ mm3. On admission to the hospital, she has melena and after a transfusion of platelets, her platelet count does not increase. Which of the following describes the most likely basis for her bleeding tendency?
Options:
a) Abnormal production of platelets by megakaryocytes
b) Defective platelet-endothelial interactions
c) Destruction of antibody-coated platelets by the spleen
d) Excessive loss of platelets in menstrual blood
-----
",2,2
"-----
Question:
A 45 years of female comes in OPD with a complaint of lump in right breast. On examination a lump of 5 x 5 cm is palpated. On general examination of the axilla lymph nodes are found to be normal in size, consistency and texture. What is the MOST likely diagnosis?
Options:
a) Ductal carcinoma
b) Comedo carcinoma
c) Angiosarcoma
d) Lobular carcinoma
-----
",2,0
"-----
Question:
Most common complication, of talus fracture is
Options:
a) Avascular necrosis
b) Non union
c) Osteoarthritis of ankle joint.
d) Osteoarthritis of subtalar joint.
-----
",3,0
"-----
Question:
Rupture of membrane is said to be premature when it occurs at:
Options:
a) 38 weeks of pregnancy
b) 32 weeks of pregnancy
c) Prior to 1st stage of labour
d) II stage of labour
-----
",2,2
"-----
Question:
On Doppler the most ominous sign indicating fetal compromise is :
Options:
a) pulsatility index in umbilical aery
b) increased resistance in uterine aery
c) increased PSV in middle cerebral aery
d) Absent diastolic flow in umbilical aery
-----
",3,3
"-----
Question:
Least likely to be Pre-leukemic condition is ?
Options:
a) Paroxysmal nocturnal hemoglobinuria
b) Paroxysmal cold hemoglobinuria
c) Aplastic anemia
d) Myelodysplastc syndrome
-----
",1,3
"-----
Question:
Phase II block is seen in –
Options:
a) Sexamethonium (Sch)
b) d–TC
c) Ether
d) N2O
-----
",0,2
"-----
Question:
A 50-year-old fire fighter emerges from a burning house with third-degree burns over 70% of his body. The patient expires 24 hours later. Which of the following was the most likely cause of death?
Options:
a) Congestive heart failure
b) Disseminated intravascular coagulation
c) Hypovolemic shock
d) Pulmonary saddle embolism
-----
",2,2
"-----
Question:
Normal respiratory minute volume is
Options:
a) Tidal volume X respiratory Rate
b) Tidal volume/ Respiratory Rate
c) TLC/ Respiratory Rate
d) FRC/ Respiratory Rate
-----
",0,0
"-----
Question:
In considering the process of eruption, the pre-functional eruptive stage of a tooth begins when the:
Options:
a) Bud stage begins
b) Cap stage begins
c) Bell stage begins
d) Dental lamina begins forming
-----
",3,0
"-----
Question:
A patient was on treatment with trifluperazine for some time. He presents with complaint of hypehermia, lethargy and sweating. Needed investigations are
Options:
a) CT Scan brain & hemogram
b) Hemogram, Electrolyte level and creatinine
c) ECG, Chest X-Ray and Hemogram
d) Hemogram, CPK and Renal Function Test
-----
",3,1
"-----
Question:
Harakiri means
Options:
a) Stabbing hea
b) Cutting the genitalia
c) Shooting in mouth
d) Stabbing in abdomen
-----
",3,3
"-----
Question:
The X-linked dominant one is
Options:
a) Fragile X syndrome
b) Vitamin D resistant rickets
c) Duchenne muscular dystrophy
d) Myotonic dystrophy
-----
",1,0
"-----
Question:
Sex worker with discharging ulcer, gram-negative diplococci & growth on modified
Thayer Martin media. Diagnosis
Options:
a) N. gonococci
b) Syphilis
c) LGV
d) Chancroid
-----
",0,0
"-----
Question:
Meniere's disease is -
Options:
a) Perilymphatic hydrops
b) Endolymphatic hydrops
c) Otospongiosis
d) Coalescent mastoiditis
-----
",1,0
"-----
Question:
Phenylbutyrate is used in urea cycle disorders because it
Options:
a) Scavenges nitrogen
b) Activates enzymes
c) Maintains renal output
d) Maintains energy production
-----
",0,1
"-----
Question:
Restriction enzymes have been found in
Options:
a) Bacteriophages
b) Bacteria
c) Fishes
d) Humans
-----
",1,1
"-----
Question:
Imaging investigation of choice to Diagnose Mullerian duct Abnormalities?
Options:
a) USG
b) HSG
c) MRI
d) CT
-----
",2,1
"-----
Question:
Which sensitizes the myocardium to catecholamines?
Options:
a) Nitrous oxide
b) Halothane
c) Isoflurane
d) Desflurane
-----
",1,0
"-----
Question:
A classical expansive lytic lesion in the transverse process of a veebra is seen in:
Options:
a) Osteosarcoma
b) Aneurysmal bone cyst
c) Osteoblastoma
d) Metastasis
-----
",1,1
"-----
Question:
Bagaiossis is seen in:
Options:
a) Cement factories
b) Textile industries
c) Sugar cane factories
d) Grain fields
-----
",2,0
"-----
Question:
The Nitrate which does not undergo first pass metabolism is -
Options:
a) Isosorbide mononitrate
b) Nitroglycerine
c) Pentaerythritol tetranitrate
d) Isosorbide dinitrate
-----
",0,1
"-----
Question:
5-year-old child with 20 kgs weight has a respiratory rate of 54 breaths/ minute. It is classified as which pneumonia: March 2013
Options:
a) No pneumonia
b) Pneumonia
c) Severe pneumonia
d) Very severe pneumonia
-----
",1,1
"-----
Question:
A 62-yrs-old male presents to you with an acute onset of hemiparesis. CT scan reveals an increase in intracranial fluid. Which solution will be most effective in reducing intracranial pressure following a large hemispheric stroke?
Options:
a) 150 mmol sodium chloride
b) 250 mmol glycerol
c) 250 mmol glucose
d) 350 mmol mannitol
-----
",3,3
"-----
Question:
Fleishner sign is characteristic of
Options:
a) Ulcerative colitis
b) Crohn's disease
c) Ischaemic colitis
d) Ileocecal tb
-----
",3,1
"-----
Question:
""Erotomania"" refers to:
Options:
a) Dread of the closed spaces
b) Dread of the strangers
c) Dread of the high places
d) Common in women, that a man is deeply in love with them
-----
",3,3
"-----
Question:
Which of the following type of fracture is known as, ""fracture-a la signature""?
Options:
a) Gutter fracture
b) Depressed fracture
c) Ring fracture
d) Sutural fracture
-----
",1,2
"-----
Question:
The NBT (nitroblue tetrazolium) reduction assay is used to -
Options:
a) Evaluate granulocyte function
b) Evaluate T-cell function
c) Determine whether polymorphonuclear leucocytes can produce superoxide
d) Stain B-lymphocytes
-----
",2,2
"-----
Question:
Enzyme that can be traced in semen sample of 8 -10 weeks is:
Options:
a) Acid phosphatase test
b) ALP test
c) LDH
d) CPK enzyme
-----
",3,1
"-----
Question:
Helper T-cells are primarily involved in -
Options:
a) Cell mediated immunity
b) Killing virus infected cells
c) Killing tumor cells
d) Involved in type II hypersensitivity
-----
",0,0
"-----
Question:
The Chorda tympani nerve arises from which of the following cranial nerve?
Options:
a) The vagus nerve
b) The trigeminal nerve
c) The glossopharyngeal nerve
d) The facial nerve
-----
",3,3
"-----
Question:
As per immunisation schdule, Hepatitis A vaccine is recommended at?
Options:
a) 1 year
b) 2 year
c) 5 years
d) 10 years
-----
",1,1
"-----
Question:
The given clinical condition is due to involvement of nerve which is branch from which pa of brachial plexus
Options:
a) Root
b) Trunk
c) Division
d) Cord
-----
",0,0
"-----
Question:
Most common catheter-related bloodstream infection is
Options:
a) Candida
b) Gram negative organisms
c) Coagulase positive staphylococci
d) Coagulase negative staphylococci
-----
",3,2
"-----
Question:
Meningoencephalitis caused by which amoeba:
Options:
a) E. histolytica
b) Nageleria
c) Giardia
d) E.coli
-----
",1,1
"-----
Question:
Best investigation to differentiate scar from recurrence after mastectomy done for carcinoma breast
Options:
a) MRI
b) CT
c) PET Scan
d) Mammography
-----
",2,0
"-----
Question:
Per TCA with 3 NADH and 1 FADH2, generates how many ATP-
Options:
a) 6
b) 9
c) 12
d) 15
-----
",1,0
"-----
Question:
A group of 4 teenagers while going for a trip met a car accident. Out of four, 3 people died on the spot. Surviving girl was admitted in an ICU for 3 months. After being discharged she often gets up in night and feels terrified. She says that she sees same events in her dreams. She is now afraid of the cars. The diagnosis is?
Options:
a) Anxiety disorder
b) Phobia
c) Conversion disorder
d) Post traumatic stress disorder
-----
",3,3
"-----
Question:
Which one of the following acts as lung surfactant:
Options:
a) Sphingomyelin
b) Lysolecithin
c) Dipalmitoyl lecithin
d) Cephalin
-----
",2,2
"-----
Question:
Bleeding from the umbilicus in an adult female during menstruation is suggestive of -
Options:
a) Bleeding diathesis
b) Vicarious menstruation
c) Persistent urachus
d) Purpura
-----
",1,1
"-----
Question:
Condition where pulsatile tumor is found in external auditory meatus which bleed on touch
Options:
a) Cholesteatoma
b) Polyp
c) Glomus tumor
d) Malignancy middle ear
-----
",2,2
"-----
Question:
Edema over the mastoid is seen in -
Options:
a) Bell's Palsy
b) Lateral sinus thrombophlebitis
c) CSOM
d) ASOM
-----
",1,1
"-----
Question:
Which of the following drugs is used in sickle cell anaemia?
Options:
a) Hydroxyzine
b) Hydroxyurea
c) Hydralazine
d) Hydroxychloroquine
-----
",1,1
"-----
Question:
Breast milk is rich in _____ when compared to cow's milk:
Options:
a) Lactose
b) Protein
c) Fat
d) Vitamin K
-----
",0,0
"-----
Question:
Which one of the following is the level of residual free chlorine recommended for swimming pool water disinfection ?
Options:
a) 0.5 mgilitre
b) 0.8 mg/litre
c) 1 mg/litre
d) 5 mg/litre
-----
",2,2
"-----
Question:
Hypercalcemia is NOT seen in -
Options:
a) Primary hyperparathyroidism
b) Tumour lysis syndrome
c) Multiple sclerosis
d) Sarcoidosis
-----
",1,1
"-----
Question:
Tinea versicolor is seen with
Options:
a) Pityrosporum orbiculare
b) Candida infection
c) Epidermophyton
d) Trichophyton
-----
",0,0
"-----
Question:
drugs acting tyrosin receptor is ?
Options:
a) TRH
b) TSH
c) INSULIN
d) MSH
-----
",2,1
"-----
Question:
Which of the following investigation contraindicated in retinoblastoma
Options:
a) CT
b) USG
c) FNAC
d) MRI
-----
",2,3
"-----
Question:
Early diastolic notching of uterine aery disappears by which week of gestation?
Options:
a) 20
b) 21
c) 22
d) 24
-----
",2,2
"-----
Question:
The following drug is not used for the treatment of type II lepra reaction
Options:
a) Chloroquin
b) Thalidomide
c) Cyclosporine
d) Coicosteroids
-----
",2,1
"-----
Question:
A 5-year-old with loose stools was treated with plan A, how much ORS should be given per stool for the kid
Options:
a) 0-50ml
b) 50-100ml
c) 100-200ml
d) 200-300ml
-----
",2,2
"-----
Question:
Which of the following is anaerobic non - acid fast bacilli:
Options:
a) Tuberculosis
b) Listeria
c) Nocardia
d) Actinomyces
-----
",3,2
"-----
Question:
A patient with hip dislocation with limitation of Abduction at hip and flexion and internal rotation deformity at hip and shortening. Diagnosis is:
Options:
a) Central dislocation
b) Anterior dislocation
c) Posterior dislocation
d) Fracture dislocation
-----
",2,2
"-----
Question:
A person came to eye OPD for routine eye check u. On snellen's cha he was found to read 6/6. At what distance he should be able to read 6/24
Options:
a) 36 m
b) 24 m
c) 6 m
d) 1 m
-----
",1,1
"-----
Question:
A newborn presenting with intestinal obstruction showed on abdominal X-ray, multiple air fluid levels. The diagnosis is not likely to be -
Options:
a) Pyloric obstruction
b) Duodenal atresia
c) Illeal atresia
d) Ladd s bands
-----
",0,1
"-----
Question:
Flower petal appearance in fundus flourescein angiography is in
Options:
a) Cystoid macular edema
b) Retinitis pigmentosa
c) Central serous retinopathy
d) Age related macular degeneration
-----
",0,0
"-----
Question:
Hardness of water has a beneficial effect against which one of the following-
Options:
a) Renal diseases
b) Metabolic diseases
c) Cerebrovascular diseases
d) Cardiovascular diseases
-----
",3,3
"-----
Question:
Esthiomine is seen in
Options:
a) Chancroid
b) Granuloma inguinale
c) LGV
d) Syphilis
-----
",2,1
"-----
Question:
Which of the following is not a part of the growth relativity hypothesis?
Options:
a) Displacement of condyle
b) Nonmuscular viscoelastic tissue stretch
c) Force transduction beneath the fibrocartilage
d) Functional loading
-----
",3,3
"-----
Question:
IPC 319 deals w ith -
Options:
a) Definition of hurt
b) Voluntarily causing hurt
c) Definition of grievous hurt
d) Voluntarily causing grievous hurt
-----
",0,1
"-----
Question:
A 24-year-old male presented with following lesion on his genitalia, following intercourse with multiple sexual partners, and multiple times. Which human papilloma virus is the causative agent?
Options:
a) HPV 6, 11
b) HPV 16, 18
c) HPV 31, 33
d) HPV 35, 45
-----
",0,1
"-----
Question:
An infant presented to OPD with features of respiratory distress. The X-ray is shown below. The most probable organism is
Options:
a) S. aureus
b) S. pyogenes
c) Klebsiella
d) E.coli
-----
",0,2
"-----
Question:
Impotent female is having -
Options:
a) Gonadal dysgenesis
b) Hermaphrodits
c) Vaginismus
d) Absence of ovary
-----
",2,0
"-----
Question:
Which of the following hormones stimulates increased testosterone production by ovaries in PCOD
Options:
a) Estrogen
b) Luteinizing Hormone
c) Follicle - stimulating Hormone
d) Inhibin
-----
",1,1
"-----
Question:
Most impoant side effect of ethambutol is:
Options:
a) Hepatotoxicity
b) Renal toxicity
c) Peripheral neuropathy
d) Retro bulbar neuritis
-----
",3,0
"-----
Question:
Nephrocalcinosis is seen -
Options:
a) Medullary sponge disease
b) Acute pyelonephritis
c) Acute glomerulonephritis
d) Chronic pyelonephritis
-----
",0,0
"-----
Question:
Which of following is hypeonic?
Options:
a) 5%dextrose
b) 0.45% normal saline
c) 0.9%normal saline
d) 3% normal saline
-----
",3,2
"-----
Question:
Best diagnosis of tracheo-oesophageal fistula is by:
Options:
a) Barium sulphate
b) Conray 240
c) Dianosil
d) Urograffin
-----
",2,0
"-----
Question:
Coral red-fluorescence wood's Lamp seen in?
Options:
a) Porphyria cutanea tarda
b) Erythrasma
c) Livedo-reticulris
d) Hypomelanosis
-----
",1,1
"-----
Question:
Which of the following is a weak bond -
Options:
a) Covalent bond
b) Peptide bond
c) Disulphide bond
d) Hydrophobic interactions
-----
",3,1
"-----
Question:
In school water fluoridation programme, the level of fluoride as compared to the level in community water fluoridation is:
Options:
a) Less
b) More
c) Same
d) Depends on the mean weight of the children
-----
",1,1
"-----
Question:
Efficiency of pasteurization can be best assessed by?
Options:
a) Oxidase test
b) Phosphatase test
c) Catalase test
d) Indole test
-----
",1,2
"-----
Question:
An oval lesion is found in the right lobe of the liver in an otherwise asymptomatic 24-year-old female. Surgical resection finds a single welldemarcated lesion that has a prominent, central, stellate white scar. This gross appearance is most consistent with a diagnosis of
Options:
a) Metastatic adenocarcinoma
b) Focal nodular hyperplasia
c) Hemangioma
d) Hepatocellular carcinoma
-----
",1,2
"-----
Question:
Complication of massive blood transfusion?
Options:
a) Hypercalcemia
b) Hypermagnesemia
c) Hyperkalemia
d) Hyperthermia
-----
",2,2
"-----
Question:
Which of the following is an example of an enzootic?
Options:
a) Leprosy
b) Typhoid
c) Cholera
d) Anthrax
-----
",3,3
"-----
Question:
Hanging is defined as -
Options:
a) Suspension of body by a ligature, body weight acting as constricting force
b) Suspension of body by ligature after death
c) Obliteration of air passages by external compression
d) Mechanical interference to respiration
-----
",0,0
"-----
Question:
A 30-year-old man presented with this lesion on his right lower eyelid that had grown over 3 days. Two weeks before his presentation, a cyst had ruptured on the same eyelid. What is the diagnosis?
Options:
a) Squamous papilloma
b) Amelanotic melanoma
c) Squamous-cell carcinoma
d) Pyogenic granuloma
-----
",3,1
