,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
41,OIC-260-02-B,Quelle est la principale différence entre les causes urologiques et néphrologiques d'hématurie?,Cette question évalue la compréhension des mécanismes distincts de l'hématurie. Le piège courant est de confondre les deux causes.,"Les causes urologiques impliquent une lésion des vaisseaux sanguins, tandis que les causes néphrologiques impliquent une altération de la membrane basale glomérulaire.",Cette option est correcte car elle décrit précisément la différence fondamentale entre les deux types d'hématurie.,"Les causes urologiques sont toujours macroscopiques, tandis que les causes néphrologiques sont toujours microhématuries.",Cette option est incorrecte car l'hématurie peut être micro ou macroscopique dans les deux cas.,"Les causes urologiques impliquent une inflammation du parenchyme rénal, tandis que les causes néphrologiques impliquent une infection des voies urinaires.",Cette option est incorrecte car elle ne décrit pas correctement les mécanismes des deux types d'hématurie.,Les causes urologiques sont plus fréquentes que les causes néphrologiques.,Cette option est incorrecte car la fréquence des deux types d'hématurie peut varier en fonction de facteurs individuels et environnementaux.,a
42,OIC-260-04-B,Quelle est la valeur localisatrice d'une hématurie macroscopique initiale lors de la miction?,Cette question évalue la compréhension de la localisation de l'origine d'une hématurie macroscopique en fonction de son apparition lors de la miction.,Origine urétro-prostatique ou du col vésical,C'est la réponse correcte. L'hématurie initiale indique une origine dans les parties supérieures du tractus urinaire.,Origine vésicale,L'hématurie terminale est associée à une origine vésicale.,Origine rénale,"L'hématurie totale est plus souvent associée à une origine rénale, mais a moins de valeur localisatrice.",Absence d'origine précise,La chronologie de l'hématurie aide à localiser l'origine.,a
43,OIC-260-05-B,Quel examen est systématiquement recommandé en première intention pour évaluer une hématurie?,Cette question évalue la compréhension des recommandations diagnostiques pour l'hématurie. Le piège courant est de choisir un examen plus spécifique sans tenir compte de sa place dans le bilan initial.,Échographie réno-vésicale,C'est l'examen d'imagerie de première intention pour l'hématurie.,Uro-scanner,"L'uro-scanner est un examen de référence, mais il est réalisé après l'échographie.",Cytologie urinaire,"La cytologie urinaire est un examen important, mais elle est réalisée après l'échographie.",Ponction-biopsie rénale,La ponction-biopsie rénale est réservée aux cas suspects de néphropathie glomérulaire.,a
44,OIC-260-09-A,"En cas de bilan urologique négatif et d'hématurie, quelle est la première étape diagnostique à envisager?",Cette question évalue la compréhension de la démarche diagnostique en cas d'hématurie néphrologique. Le piège courant est de se focaliser uniquement sur les causes d'hématurie sans tenir compte de l'importance du bilan urologique.,Rechercher les étiologies néphrologiques,"C'est la bonne réponse. En cas de bilan urologique négatif, on oriente le diagnostic vers les causes néphrologiques.",Effectuer une ponction-biopsie rénale,La ponction-biopsie rénale est un examen invasif réservé aux cas suspects de néphropathies glomérulaires après une analyse clinique et biologique plus large.,Prescrire un traitement antibiotique,Un traitement antibiotique n'est indiqué que si une infection urinaire est confirmée.,Recommander une surveillance régulière,Une surveillance régulière n'est pas suffisante pour un diagnostic précis en cas d'hématurie.,a
45,OIC-260-10-A,Quelle est la première cause d'hématurie à éliminer en raison de sa gravité?,Cette question évalue la compréhension des étiologies les plus fréquentes et graves d'hématurie. Le piège courant est de choisir une cause fréquente mais moins grave.,Tumeurs vésicales,C'est la bonne réponse. Les tumeurs vésicales sont souvent graves et doivent être éliminées en priorité.,Infections urinaires,"Bien que fréquentes, les infections urinaires sont généralement moins graves que les tumeurs.",Lithiase urinaire,"La lithiase urinaire est fréquente, mais moins grave que les tumeurs.",Hypertrophie bénigne de la prostate,"L'hypertrophie bénigne de la prostate est un diagnostic d'élimination, moins grave que les tumeurs.",a
46,OIC-260-12-A,Quel est le signe d'alerte majeur associé à une hématurie macroscopique caillotante?,Cette question évalue la compréhension de la gravité de l'hématurie macroscopique caillotante. Le piège courant est de se concentrer uniquement sur l'hématurie elle-même.,Une anémie,"C'est une conséquence possible de l'hématurie persistante, mais pas le signe d'alerte majeur.",Une dysurie récente,"C'est un symptôme associé à l'hématurie caillotante, mais pas le signe d'alerte majeur.",Une douleur lombaire,"C'est un symptôme possible d'une colique néphrétique, mais pas le signe d'alerte majeur.",L'hématurie macroscopique elle-même,"C'est le signe d'alerte majeur, car elle indique une hémorragie potentiellement grave.",d
47,OIC-260-13-B,Quelle est la première mesure à prendre en cas d'hématurie macroscopique caillotante sans rétention d'urine ni colique néphrétique?,Cette question évalue la compréhension de la prise en charge initiale de l'hématurie caillotante. Le piège courant est de se concentrer sur les interventions invasives.,Maintenir une bonne hydratation,C'est la première mesure recommandée pour favoriser l'évacuation des caillots.,Réaliser un bilan sanguin complet,"Bien que nécessaire, le bilan sanguin est une étape secondaire après la mise en place de la bonne hydratation.",Poser un cathéter sus-pubien,La pose d'un cathéter sus-pubien est contre-indiquée en cas de caillotage vésical.,Envisager une transfusion de culots globulaires,"La transfusion est envisagée en cas de déglobulisation mal tolérée, une étape ultérieure après la bonne hydratation.",a
48,OIC-261-01-A,Lequel des signes suivants est **obligatoire** pour évoquer un syndrome glomérulaire?,Cette question évalue la compréhension des critères diagnostiques d'une néphropathie glomérulaire. Attention aux distracteurs qui mentionnent des signes associés mais non obligatoires.,Protéinurie glomérulaire,La protéinurie glomérulaire est un critère essentiel pour le diagnostic.,HTA,"L'HTA est un signe associé, mais pas obligatoire, pour le diagnostic.",Œdèmes périphériques,"Les œdèmes périphériques sont un signe associé, mais pas obligatoire, pour le diagnostic.",Hématurie macroscopique,"L'hématurie macroscopique est un signe associé, mais pas obligatoire, pour le diagnostic.",a
49,OIC-261-02-A,Quels sont les cinq syndromes glomérulaires identifiés dans le tableau?,Cette question évalue la compréhension des différents types de syndromes glomérulaires. Attention aux distracteurs qui pourraient mentionner des maladies rénales spécifiques.,"Syndrome d’hématurie macroscopique récidivante, Syndrome de glomérulonéphrite chronique, Syndrome néphrotique, Syndrome néphritique aigu, Syndrome de glomérulonéphrite rapidement progressive",Cette option liste les cinq syndromes glomérulaires précisés dans le texte.,"Néphropathie à IgA primitive, Syndrome d’Alport, Syndrome néphrotique idiopathique, GN aiguë post-infectieuse, Polyangéite microscopique","Cette option liste des maladies rénales, mais pas les cinq syndromes glomérulaires.","Syndrome d’hématurie macroscopique récidivante, Syndrome de glomérulonéphrite chronique, Syndrome néphrotique, Syndrome néphritique aigu, Insuffisance rénale rapidement progressive","Cette option inclut une complication de la glomérulonéphrite rapidement progressive, mais pas le syndrome lui-même.","Syndrome d’hématurie macroscopique récidivante, Syndrome de glomérulonéphrite chronique, Syndrome néphrotique, Syndrome néphritique aigu, Glomérulonéphrite",Cette option utilise un terme générique (glomérulonéphrite) au lieu du syndrome spécifique.,a
50,OIC-261-03-B,Quelle est la première cause de syndrome néphrotique chez l'enfant?,Cette question évalue la compréhension de l'épidémiologie des maladies glomérulaires. Le piège courant est de confondre les causes de SN chez l'enfant et chez l'adulte.,Syndrome néphrotique à lésions glomérulaires minimes (SNLGM),C'est la bonne réponse. Le texte indique que le SNLGM est la première cause de SN chez l'enfant.,Glomérulopathie extra-membraneuse,"C'est la première cause de SN chez l'adulte, mais pas chez l'enfant.",Néphropathie à IgA,"C'est la plus fréquente des glomérulonéphrites primitives, mais pas la première cause de SN chez l'enfant.",Néphropathie diabétique,"C'est la première cause de NG secondaire, mais pas de SN chez l'enfant.",a
51,OIC-261-04-A,Quelles sont les principales étiologies des maladies glomérulaires ?,Cette question évalue la compréhension des causes courantes des maladies glomérulaires. Attention aux distracteurs qui mentionnent des maladies rénales sans être des étiologies directes de glomérulopaties.,"Diabète, Lupus, infections, vascularites, amylose",Cette option liste les principales étiologies des maladies glomérulaires.,"Syndrome néphrotique, insuffisance rénale, hypertension","Ces termes sont des complications potentielles des maladies glomérulaires, mais pas des causes directes.","Maladies cardiovasculaires, cancer, infections respiratoires","Ces maladies peuvent affecter la santé en général, mais ne sont pas des causes principales des glomérulopaties.","Surdité, lenticône, anomalies oculaires","Ces symptômes peuvent être associés à certaines maladies génétiques qui peuvent affecter les reins, mais ne sont pas des étiologies directes des glomérulopaties.",a
52,OIC-261-06-B,Quelles sont les quatre lésions glomérulaires élémentaires décrites dans le texte?,Cette question évalue la compréhension des concepts clés du texte. Le piège courant est de se concentrer sur les types de dépôts et d'oublier les autres lésions.,"Prolifération, dépôts, sclérose, hyalinose",Cette option est correcte car elle liste les quatre lésions glomérulaires élémentaires mentionnées dans le texte.,"Dépôts, sclérose, amylose, fibrose",Cette option incorrecte car elle inclut l'amylose et la fibrose qui sont des types de dépôts et non des lésions glomérulaires élémentaires distinctes.,"Prolifération, dépôts, sclérose, inflammation","Cette option incorrecte car l'inflammation est un processus qui peut accompagner les lésions glomérulaires, mais n'est pas une lésion glomérulaire élémentaire en soi.","Sclérose, hyalinose, amylose, prolifération",Cette option incorrecte car elle ne suit pas l'ordre des lésions glomérulaires élémentaires décrites dans le texte.,a
