,id,question,option_a,option_b,option_c,option_d,correct_option
520,OIC-101-11-A,Quelles sont les complications possibles lors du suivi d'une voie veineuse périphérique ou centrale ?,"Les complications peuvent être locorégionales ou générales et elles sont mécaniques, thrombotiques ou infectieuses.","La fréquence de ces complications est fonction de la localisation, du contexte clinique et de la durée d'implantation du matériel.","Les complications infectieuses peuvent se manifester sous forme de syndrome inflammatoire, élévation de la CRP, suppuration au point de ponction, érythème sur le trajet veineux ou en regard de la chambre de perfusion, fièvre isolée disparaissant après le retrait du matériel, fièvre lors de l'utilisation du matériel, décharge bactérienne, dermo-hipodermite, fixation septique secondaire et bactériémie, septicémie.","Les complications mécaniques comprennent les malpositions de cathéter central, dysfonctions de cathéter et ruptures de matériel avec migration de segment de cathéter.",a
521,OIC-101-11-A-,Le retrait de l’abord veineux nécessite une compression du point d’insertion pour limiter le risque d’hématome.,Vrai,Faux,"Non, il n'est pas nécessaire de compresser le point d'insertion.","Oui, la compression est obligatoire.",a
522,OIC-101-12-A,Quelles sont les conditions d’insertion d’une voie veineuse centrale?,La voie veineuse centrale est insérée dans la veine femorale.,La voie veineuse centrale est insérée dans la veine brachiale.,La voie veineuse centrale est insérée dans l’artère fémorale.,La voie veineuse centrale est insérée dans le pouce.,a
523,OIC-101-12-A-,Quels sont les principaux types de complications infectieuses des voies veineuses et comment sont-elles traitées?,Infection locale,Thrombose,Hémoculture positive,Prescrire un anti-infectieux,a
524,OIC-102-01-B,La douleur thoracique brutale et intense typiquement migratrice dans le dos et vers les lombes est un signe clinique fonctionnel de la dissection aortique.,True,False,The pain is not specific to the thoracic area.,The pain is caused by a tear in the aortic wall.,a
525,OIC-102-03-B-,La coronarographie est-elle utilisée dans le diagnostic et la prise en charge du syndrome coronarien aigu?,"Oui, elle permet d’identifier la lésion coronaire coupable.","Non, elle n’est pas utilisée pour cela.",Seulement dans le diagnostic.,Seulement dans la prise en charge.,a
526,OIC-102-05-B,Quelles sont les principales causes thoraciques de douleur aiguë en dehors des quatre urgences cardio-vasculaires?,pneumopathie infectieuse,pneumothorax,épanchement pleural,douleurs pariétales musculo- squelettiques,a
527,OIC-102-06-A,Quelle est la définition de l'insuffisance mitrale?,Dysfonctionnement de la valve mitrale avec défaut de fermeture systolique ayant pour conséquence une régurgitation de sang du ventricule gauche vers l’oreillette gauche en systole.,Dysfonctionnement de la valve mitrale avec limitation d'ouverture en diastole ayant pour conséquence un obstacle à l'écoulement du sang de l'oreillette gauche vers le ventricule gauche au moment du remplissage cardiaque.,Dysfonctionnement de la valve mitrale avec défaut de fermeture diastolique ayant pour conséquence une régurgitation de sang de l’oreillette gauche vers le ventricule gauche en diastole.,Dysfonctionnement de la valve mitrale avec limitation d'ouverture systolique ayant pour conséquence un obstacle à l'éjection systolique du ventricule gauche.,a
528,OIC-102-07-A,Quelles sont les principales étiologies de l'insuffisance mitrale ?,Insuffisance mitrale organique primaire,Insuffisance mitrale fonctionnelle secondaire,Insuffisance aortique chronique dystrophique,Rétrécissement mitral post-rhumatisme,a
529,OIC-102-07-A-,Quels sont les signes fonctionnels et l'examen clinique de l'Insuffisance mitrale ?,"Dyspnée aigue, douleur thoracique, dyspnée progressive, souffle holosystolique en jet de vapeur, irradiant dans l'aisselle gauche.","Dyspnée aigue, douleur thoracique, dyspnée progressive, souffle râpeux, méso- systolique, prédominant au foyer aortique, irradiant aux carotides.","Dyspnée aigue, douleur thoracique, dyspnée progressive, souffle protodiastolique, doux, aspiratif, foyer aortique irradiant le long du bord gauche du sternum.","Dyspnée aigue, douleur thoracique, dyspnée progressive, souffle holodiastolique, roulement diastolique de Flint, galop, pistol- shot.",A
530,OIC-102-08-A,Quels examens complémentaires sont peu spécifiques dans les valvulopathies ?,ECG,Radiographie de thorax,Epreuve d'effort,Tous les trois,d
531,OIC-102-09-B,Quelles sont les complications possibles d'une insuffisance mitrale chronique ? A) Endocardite infectieuse B) Insuffisance cardiaque gauche C) Thromboembolisme D) Tous les trois,A,B,C,D,D
532,OIC-102-10-A,Quel traitement percutané existe-t-il pour l'insuffisance mitrale ?,Mitraclip,TAVI,Commissurotomie percutanée,TMVI,a
533,OIC-102-13-B-,"Le choc cardiogénique est défini par la capacité cardiaque à générer un débit sanguin suffisant pour répondre aux besoins métaboliques des organes périphériques. La baisse du débit cardiaque entraîne une hypoperfusion et une anoxie tissulaire, conduisant à la défaillance des organes périphériques concernés.","La définition clinique habituelle comprend une pression artérielle systolique < 90 mmHg, un débit urinaire < 30 mL/h ou des extrémités froides, un index cardiaque < 2,2 L/min/m² avec une pression capillaire > 15 mmHg.",La première cause de choc cardiogénique est l'infarctus du myocarde.,Le choc cardiogénique peut être causé par des facteurs infectieux tels que la grippe aviaire ou le SRAS.,"Les signes cliniques de choc cardiogénique comprennent une pâle apparence, une respiration rapide et profonde, un pouls rapide et faible, une hypotension artérielle, une oligurie et des extrémités froides.",a
534,OIC-107-01-A,Quels sont les principaux diagnostics différentiels à évoquer dans le cas d'une insuffisance respiratoire aiguë ?,SDRA,Crise d'asthme,Embolie pulmonaire,Décompensation d’une BPCO,a
535,OIC-107-02-A,Quels sont les principaux signes fonctionnels d'une insuffisance cardiaque?,Dyspnée,Palpitations,Troubles respiratoires,Fatigue de repos,a
536,OIC-107-03-A,Quels examens complémentaires doivent être réalisés en urgence dans l’OAP cardiogénique?,Bilan sanguin,Troponine surtout en cas de douleur thoracique et modifications ECG,BNP ou NT Pro BNP,ECG,a
537,OIC-107-03-A-,Quelle est l'utilité des peptides natriurétiques (BNP et NT-proBNP) dans le diagnostic et le suivi de l'insuffisance cardiaque ?,Ils sont utiles pour diagnostiquer l'insuffisance cardiaque.,Ils ne servent qu'à suivre la progression de l'insuffisance cardiaque chez les patients déjà diagnostiqués.,Ils n'ont aucune utilité dans le contexte de l'insuffisance cardiaque.,Ils sont utiles pour différencier la cause de dyspnée aiguë entre une insuffisance cardiaque et d'autres pathologies.,a
538,OIC-107-05-B-,Quelles sont les principales étiologies de l'insuffisance cardiaque gauche ?,Cardiopathies ischémiques,HTA,Valvulopathies,Cardiomyopathies,a
539,OIC-107-07-B,Le régime pauvre en sel est-il une mesure hygiéno-dietétique pour les patients insuffisants cardiaques?,"Oui, il s'agit d'une mesure essentielle.","Non, le sel n'a pas un impact significatif sur la santé cardiaque.",Le régime pauvre en sel est réservé aux patients avec une insuffisance cardiaque sévère.,Il est inutile de réduire le sel dans l'alimentation des patients insuffisants cardiaques.,a
540,OIC-108-01-B-,Quels sont les critères hémodynamiques du choc cardiogénique?,Pression artérielle systolique < 90 mmHg,"Bas débit cardiaque (index < 2,2 L/min/m²)",Pression artérielle pulmonaire d'occlusion (PAPO) > 15 mm Hg,Tous les critères précédents,d
541,OIC-108-02-A,Le choc cardiogénique est caractérisé par une pression artérielle inférieure à,90/60 mmHg,100/70 mmHg,110/80 mmHg,120/95 mmHg,a
542,OIC-108-02-A-,"La péricardite aiguë est caractérisée par l'inflammation des feuillets du péricarde et peut être accompagnée d'un épanchement péricardique ou non, ce qui la distingue de la péricardite sèche. Si elle est associée à une élévation de la troponine, on parle de myo-péricardite.",Inflammation aiguë des feuillets du péricarde,Accompagnée d’un épanchement péricardique ou non (‘péricardite sèche’),Si associée à une élévation de la troponine = myo-péricardite,Aucune des réponses précédentes est correcte.,a
543,OIC-108-03-A,Quels sont les signes généraux d'une péricardite aiguë?,Fièvre modérée,Myalgies,Asthénie,Tous les trois,d
544,OIC-108-05-A-,Le signe ECG typique d'une péricardite aiguë est :,Aucun signe spécifique sur l'ECG,"Sus décalage de ST, diffus, non systématisé, concave vers le haut, sans miroir ni onde Q ET sous décalage PQ",Système de pointes à petites amplitudes avec un intervalle PR allongé,"Sus décalage de ST localisé, systématisé, convexe vers le bas, avec miroir et onde Q ET sous décalage PQ",b
545,OIC-108-06-A-,Quelle est l'étiologie la plus fréquente de la péricardite aiguë ?,Virus,Bactérie,Auto-immune,Autres causes,a
546,OIC-108-09-A-,Quelle est la cause principale de tamponnade aiguë chez l'adulte?,Hémopericardium,Péricardite aiguë,Myocardie aiguë,Cardiomegaly,a
547,OIC-108-10-A-,Quels sont les éléments d'urgence dans l'évaluation clinique des palpitations?,"Lipothymies, syncopes",Signes de bas débit,Signes d’insuffisance cardiaque,Angor lié à un syndrome coronaire aigue,a
548,OIC-108-11-A-,Quel type d'examen complémentaire est indiqué en cas de palpitations fréquentes (>1/semaine)?,Biologie de première intention,Échocardiographie,Épreuve d'effort,Enregistrement ambulatoire de l'ECG,d
549,OIC-108-12-B-,La tachycardie sinusale est le plus souvent réactionnelle ou adaptative.,Vrai,Faux,Inappropriée,Non spécifié,a
550,OIC-108-13-B,"Une tachycardie jonctionnelle se traduit cliniquement par des palpitations appelées 'maladie de Bouvere'. Elle survient chez le sujet jeune et sur un cœur sain. Les symptômes incluent des palpitations, début et fin brutales, durée variable, sensation de tachycardie régulière et polyurie post critique. La tachycardie jonctionnelle peut être arrêtée par les manœuvres vagales ou l'injection d'adénosine.",Le patient ressent une sensation de vertige durant les palpitations.,Les palpitations sont provoquées par un stress important.,La polyurie post critique est due à une augmentation du niveau d'adrénaline.,Le patient a l'impression que son cœur va s'arrêter pendant les palpitations.,a
551,OIC-108-13-B-,"Le syndrome de Wolff Parkinson White est caractérisé par la présence d'une voie accessoire atrio-ventriculaire, ce qui entraîne des tachycardies jonctionnelles. Les manifestations ECG comprennent un intervalle PR court, un QRS large et l'empâtement de la phase initiale du QRS appelée onde delta. La réponse correcte est A) Présence d'une voie accessoire atrio-ventriculaire.",Présence d'une voie accessoire atrio-ventriculaire,Absence de voie accessoire atrio-ventriculaire,Intervalle PR normal,QRS normaux,a
552,OIC-108-14-B,"Le diagnostic de névrose cardiaque est éliminé lorsqu'il n'y a pas de pathologie cardiaque et extracardiaque identifiée, le patient présente des signes de dépression ou d'anxiété, et les examens cliniques et paracliniques sont tous normaux. La confirmation du diagnostic repose sur un ECG percritique strictement normal, souvent obtenu grâce au monitorage de longue durée.",L'ECG est normal,Le patient a une cardiopathie,Il y a une pathologie extracardiaque identifiée,Les signes cliniques sont positifs pour la névrose cardiaque,a
553,OIC-108-14-B-,Qu'est-ce que le phénomène de Raynaud?,Vasoconstriction des artères digitales,Vasodilatation des artères digitales,Aspect froid et cyanique prononcé des extrémités,Ischémie localisée aux doigts ou aux orteils,a
554,OIC-108-15-A,Quels sont les principaux acrosyndromes et quels sont leurs caractéristiques cliniques principales?,Phénomène de Raynaud,Érythermalgie,Acrocyanose,Engelures,a
555,OIC-108-16-B-,La manœuvre d’Allen est utilisée pour évaluer la vascularisation digitale et le fonctionnement des arcades palmaires. Quelle est la signification du test d’Allen ?,Il s'agit d'une manœuvre destinée à tester l'hyperémie réactionnelle post-occlusive.,Il s'agit d'une manœuvre destinée à tester le fonctionnement des artères digitales.,Il s'agit d'une manœuvre destinée à tester la vascularisation digitale.,Il s'agit d'une manœuvre destinée à tester l'hyperémie réactionnelle post-occlusive et le fonctionnement des artères digitales.,a
556,OIC-108-17-B,Quel est le phénomène vasculaire qui se produit lors d'une crise de Raynaud ?,Vasoconstriction périphérique,Angioplastie coronale,Embolisation pulmonaire,Aneurysmectomie,a
557,OIC-108-17-B-,Quelle est la fonction principale du système circulatoire?,Transporter l'oxygène et les nutriments aux tissus.,Protéger le corps contre les infections.,Reguler la température corporelle.,Toutes les réponses sont correctes.,a
