,id,question,option_a,option_b,option_c,option_d,correct_option
101,OIC-020-10-B-,Quels sont les aliments à éviter pour prévenir la listériose materno-fœtale (MF) ?,"Les fromages à pâte molle au lait cru, les poissons fumés et les coquillages crus.",Les produits de charcuterie cuite consommés en l'état ou achetés au rayon traiteur.,"Les grains germées crues (soja, luzerne), les sushis et le tarama.",Tous les aliments crus sont à éviter.,A
102,OIC-020-11-B,Quels sont les examens complémentaires à prescrire en cas de suspicion de listériose chez la mère ?,"Hémocultures, examen bactériologique du placenta et des lochies","Examens anatomopathologiques, biopsie de l'utérus",Prélèvement de sang et d'urine,"Imagerie médicale, échographie obstétricale",A
103,OIC-020-11-B-,Quelle est la principale voie de transmission du streptocoque B entre la mère et le fœtus ?,Voie sanguine,Voie vaginale ascendante,Voie respiratoire,Voie digestive,b
104,OIC-020-12-B,Quel est le traitement recommandé pour la vaginose bactérienne à Gardnerella vaginalis ?,Métronidazole 500 mg/j pendant 5 jours,Métronidazole 1 g/j pendant 7 jours ou 2 g en dose unique,Clindamycine 300 mg/j pendant 10 jours,Pénicilline V 250 mg/j pendant 14 jours,b
105,OIC-020-13-B,Quel est le meilleur moyen de se protéger contre la grippe pour une femme enceinte ?,Se couvrir la bouche à chaque toux avec un masque,Se laver les mains régulièrement tout au long de la journée,Se faire vacciner antigrippale,Boire des solutions hydroalcooliques,c
106,OIC-020-14-B,Quelle est la première étape pour diagnostiquer une allo-immunisation antiérythrocytaire chez les femmes enceintes ?,Détermination du groupe sanguin phénotype et recherche d'agglutinines irrégulières (RAI),Analyse de sang complet avec comptage des globules rouges,Dosage de l'hémoglobine fœtale,Évaluation de la fonction rénale maternelle,A
107,OIC-020-14-B-,Quelle est la prévention recommandée pour l'allo-immunisation antiérythrocytaire durant la grossesse ?,La prévention médicamenteuse de l'allo-immunisation anti-D (Rh1) est possible.,La prévention repose sur l'injection d'immunoglobulines spécifiques (anti-D) (Rhophylac®).,La prévention est réalisée uniquement en cas de situations à risque d'hémorragie fœto-maternelle.,La dose à injecter est calculée selon un test de quantification de l'hémorragie fœtomaternelle (test de Kleihauer).,b
108,OIC-020-15-B,Quelle est la première étape pour prévenir l'allo-immunisation antiérythrocytaire dans le post-partum ?,Effectuer un test de Coombs sur la mère,Connaître le phénotype RhD du nouveau-né,Administer des immunoglobulines anti-D à la mère,Effectuer une vérification néonatale si le rhésus est négatif,b
109,OIC-020-16-A,Quel est le principal risque associé à l'utilisation de la valproate de sodium pendant la grossesse ?,Nausée et vomissement,Problèmes cardiaques chez les nouveau-nés,Troubles du développement cérébral,Risque d'accouchement prématuré,c
110,OIC-020-16-A-,Quel est le risque de malformation cardiaque associé à la prise de lithium pendant la grossesse ?,2%,4-8%,10-15%,20-25%,b
111,OIC-020-17-A-,Quels sont les facteurs qui influencent l'effet du tabagisme sur le fœtus ?,Sociodémographiques et épidémiologiques,"Génétiques, sociodémographiques et épidémiologiques",Seul les facteurs génétiques,Les facteurs environnementaux uniquement,b
112,OIC-020-18-A,Quel est le risque relatif (RR) de GEU en cas d'intoxication tabagique pendant la grossesse ? , < 2,> 2, = 1, = 0,b
113,OIC-020-18-A-,Quel est le bénéfice du sevrage pour les femmes enceintes ?,Il n'y a pas de bénéfice.,Le sevrage reste bénéfique à tous les stades de la grossesse.,Seulement pendant la première moitié de la grossesse.,Ses effets sont indifférents sur le fœtus.,b
114,OIC-020-21-B,Quels sont les éléments à repérer pour comprendre les conduites addictives au cours de la grossesse ?,"L'histoire de vie de la mère, l'histoire du couple parental, le mode de vie maternel et la santé maternelle.","Les peurs maternelles, le stress, la fatigue et les performances au travail.","La consommation d'alcool, le tabagisme et l'utilisation de produits illicites.",Toutes les options précédentes sont correctes.,d
115,OIC-020-21-B-,Quels sont les traitements de substitution aux opiacés utilisables pendant la grossesse ?,Méthadone et buprénorphine,Buprénorphine et naloxone,Méthadone et Subutex,Tous les traitements de substitution sont interdits pendant la grossesse,a
116,OIC-020-22-A-,Quelles sont les conséquences à long terme des conduites addictives pendant la grossesse ?,"L'exposition in utero à l'alcool, les troubles psychiques maternels et les malformations.","Les difficultés d'apprentissage, le retard mental et les troubles des conduites sociales.","La prématurité, la souffrance fœtale in utero et l'environnement de la famille.",Toutes les options ci-dessus sont correctes.,D
117,OIC-020-24-A,Quels sont les deux bactéries les plus fréquentes responsables de l'infection néonatale bactérienne précoce (INBP) ?,Streptocoque du groupe B (SGB) et Escherichia coli,Pneumococcus et Haemophilus influenzae,Klebsiella pneumoniae et Enterobacter cloacae,Neisseria meningitidis et Streptococcus agalactiae,A
118,OIC-020-25-A,Quel est le critère pour déterminer si un enfant est considéré comme ayant un retard de croissance intra-utérin (RCIU) ? ,Poids inférieur au 10e percentile,Poids inférieur au 3e percentile,Taille inférieure à la moyenne,Âge gestationnel supérieur à la normale,A
119,OIC-020-25-A-,Quelle est la définition de la prématurité ? ,Naissance avant 38 semaines d'aménorrhée,Naissance après 40 semaines d'aménorrhée,Naissance entre 37 et 42 semaines d'aménorrhée,Naissance avant 37 semaines d'aménorrhée,d
120,OIC-020-26-A-,Quels sont les critères utilisés pour évaluer la maturation d'un nouveau-né à terme ?,"Le poids, la taille et le périmètre crânien",Le tonus néonatal et les réflexes archaïques,La température corporelle et l'état général du nouveau-né,L'âge gestationnel et la date de naissance,b
121,OIC-020-28-B,Quel est le principal objectif du dépistage des hanches chez les nouveau-nés à terme ?,Identifier les facteurs de risque de surdité congénitale,Déceler la luxation congénitale des hanches (LCH),Évaluer l'audition et la vision du nouveau-né,Diagnostiquer les troubles neurologiques,b
122,OIC-020-29-A,Quels sont les principaux facteurs de risque de prématurité ?,"Terrain maternel : anxiété, dépression, station debout prolongée, suivi inconstant.","Grossesses multiples, complications de la grossesse : pathologies hypertensives dont prééclampsie, hématome rétroplacentaire, métrorragies.","Pathologies chroniques maternelles (cardiopathie, néphropathie …), néoplasie …",Tous les facteurs mentionnés ci-dessus sont des principaux facteurs de risque de prématurité.,d
123,OIC-020-30-A,Quel était le but de la pénalisation de l'avortement avant la loi Veil de 1975 ?,Protéger les droits des femmes,Protéger la démographie du pays,Réduire le nombre d'avortements clandestins,Augmenter le nombre de naissances,b
124,OIC-020-30-A-,Quels sont les facteurs qui peuvent conduire à une interruption volontaire de grossesse (IVG) ?,L'absence d'information sur les démarches à suivre en cas d'oubli d'un comprimé ou en cas d'un « accident » de préservatif.,Un changement récent de méthode avec un non respect des règles de changement,Une grossesse non désirée,Toutes les options précédentes sont correctes,d
125,OIC-020-31-B,Quel est le nombre d'IVG réalisés en France chaque année ?,Entre 150 000 et 180 000,Entre 215 000 et 230 000,Entre 280 000 et 300 000,Entre 100 000 et 120 000,b
126,OIC-020-31-B-,Quelle est l'âge de la population réalisant le plus d'IVG en France ?,15-19 ans,20-24 ans,25-29 ans,30-34 ans,b
127,OIC-020-32-B,Quel est le délai maximum autorisé pour l'IVG en France ?,12 semaines d'aménorrhée (SA),16 semaines d'aménorrhée (SA),20 semaines d'aménorrhée (SA),24 semaines d'aménorrhée (SA),b
128,OIC-020-33-A-,Quelle est la principale différence entre la technique médicamenteuse et instrumentale pour réaliser une IVG ?,"La technique médicamenteuse nécessite une anesthésie générale, tandis que la technique instrumentale peut se faire sous anesthésie locale.",La technique médicamenteuse est plus rapide et moins invasive que la technique instrumentale.,"La technique médicamenteuse utilise des médicaments pour induire l'expulsion, tandis que la technique instrumentale utilise une canule pour aspirer le contenu utérin.","La technique médicamenteuse est réservée aux femmes en âge de procréer, tandis que la technique instrumentale est réservée aux femmes en fin de vie reproductive.",c
129,OIC-022-01-A,Quelles sont les contre-indications à la technique médicamenteuse d'interruption volontaire de grossesse (IVG) ?,"Troubles de la coagulation, anémie profonde, DIU en place et patiente isolée.","Asthme sévère, porphyrie héréditaire, hypersensibilité à la substance active et insuffisance hépatique.","Insuffisance surrénale chronique, asthme non contrôlé par le traitement, antécédents cardio-vasculaires et hypertension artérielle grave.",Toutes les options précédentes sont correctes.,d
130,OIC-022-02-B,Quels sont les déterminants du choix contraceptif après IVG ?,"L'efficacité, les effets secondaires et le coût.","Les contraintes d'utilisation, les souhaits de la patiente et l'échec de la précédente contraception.","Le mode de vie, le contexte familial et culturel, ainsi que le coût.","L'âge de la patiente, les effets secondaires et les contre-indications.",b
131,OIC-022-02-B-,Quels sont les facteurs de risque d'IVG itératives ? ,âge jeune,patiente célibataire,conditions socio-économiques défavorables,tous les éléments ci-dessus sont des facteurs de risque d'IVG itératives.,d
132,OIC-022-03-B,Quelle est la définition de la fertilité ?,La capacité à se reproduire,La capacité d'un couple à concevoir,Le taux de fécondité,La probabilité de survenue d'une grossesse au cours d'un mois ou d'un cycle menstruel,b
133,OIC-022-03-B-,Quelle est la définition de l'infertilité selon l'Organisation Mondiale de la Santé (OMS) ?,L'inaptitude biologique à concevoir après 6 mois de rapports sexuels non protégés.,L'incapacité à obtenir une grossesse clinique après 12 mois ou plus de rapports sexuels non protégés.,Une difficulté à procréer qui ne nécessite pas d'intervention médicale.,Une impossibilité totale de concevoir spontanément une grossesse.,b
134,OIC-022-04-B,Quel facteur principal influence la fertilité chez la femme ?,L'âge,Le surpoids et l'obésité,La consommation de tabac,Le mode de vie et l'environnement,A
