,id,question,option_a,option_b,option_c,option_d,correct_option
84,OIC-009-18-A-,Quelle est la principale différence entre une étude cas-cohorte et une étude cas-témoins nichée ?,"Dans une étude cas-cohorte, les cas sont sélectionnés à partir d'une cohorte existante, tandis que dans une étude cas-témoins nichée, les témoins sont sélectionnés à partir d'une cohorte existante.","Dans une étude cas-témoins nichée, les cas et les témoins sont sélectionnés à partir d'une cohorte existante, tandis que dans une étude cas-cohorte, seuls les cas sont sélectionnés à partir d'une cohorte existante.","Dans une étude cas-cohorte, les cas et les témoins sont sélectionnés aléatoirement à partir d'une cohorte existante, tandis que dans une étude cas-témoins nichée, les cas sont sélectionnés à partir d'une cohorte existante et les témoins sont sélectionnés parmi les non-cas de cette cohorte.","Dans une étude cas-témoins nichée, les cas sont sélectionnés à partir d'une cohorte existante, et les témoins sont sélectionnés parmi les sujets de la cohorte qui n'ont pas développé l'événement, tandis que dans une étude cas-cohorte, les cas sont sélectionnés à partir d'une cohorte existante et les témoins sont sélectionnés parmi une sous-cohorte.",d
85,OIC-009-19-B,Quelle mesure décrit la proportion de cas d'une maladie (nouvelle ou ancienne) dans une population à un moment précis ou sur une période donnée ?,Taux d'incidence,Risque,Prévalence,Intervalle de confiance,c
86,OIC-009-19-B-,Quel est le but principal de la standardisation dans le contexte des enquêtes descriptives en santé ?,Calculer la fréquence brute d'un événement dans une population.,Comparer des mesures de fréquence entre des populations ayant des structures démographiques différentes.,Estimer la prévalence d'une maladie dans une population spécifique.,Déterminer la cause d'un problème de santé.,b
87,OIC-009-20-B,"Selon le texte, quelle mesure d'association est le rapport de cotes d'être malade selon l'existence ou l'absence d'exposition, et peut être interprétée comme un risque relatif lorsque le critère de jugement est rare ?",Risque relatif (RR),Odds Ratio (OR),Réduction absolue de risque (RAR),Nombre de sujets à traiter (NST),b
88,OIC-009-20-B-,"Selon le texte, quelle mesure d'association ne peut pas être estimée à partir d'une étude cas-témoins ?",Risque Relatif (RR),Odds Ratio (OR),Intervalle de confiance,Réduction absolue de risque (RAR),a
89,OIC-009-21-A-,"Selon le texte, quel est le principal objectif du calcul du nombre de sujets nécessaires pour une étude descriptive ?",Garantir une puissance statistique suffisante pour détecter une différence.,Estimer la taille de l'effet observé.,Assurer une précision souhaitée pour l'estimation d'un paramètre.,Minimiser le risque d'erreur de type I (alpha).,c
90,OIC-009-22-B,"Selon le texte, quelle est la principale différence entre l'erreur aléatoire et l'erreur systématique (biais) dans une étude de santé ?","L'erreur aléatoire dépend de la taille de l'échantillon, tandis que l'erreur systématique est indépendante de celle-ci.","L'erreur systématique est due au hasard, tandis que l'erreur aléatoire est non aléatoire.","L'erreur aléatoire diminue la validité externe, tandis que l'erreur systématique menace la représentativité.",L'erreur systématique est toujours plus importante que l'erreur aléatoire.,a
91,OIC-009-22-B-,"Selon le texte, quel est l'effet principal d'un biais de sélection non différentiel sur une étude ?",Il tend à orienter le résultat vers l'hypothèse alternative.,Il tend à orienter le résultat vers l'hypothèse nulle.,Il augmente la puissance de l'étude.,Il n'a aucun effet sur le résultat de l'étude.,b
92,OIC-009-23-A,"Selon le texte, quelle est la principale différence entre un facteur de confusion et un facteur d'interaction ?","Un facteur de confusion modifie l'effet de l'exposition, tandis qu'un facteur d'interaction le masque ou l'amplifie.","Un facteur de confusion est un troisième facteur qui biaise l'association, tandis qu'un facteur d'interaction modifie l'association entre l'exposition et le résultat en fonction de ses propres niveaux.","Un facteur de confusion est toujours observé dans les analyses stratifiées, tandis qu'un facteur d'interaction ne l'est pas.",Un facteur de confusion est un facteur d'interaction qui n'est pas statistiquement significatif.,b
93,OIC-009-23-A-,Quel est le rôle principal du degré de signification (p-value) dans un test statistique ?,Définir l'intervalle de confiance autour d'une estimation.,Indiquer la probabilité d'observer les résultats si l'hypothèse nulle est vraie.,Fixer le risque de conclure à une différence inexistante (alpha).,Calculer l'estimation du paramètre dans la population.,b
94,OIC-009-24-B,"Selon le texte, quelle est la principale limitation des études observationnelles par rapport aux études expérimentales en matière de causalité ?",Elles ne peuvent pas établir une association statistique.,Elles ne peuvent que discuter de la plausibilité de la causalité en utilisant les critères de Bradford Hill.,Elles sont toujours sujettes à des biais importants.,Elles ne peuvent pas étudier les relations dose-effet.,b
95,OIC-009-24-B-,"Selon le texte, quel est l'exposome ?",L'ensemble des caractères observables d'un individu.,L'ensemble des facteurs environnementaux auxquels un individu est exposé.,L'ensemble des micro-organismes qui colonisent un individu.,L'ensemble de la séquence ADN d'un individu.,b
96,OIC-009-25-B,Quel est le rôle principal du comité de lecture dans le processus de publication d'un article scientifique ?,Accélérer la publication pour maximiser la visibilité.,Évaluer la qualité scientifique du manuscrit soumis.,Garantir que l'article est publié en accès libre.,Définir les frais de publication à payer par l'auteur.,b
97,OIC-009-25-B-,Quelle propriété d'un test dépend de la prévalence de la maladie dans la population étudiée ?,Sensibilité,Spécificité,Valeur prédictive positive,Rapport de vraisemblance positif,c
98,OIC-009-26-B-,"Selon le texte, quel est l'objectif principal du Plan National Maladies Rares 3 (PNMR3) concernant le diagnostic des maladies rares en France ?",Assurer que chaque patient ait un diagnostic en moins d'un an après la première consultation spécialisée.,Créer un réseau européen de référence pour toutes les maladies rares.,Limiter le nombre de centres de référence maladies rares (CRMR) pour une meilleure coordination.,Se concentrer uniquement sur les maladies rares pour lesquelles un diagnostic précis est possible.,a
99,OIC-009-27-B,Lequel des énoncés suivants décrit le mieux la transmission de l'hémochromatose liée au gène HFE ?,"Liée à l'X, affectant principalement les hommes.","Autosomique dominante, avec une pénétrance incomplète.","Autosomique récessive, avec une pénétrance incomplète.","Liée à l'X, avec une transmission récessive.",c
100,OIC-009-27-B-,"Selon le texte, quel pourcentage approximatif de maladies rares est d'origine génétique en France ?",25%,50%,75%,80%,d
101,OIC-010-01-A,"Quelle est la principale différence entre l'errance diagnostique et l'impasse diagnostique, selon le texte ?","L'errance est une période de recherche, l'impasse est l'absence de diagnostic malgré les investigations.","L'errance concerne les maladies rares, l'impasse concerne les maladies courantes.","L'errance est due à un manque d'investigations, l'impasse est due à des investigations insuffisantes.","L'errance est une période courte, l'impasse est une période longue.",a
102,OIC-010-01-A-,"Selon le texte, quelle est la principale attitude recommandée aux professionnels de santé non spécialistes face à des symptômes inhabituels ?",Ignorer les symptômes atypiques pour éviter de fausses alarmes.,Se référer immédiatement à un centre de référence spécialisé.,Adopter une 'culture du doute' et rechercher des informations.,Prescrire des examens complémentaires coûteux pour couvrir toutes les possibilités.,c
103,OIC-010-02-B,"Selon le texte, quelles sont les principales causes d'hémorragie du premier trimestre de grossesse ?","Grossesse extra-utérine, grossesse intra-utérine non évolutive.","Grossesse molaire, cancer du col.","Lyse d'un jumeau, ectropion.","Hématome décidual, épanchement pelvien.",a
104,OIC-010-02-B-,"Quelle est la priorité immédiate dans la prise en charge d'une fausse couche du premier trimestre, selon le texte ?",Décider immédiatement de la méthode d'expulsion (médicale ou chirurgicale).,Réaliser un examen anatomopathologique du produit de conception.,Prévenir l'allo-immunisation Rhésus D et informer/rassurer la patiente.,Hospitaliser la patiente pour un bilan préopératoire.,c
105,OIC-010-03-B,"Quelle est la prise en charge initiale d'une grossesse extra-utérine (GEU) symptomatique présentant des signes de gravité (instabilité hémodynamique, défense abdominale, hémopéritoine) ?",Traitement médicamenteux par méthotrexate.,Surveillance hebdomadaire des taux de β-hCG.,Chirurgie d'urgence après conditionnement de la patiente.,Abstention thérapeutique si le taux de β-hCG est inférieur à 1000 UI/L.,c
106,OIC-010-03-B-,"Quelle est la première étape cruciale dans la prise en charge d'une hémorragie du deuxième ou troisième trimestre de grossesse, selon le texte fourni ?",Réaliser immédiatement une échographie obstétricale.,Effectuer un toucher vaginal pour identifier la source du saignement.,Interroger la patiente sur les antécédents et évaluer le retentissement maternel et fœtal.,Administrer une transfusion sanguine en urgence.,c
107,OIC-019-01-A,"Selon la définition donnée, quel est le seuil de volume sanguin pour définir une hémorragie du post-partum (HPP) dans les 24 heures suivant l'accouchement ?",> 500 mL,> 1000 mL,< 500 mL,< 1000 mL,a
108,OIC-019-01-A-,"Selon le texte, quelle est la première étape essentielle dans la prise en charge d'une Hémorragie du Post-Partum (HPP)?",Administration immédiate d'utérotoniques.,Estimation des pertes sanguines.,Révision utérine.,Sondage urinaire à demeure.,b
