id,question,option_a,option_b,option_c,option_d,correct_option
OIC-019-10-A,Quels sont les signes d'orientation diagnostique et de gravité en cas de fièvre au cours de la grossesse?,Signes urinaires tels que douleurs lombaires et brûlures mictionnelles,Signes généraux tels que frissons et syndrome grippal,Signes obstétricaux tels que contraction utérine et écoulement de la liqueur amniotique,Aucun des signes mentionnés précédemment,a
OIC-019-10-A-,Quels sont les examens complémentaires réalisés en cas de fièvre au cours de la grossesse?,"ECBU, NFS - CRP et hémocultures",Sérologies selon le contexte et échographie obstétricale,RCF et tocométrie uniquement,Analyse de la bandelette urinaire et analyse d'un examen cytobactériologique des urines,a
OIC-019-11-A,Quel est le traitement initial pour une fièvre pendant la grossesse ?,Antibiothérapie préventive active sur Listeria avec amoxicilline 3 g/j,Antipyrétique type paracétamol,Surveillance étroite de la température et du col utérin,Toute fièvre pendant la grossesse est une listériose jusqu’à preuve du contraire,a
OIC-019-11-A-,Quelle est l'une des étiologies possibles d'une douleur abdominale aiguë chez une femme enceinte ?,Hématome rétroplacentaire,HELLP syndrome,Rupture utérine,Chorio-amniotite,a
OIC-019-12-A-,Quels sont les éléments à rechercher pour évaluer l'urgence extrême dans le contexte d'une douleur abdominale aiguë chez une femme enceinte?,Contexte obstétrical et antécédents médicaux,Caractéristiques de la douleur et tolérance hémodynamique,Palpation utérine et détection des bruits du cœur fœtal,Prise de température et palpation abdominale,b
OIC-019-13-B,Quel est le premier examen clinique à effectuer lors d'une douleur abdominale aiguë chez une femme enceinte ?,Palpation abdominale,Examen gynécologique,Évaluation de la pression artérielle,Interrogatoire détaillé du patient,a
OIC-019-13-B-,Quelle est la particularité de l'échographie abdomino-pelvienne chez une femme enceinte?,Elle est très performante,Elle est peu performante,Elle est très précise,Elle est très rapide,b
OIC-020-01-A,Quelle est la définition de l'infection materno-fœtale (IMF) ?,Contamination du fœtus par des germes d'origine paternelle,Contamination du fœtus par des germes d'origine maternelle,Contamination du fœtus par des germes d'origine externe,Contamination du fœtus par des germes d'origine ambiantale,b
OIC-020-01-A-,Quelles sont les principales étiologies microbiennes des infections materno-fœtales?,Bactéries,Parasites,Virus,Toutes les options précédentes,d
OIC-020-02-A,Quelle est la voie principale de contamination du fœtus au cours de la grossesse ?,Voie hématogène,"Voie vaginale, ascendante",Voie aérienne,Voie digestive,b
OIC-020-02-A-,Quelle est la transmission materno-fœtale de la toxoplasmose en fonction du terme de grossesse ?,Très faible au 2e trimestre et forte au 3e trimestre,Faible au 1er trimestre et forte au 3e trimestre,Égale en tout les trois trimestres,Influence nulle du terme de grossesse,a
OIC-020-03-A,Quelle est la fréquence des dépistages sérologiques mensuels pour une femme enceinte non immunisée contre la toxoplasmose ?,Tous les 2 mois,Tous les 3 mois,Tous les 4 mois,Mensuellement,d
OIC-020-03-A-,Quels sont les principaux conseils de prévention de la toxoplasmose ?,"Se laver les mains avant et après chaque repas, cuisiner la viande à point, éviter les contacts avec les chats.","Conserver les aliments congelés, ne pas toucher la terre ni caresser les animaux, ne pas manger de fruits crus.","Faire du jardinage sans port de gants, ne pas laver les mains après avoir manipulé des aliments, ne pas cuisiner la viande à point.","Porter des gants pour nettoyer la litière du chat et faire du jardinage, ne pas manger de salades crues.",a
OIC-020-04-B,Quelle est la fréquence d'infection fœtale avant 11 semaines d'aménorrhée (SA) ?,90%,25%,100%,50%,a
OIC-020-04-B-,Quelle est la principale méthode de prévention de la rubéole congénitale ?,Vaccination antirubéolique pendant la grossesse,Sérologie initiale lors de la déclaration de grossesse,Surveillance sérologique à 20SA,Prise en charge par un CPDPN en cas d'infection avérée,a
OIC-020-05-B,Quelle est la définition de la rougeole materno-fœtale?,Transmission de la rougeole du père à l'enfant pendant la grossesse,Infection fœtale due à une mère porteuse de la rougeole,Rougeole contractée par le nouveau-né après la naissance,Tous les enfants sont naturellement immunisés contre la rougeole,b
OIC-020-05-B-,Quelles sont les conséquences fœtales de la rougeole maternelle?,Augmentation du risque de malformations congénitales,"Risque accru de fausse couche, de mort fœtale in utero et de prématurité",Pas d'augmentation du risque de malformations congénitales,Augmentation du risque de naissance prématurée,b
OIC-020-06-B,Quelle est la première mesure à prendre en cas de contamination avérée chez une femme enceinte non vaccinée et séronégative ?,Vérifier le statut vaccinal de la patiente (carnet de santé),Pratiquer une serologie en urgence (vérification de la présence d’IgG),Administer des immunoglobulines IV immédiatement,"Mettre en place des mesures de prévention de la transmission : distanciation sociale, port du masque",a
OIC-020-06-B-,Quelle est la définition de l'infection à Cytomégalovirus (CMV) materno-fœtale?,Infection virale transmise par voie aérienne,Infection bactérienne transmise par voie sanguine,Infection virale transmise par voie sexuelle,Infection virale transmise par voie maternelle,d
OIC-020-07-B,Quel est le principal mode de contamination par l'herpès néonatal ?,Passage par la filière génitale infectée lors de l'accouchement,Contamination pendant la grossesse maternelle,Contamination postnatale à partir d'un herpès maternel ou dans l'entourage,Transmission verticale par voie transplacentaire,a
OIC-020-07-B-,Quel est le traitement recommandé pour une primo-infection herpétique pendant la grossesse ?,Valaciclovir 2g en 2 prises pendant 5 à 10 jours,Aciclovir 1g en 5 prises pendant 5 à 10 jours,"Pas de traitement, la grossesse ne pose pas de risque",Césarienne immédiate,b
OIC-020-08-B,Quelle est la définition de l'infection à VHB materno-fœtale?,Transmission verticale de l'hépatite B du mère au fœtus,Infection à l'hépatite B contractée pendant la grossesse,Maladie hépatique chronique due à l'hépatite B,Tous les trois options sont correctes,a
OIC-020-08-B-,La prévention de l'hépatite B pendant la grossesse repose sur :,La vaccination des femmes à risque et le dépistage de l'hépatite B dès la déclaration de la grossesse.,Seul le dépistage de l'hépatite B dès la déclaration de la grossesse.,La vaccination des femmes à risque uniquement.,Aucune prévention spécifique n'est nécessaire.,a
OIC-020-09-B,Quel est le but du dépistage de la séropositivité au VIH chez les femmes enceintes?,Déterminer si la femme est porteuse d'un autre virus que le VIH,Connaître si la mère est infectée par le VIH pour prendre des mesures de prévention,Évaluer les risques de transmission du VIH au fœtus,Vérifier si la femme a déjà été vaccinée contre le VIH,b
OIC-020-09-B-,La vaccination contre la varicelle est recommandée pour les adolescents de 12 à 18 ans qui n'ont pas d'antécédent clinique de varicelle ou dont l'histoire est douteuse. La réponse correcte est :,Tout à fait recommandé,Pas du tout recommandé,Seulement recommandé si le contrôle sérologique est positif,Recommandé uniquement pour les filles,a
OIC-020-10-B,Quelle est la première étape de l'infection listérienne materno-fœtale ?,Infection du placenta,Infection du système nerveux central,Infection des liquides amniotiques,Infection de la mère,a
OIC-020-10-B-,Quels sont les aliments à éviter pour prévenir la listériose materno-fœtale (MF) ?,"Fromages à pâte molle au lait cru, fromages vendus râpés",Poissons fumés,"Graines germées crues (soja, luzerne)",Produits de charcuterie cuite consommés en l'état,a
OIC-020-11-B,Quels examens complémentaires doivent être pratiqués chez la mère lors d'une suspicion de listériose ?,Hémocultures et recherche de listériose,Examens anatomopathologiques du placenta et des lochies,Prélèvements du sang et du liquide céphalorachidien chez le nouveau-né,Aspiration du liquide gastrique chez le nouveau-né,a
OIC-020-11-B-,De quelle manière le streptocoque B peut-il être transmis à l'enfant ?,Par voie aérienne,Par voie vaginale,Par voie sanguine,Par voie gastrique,b
OIC-020-12-B,Quel est le traitement recommandé pour la vaginose bactérienne symptomatique à Gardnerella vaginalis pendant la grossesse?,Un traitement par voie orale avec métronidazole en dose unique,Un traitement par voie orale avec métronidazole pendant 7 jours,Un traitement par voie vaginale avec métronidazole pendant 7 jours,Aucun traitement n'est recommandé,b
OIC-020-12-B-,Quel est le rôle de la vaginose bactérienne dans l'accouchement prématuré ?,Elle augmente le risque d'accouchement prématuré,Elle n'a pas d'impact sur l'accouchement prématuré,Elle réduit le risque d'accouchement prématuré,Son rôle est inconnu,b
OIC-020-13-B,Quelle est la meilleure façon de se protéger contre la grippe pendant la grossesse?,Se laver les mains régulièrement,Porter un masque chirurgical,Prendre des antiviraux,Boire du thé chaud,c
OIC-020-13-B-,Quelle est la cause la plus fréquente d'anémie fœtale ?,Infection,Médicaments toxiques,Irradiation,Allo-immunisation antiérythrocytaire,d
OIC-020-14-B,Quel est le diagnostic de l’allo-immunisation antiérythrocytaire ?,Détermination du groupe rhésus phénotype et recherche d'agglutinines irrégulières (RAI),Titrage des anticorps spécifiques à la femme enceinte,Examen de sang complet avec comptage des globules rouges,Échographie obstétricale,a
OIC-020-15-B,Quel est le phénotype RhD du nouveau-né qui doit être connu ?,RhD +,RhD -,RhD neutre,RhD variable,b
OIC-020-16-A,Quels sont les principaux médicaments à risque pour la grossesse?,Isotrétinoïne,Lithium,Valproate de sodium,Warfarine,a
OIC-020-17-A,"Quels vaccins sont recommandés pendant la grossesse, notamment chez les patientes à risque?",Seuls les vaccins inactivés,Tous les vaccins vivants atténués,Les vaccins contre la grippe et le tétanos,Aucun vaccin n'est recommandé pendant la grossesse,c
OIC-020-17-A-,Quel est le facteur qui influence l'effet du tabagisme sur le fœtus ?,Le poids de naissance du nouveau-né,La durée de la grossesse,Les gènes codant pour les enzymes cytochrome P450 et glutathione S-transférase,L'âge des parents,c
OIC-020-18-A,Quel est le principal risque pour la santé du fœtus en cas d'intoxication tabagique pendant la grossesse ?,Retard de croissance intra-utérin,Accouchement prématuré,Mort inattendue du nourrisson,Hématome rétroplacentaire,a
