id,question,option_a,option_b,option_c,option_d,correct_option
OIC-010-01-A-,Quels sont les principaux dispositifs qui aident les professionnels de santé à s'informer pour une prise en charge multidisciplinaire du patient ?,"Centres de référence et de compétence maladies rares, filières de santé, Orphanet, Maladies rares Info Services","Hôpitaux, cliniques, pharmacies","Associations de patients, équipes relais handicaps rares (ERHR)","Médecins spécialistes, infirmières, aides-soignants",a
OIC-010-02-B,Quel est le pourcentage de grossesses touchées par l'hémorragie du premier trimestre ?,10%,25%,50%,75%,b
OIC-010-02-B-,Quelle est la méthode de traitement médical recommandée pour les sacs de petite taille et les hémorragies peu importantes en cas de fausse couche du premier trimestre?,Traitement chirurgical,Prostaglandines,Prise en charge psychologique,Hospitalisation,b
OIC-010-03-B,Quel est le traitement chirurgical recommandé pour une grossesse extra-utérine (GEU) symptomatique ?,"en urgence après conditionnement de la patiente, bilan préopératoire, groupage, RAI appel de l'anesthésiste","après conditionnement de la patiente, bilan préopératoire, groupage, RAI appel de l'anesthésiste",en urgence sans conditionnement de la patiente,après conditionnement de la patiente uniquement,a
OIC-010-03-B-,Quels sont les signes cliniques en faveur d'un hématome rétroplacentaire (HRP)?,"hémorragie abondante, noirâtre et incoagulable + douleurs utérines brutales","hémorragie peu abondante, noirâtre, incoagulable + douleurs utérines permanentes","hémorragie abondante, rouge et récidivante +/- contractions utérines","hémorragie peu abondante, noirâtre, incoagulable + douleurs utérines brutales",d
OIC-019-01-A,Quelle est la définition de l'hémorragie du post-partum (HPP)?,Une hémorragie inférieure à 500 mL dans les 24h suivant l'accouchement.,Une hémorragie supérieure à 1000 mL dans les 24h suivant l'accouchement.,Une hémorragie de plus de 500 mL mais inférieure à 1000 mL dans les 24h suivant l'accouchement.,"Une hémorragie supérieure à 500 mL dans les 24h suivant l'accouchement, quelle que soit la quantité.",c
OIC-019-01-A-,Quels sont les principes de prise en charge d'une HPP (Hémorragie Postpartum Précoce) ?,"Estimation des pertes sanguines, délivrance artificielle et révision utérine.","Massage utérin, inspection sous valves et administration d'utérotoniques.","Sondage urinaire à demeure, suture des déchirures périnéales et recherche d'un hémopéritoine.",Tous les options ci-dessus sont corrects.,d
OIC-019-02-A,Quel est le but d'une délivrance dirigée dans le contexte de la prévention de l'Hémorragie Postpartum Précoce (HPP) ?,Éviter les pertes sanguines,Améliorer la surveillance de la délivrance normale,Administrer systématiquement l'oxytocine dès la sortie de l'enfant,Réduire le temps de délivrance,c
OIC-019-02-A-,Quelle est la définition de l'hypertension artérielle gravidique (HTAg) ?,PA systolique (PAS) ≥ à 140 mmHg et/ou PA diastolique (PAD) ≥ à 90 mmHg à au moins deux reprises.,PA systolique (PAS) < à 140 mmHg et/ou PA diastolique (PAD) < à 90 mmHg à au moins deux reprises.,PA systolique (PAS) ≥ à 160 mmHg et/ou PA diastolique (PAD) ≥ à 110 mmHg.,PA systolique (PAS) < à 140 mmHg et/ou PA diastolique (PAD) < à 90 mmHg.,a
OIC-019-03-B,Quelle est la fréquence de l'HTA pendant la grossesse?,5 à 20%,5 à 10%,10 à 15%,20 à 25%,b
OIC-019-03-B-,Quel est l'examen indispensable pour rechercher une pré-éclampsie en cas de découverte d'une HTA gravidique ?,Protéinurie,Ratio Albumine/créatinine urinaire,Echographie obstétricale,Doppler ombilical,a
OIC-019-04-B,Quelles sont les complications maternelles de la prééclampsie (PE) ?,Crise d'éclampsie et HELLP syndrome,Hémorragie cérébroméningée et rétinopathie hypertensive,Coagulation intravasculaire disséminée (CIVD) et hématome sous-capsulaire du foie,Insuffisance rénale aiguë et prématurité induite,a
OIC-019-04-B-,Quels sont les critères de sévérité d'une HTA ?,PAS < 160 mmHg et/ou PAD < 110 mmHg,PAS ≥ 160 mmHg et/ou PAD ≥ 110 mmHg,PAS > 160 mmHg et/ou PAD > 110 mmHg,PAS < 160 mmHg et/ou PAD > 110 mmHg,b
OIC-019-05-A,Quels sont les objectifs tensionnels pour une femme enceinte sous traitement antihypertenseur ?,PAS = 120-140 mmHg et PAD = 80-100 mmHg.,PAS = 140-155 mmHg et PAD = 90-105 mmHg.,PAS = 160-180 mmHg et PAD = 110-120 mmHg.,PAS = 180-200 mmHg et PAD = 120-130 mmHg.,b
OIC-019-05-A-,Quel est l'objectif principal de la surveillance renforcée lors d'une grossesse avec HTA (Hypertension Artérielle) ?,Éviter les complications cardiaques,Surveiller la tension artérielle et ajuster le traitement si nécessaire,Prévenir les naissances prématurées,Réduire les risques de fausse couche,b
OIC-019-06-B,Quels sont les objectifs pour arrêter progressivement le traitement antihypertenseur après l'accouchement en cas d'HTAg ?,PAS < 120 mmHg et PAD < 80 mmHg,PAS < 150 mmHg et PAD < 100 mmHg,PAS < 180 mmHg et PAD < 110 mmHg,PAS < 200 mmHg et PAD < 120 mmHg,b
OIC-019-06-B-,Quel est le risque de récidive d'une complication vasculo-placentaire chez une femme enceinte?,1 sur 10,1 sur 5,1 sur 2,1 sur 20,b
OIC-019-07-B,Quels sont les complications à long terme potentielles pour une femme ayant eu une grossesse avec HTA gravidique?,Une augmentation du risque de maladies auto-immunes,"Un risque accru de pathologies cardiovasculaires et rénales, ainsi qu'un risque d'HTA chronique",Une diminution de la fertilité future,Une augmentation du risque de cancers,b
OIC-019-07-B-,Quelle est la définition d'une menace d'accouchement prématuré (MAP) ?,Association de modifications cervicales et de contractions utérines régulières et douloureuses après 37 SA.,Association de modifications cervicales et de contractions utérines régulières et douloureuses avant 37 SA.,Association de modifications cervicales et de contractions utérines irrégulières et douloureuses après 37 SA.,Aucune des options précédentes n'est correcte.,b
OIC-019-08-A,Quels sont les facteurs de risque maternels pour la menace d'accouchement prématuré?,âge élevé > 35 ans,"troubles psychologiques (dépression, anxiété, stress maternel)",précarité et travail pénible,tous les facteurs mentionnés,d
OIC-019-08-A-,Quels sont les examens à réaliser pour confirmer une menace d'accouchement prématuré ?,"NFS, CRP, ECBU, Fibronectine fœtale","Groupe/rhésus/phénotype/RAI, recherche d'IGFBP-1 ou de PAMG-1","Biométries fœtales, quantité de liquide amniotique, échographie du col",Tous les options ci-dessus,d
OIC-019-09-A,Quel est le traitement symptomatique recommandé pour une menace d'accouchement prématuré ?,Inhibiteurs calciques,Antagonistes de l'oxytocine,Antibiothérapie systématique,Corticothérapie anténatale par bétaméthasone,a
OIC-019-09-A-,Quels sont les facteurs à supprimer pour prévenir la menace d’accouchement prématuré ?,"tabac, toxiques, arrêt de travail","alcool, drogue, tabac","fumée, pollution, stress","système immunitaire, grossesse gémellaire, antécédent d'accouchement prématuré",a
OIC-019-10-A,Quels sont les deux objectifs de l'examen clinique en cas de fièvre au cours de la grossesse?,Rechercher des signes d'appel évocateurs et évaluer le retentissement obstétrical,Diagnostiquer une infection urinaire haute et une chorioamniotite,Évaluer la température et les constantes du patient,Rechercher des signes de rupture prématurée des membranes,a
OIC-019-10-A-,Quels sont les examens complémentaires réalisés en cas de fièvre au cours de la grossesse ?,"ECBU, NFS - CRP et hémocultures","Sérologies selon le contexte, RCF et tocométrie","Échographie obstétricale, PCR COVID et test rapide grippe","Streto test, sérologies selon le contexte et échographie obstétricale",a
OIC-019-11-A,Quel est le traitement initial en cas de fièvre pendant la grossesse ?,Antibiothérapie préventive,Antipyrétique,Surveillance étroite,Traitement spécifique,b
OIC-019-11-A-,Quel est un facteur de risque pour une rupture utérine ?,"âge < 35 ans, absence d'HTA, non-fumée, multiparité","utérus cicatriciel (césarienne ou cause gynécologique = myomectomie), antécédent de perforation utérine",travail très court,délai supérieur à 6 mois entre une chirurgie utérine et le début d’une grossesse,b
OIC-019-12-A,Quels sont les critères diagnostiques de la menace d'accouchement prématuré ?,Contractions utérines régulières et douloureuses associées à des modifications cervicales avant 37 SA,"Douleur abdominale ou pelvienne en fonction du terme, permanente, spontanée","Douleur fosse iliaque d'apparition brutale, majorée à la palpation du rein",Fièvre et douleur fosse iliaque gauche,a
OIC-019-12-A-,Quels sont les éléments à rechercher pour évaluer l'urgence extrême en cas de douleur abdominale aiguë chez une femme enceinte ?,"Prise de température, palpation abdominale et fosse lombaire","Contexte obstétrical, antécédents médicaux et caractéristiques de la douleur","Tolérance hémodynamique, palpation utérine et détection des bruits du cœur fœtal","Toucher vaginal / speculum, bandelette urinaire et modification cervicale",c
OIC-019-13-B,Quels sont les examens paracliniques adaptés lors de la prise en charge d'une douleur abdominale aiguë chez une femme enceinte?,Ultrasonographie obstétricale,Tomodensitométrie,Biopsie du foie,Échocardiogramme,a
OIC-019-13-B-,Quel est l'examen diagnostique radiologique qui atteint la dose de 100 mGy ?,a,b,c,d,d
OIC-020-01-A,Qu'est-ce que l'infection materno-fœtale (IMF) ?,Une contamination du fœtus par des germes d'origine paternelle.,Une contamination du fœtus au cours de la grossesse ou à l'accouchement par des germes d'origine maternelle.,Une infection néonatale bactérienne précoce si bactérienne.,Une maladie génétique transmise du père au fœtus.,b
OIC-020-01-A-,Quelles sont les principales causes d'infections materno-fœtales bactériennes précoce ?,"Streptocoque groupe B, Escherichia coli et Listériose","Escherichia coli, Streptocoque groupe B et Pneumococcus","Listériose, Treponema pallidum et Cytomégalovirus","Streptocoque groupe B, Escherichia coli et Treponema pallidum",a
