id,question,option_a,option_b,option_c,option_d,correct_option
OIC-019-06-B,Quel est le seuil de pression artérielle cible pour le traitement antihypertenseur après l'accouchement?,PAS < 150 mmHg et PAD < 100 mmHg,PAS < 140 mmHg et PAD < 90 mmHg,PAS < 130 mmHg et PAD < 100 mmHg,PAS < 160 mmHg et PAD < 110 mmHg,a
OIC-019-06-B-,Quelle mesure préconisation est recommandée pour les femmes à risque de récidive en grossesse?,Arrêt du tabac,Suivi direct dans une maternité,Consultation préconceptionnelle,Utilisation d'aspirine à faibles doses,c
OIC-019-07-B,Quelle complication à long terme est associée à un antécédent d'HTA gravidique?,HTA chronique,Pathologies cardiovasculaires,Pathologies rénales,Tous les ci-dessus,a
OIC-019-07-B-,Quelle est la définition de la menace d'accouchement prématuré (MAP)?,Association de modifications cervicales et de contractions utérines régulières et douloureuses avant 37 SA,Modifications cervicales et contractions utérines régulières et douloureuses avant 22 SA,Contractions utérines et modifications cervicales avant 36 SA + 6 jours,Modifications cervicales et contractions utérines avant 37 SA,a
OIC-019-08-A,Quel pourcentage des cas de menace d’accouchement prématuré n’a pas d’origine identifiable?,30%,50%,60%,70%,c
OIC-019-08-A-,Quel test est utilisé pour évaluer le risque d'accouchement prématuré en fœtus?,Analyse du CRP,Prélèvement cervicovaginal,Mesure du poids fœtal,Échographie du col,b
OIC-019-09-A,Quel est le traitement recommandé en cas de rupture des membranes lors d'une menace d'accouchement prématurée?,Antibiothérapie uniquement si infection diagnostiquée,Antibiothérapie systématique après rupture des membranes,Antibiothérapie uniquement en cas d'infection materno-fœtale,Aucune antibiothérapie nécessaire après rupture des membranes,b
OIC-019-09-A-,Quelle mesure est considérée comme prévention primaire pour réduire les risques fœtaux?,"Supprimer les facteurs de risque (tabac, toxiques, arrêt de travail)",Prélever un échantillon de sang pour évaluer le bilan morphologique de la cavité utérine,Appliquer un cerclage en cas d'antécédent d'accouchement prématuré,Utiliser des antibiotiques pour traiter une vaginose bactérienne,a
OIC-019-10-A,Quelle infection urinaire est associée à des signes d'orientation diagnostique en cas de fièvre pendant la grossesse?,Infection bactérienne,Infection virale (listériose),Chorioamniotite,Infection ORL,b
OIC-019-10-A-,Quelle est l'indication principale pour l'analyse ECU (ECBU) lors d'une fièvre pendant la grossesse?,Pour détecter la liste rachitique,Pour évaluer le bien-être fœtal,Pour rechercher la liste rachitique et les bactéries urinaires,Pour mesurer la pression artérielle,c
OIC-019-11-A,Quelle est la prise en charge initiale en cas de fièvre pendant la grossesse?,Antibiothérapie préventive contre Listeria,Antipyrétique (paracétamol),Surveillance étroite de la température et des contractions utérines,Antibiothérapie parentérale contre la chorioamnionite,a
OIC-019-11-A-,Quelle est l'etiologie principale de l'hémorragie génitale pendant la grossesse?,Rupture utérine,Chorioamniotite,Hématome rétroplacentaire,Pré-eclampsie,c
OIC-019-12-A,Quelle est la cause gynécologique la plus probable d'une douleur abdominale aiguë chez une femme enceinte en danger d'accouchement prématuré?,Nécrobiose aseptique de fibrome,Torsion de kyste,Rupture hémorragique ou non de kyste,Hémorragie intrakystique,a
OIC-019-12-A-,Quelle est la première étape de l'examen clinique d'une femme enceinte souffrant d'une douleur abdominale aiguë?,Vérifier la température,Palper l'abdomen,Vérifier la perte de liquide chez une femme enceinte avant terme,Effectuer l'analyse de la bandelette urinaire,a
OIC-019-13-B,Quelle est la localisation la plus fréquente de la douleur abdominale aiguë chez une femme enceinte?,Droite inférieure,Gauche inférieure,Cervicale,Épigastrique,a
OIC-019-13-B-,L'échographie abdomino-pelvienne est-elle efficace chez une femme enceinte?,"Oui, elle est très efficace","Oui, elle est peu performante","Non, elle est peu performante","Oui, elle est très précise",c
OIC-020-01-A,Quelle est la définition de l'infection materno-fœtale (IMF)?,L'infection materno-fœtale est une infection bactérienne qui affecte le fœtus lors de la grossesse ou à l'accouchement.,L'infection materno-fœtale est une infection du placenta lors de la grossesse.,L'infection materno-fœtale est une infection du fœtus uniquement lors de l'accouchement.,L'infection materno-fœtale est une infection du fœtus causée par des germes de l'utérus.,a
OIC-020-01-A-,Quelle est la première cause d'infection néonatale bactérienne précoce?,Streptocoque groupe B,Escherichia coli,Listériose,Treponema pallidum,a
OIC-020-02-A,Quelles sont les deux voies principales de contamination du fœtus pendant la grossesse?,Voie vaginale et hématogène,Voie ascendante et transplacentaire,Voie ascendante et hématogène,Voie vaginale et transplacentaire,a
OIC-020-02-A-,Quelle est la transmission materno-fœtale au 3e trimestre?,72 %,40 %,61 %,25 %,a
OIC-020-03-A,Quelle est la méthode de surveillance recommandée pour une femme enceinte non immunisée envers la toxoplasmose?,Dépistage sérologique mensuel avec IgG et IgM,Test de PCR annuel,Sérologie uniquement à la première grossesse,Sérologie une fois pendant la grossesse,a
OIC-020-03-A-,Quelle mesure de prévention primaire est recommandée pour la toxoplasmose?,Consommer la viande bien cuite,Se laver les mains après toucher de la terre,Laver soigneusement crudités et salades,Éviter les contacts avec les chats,a
OIC-020-04-B,Quel est le risque d'infection fœtale lors d'une infection rubéoleuse avant 11 SA?,10 %,25 %,90 %,50 %,c
OIC-020-04-B-,Quelle est la période pendant laquelle le vaccin vivant contre la rubéole est indiqué?,Pendant la grossesse,Après la grossesse,Avant la grossesse,Aucune période,b
OIC-020-05-B-,Quelle conséquence fœtale est liée à la rougeole maternelle pendant la grossesse?,Augmentation du risque de malformations congénitales,Risque accru de prématurité,Risque accru de mort fœtale in utero,Risque accru de pneumonie maternelle,b
OIC-020-06-B,"En cas de contage avéré, il est indiqué de :",Vérifier le statut vaccinal de la patiente (carnet de santé),Pratiquer une sérologie en urgence (vérification de la présence d’IgG),"Chez une femme enceinte séronégative, possibilité d’administration d’immunoglobulines IV dans les 6 jours suivants le contage (protection d’un mois)","En suites de couches, une vaccination par vaccin trivalent (ROR) est indiquée",c
OIC-020-06-B-,Quelle est la définition de l'infection maternelle à CMV?,La 1ère cause d'infection congénitale virale et la 1ère cause non héréditaire de perte auditive neurosensorielle et de retard mental dans la petite enfance,La 2ème cause d'infection congénitale virale et la 2ème cause non héréditaire de perte auditive neurosensorielle et de retard mental dans la petite enfance,La 1ère cause d'infection congénitale virale et la 2ème cause non héréditaire de perte auditive neurosensorielle et de retard mental dans la petite enfance,La 2ème cause d'infection congénitale virale et la 1ère cause non héréditaire de perte auditive neurosensorielle et de retard mental dans la petite enfance,a
OIC-020-07-B,Quel est le risque de contamination pendant l'accouchement pour une femme ayant eu une primo-infection récente (mois précédent le travail)?,50 %,2 à 5 %,1/10 000,1/1 000,a
OIC-020-07-B-,Quel est le traitement recommandé pour une primo-infection d'herpès génital pendant la grossesse?,Aciclovir 1g en 5 prises,Valaciclovir 2g en 2 prises pendant 5 à 10 jours,Valaciclovir 1g en 2 prises de 36 SA jusqu’à la naissance,Cesarean section si l'infection est dans les 6 semaines avant le début de travail,a
OIC-020-08-B,Quelle est la mode principale de transmission de l'hépatite B materno-fœtale?,Oral,Breastfeeding,Perinatal,Intravenous,c
OIC-020-08-B-,La vaccination des femmes à risque pendant la grossesse est-elle une mesure essentielle pour la prévention des risques fœtaux liés à l'hépatite B?,Oui,Non,Cela dépend du risque individuel,Seulement pour les femmes enceintes en haut risque,a
OIC-020-09-B,Quelle est la bonne pratique pour le dépistage de la sérologie HIV pendant la grossesse?,"Le dépistage doit être proposé en début de grossesse, même si ce n'est pas obligatoire",Le dépistage est obligatoire à tout moment,Le dépistage est proposé uniquement en fin de grossesse,Le dépistage est effectué uniquement pour le père,a
OIC-020-09-B-,Quelle est la recommandation pour les adolescents de 12 à 18 ans concernant la vaccination contre le varicelle?,La vaccination est recommandée sans contrôle sérologique préalable.,La vaccination est recommandée uniquement si l'histoire de varicelle est positive.,"La vaccination est recommandée sans contrôle sérologique préalable, mais avec un test négatif de grossesse.","La vaccination est recommandée sans contrôles, sauf pour les femmes enceintes.",c
OIC-020-10-B,Quelle est la première étape de l'infection materno-fœtale par la listériose?,Colonisation du placenta,Infection intra-utérine par le placenta,Transmission par le sang maternel,Infection par le virus de la méningite,a
OIC-020-10-B-,Quel aliment à éviter est mentionné dans la liste des risques fœtaux?,Poissons fumés,"Graines germées crues (soja, luzerne)",Produits de charcuterie cuite consommés en l'état,Cochon cru,a
OIC-020-11-B,Quand doivent être prescrites des hémocultures chez la mère en cas de suspicion de listériose MF?,Durant la grossesse,Après l'accouchement,En cas de fièvre SD-044,Dans les cas de maladie infectieuse,c
OIC-020-11-B-,Quels sont les mécanismes de transmission materno-fœtale du streptocoque B?,Vaginale et ascendante,Vaginale et placentaire,Vaginale et génitale,Vaginale et lombaire,a
OIC-020-12-B,Quelle est la dose recommandée de métronidazole pour le traitement de la vaginose bactérienne pendant la grossesse?,1 g/j pendant 7 jours,2 g en dose unique,1 g/j pendant 3 jours,2 g/j pendant 7 jours,a
OIC-020-12-B-,Quel est le risque principal associé à la vaginose bactérienne pendant la grossesse selon le contenu éducatif?,La grossesse prolongée,L'accouchement prématuré,L'insuffisance hépatique,L'insuffisance rénale,b
