id,completion,label,source
OIC-263-03-B,"Question: Quelles sont les causes de microangiopathie thrombotique ?
a) Infections telles que la grippe H1N1, le VIH ou la septicémie.
b) Maladies auto-immunes comme la sclérodermie, le lupus érythémateux disséminé ou le syndrome des anti-phospholipides.
c) Utilisation de médicaments tels que la mitomycine C, la gemcitabine, le ciclosporine ou le tacrolimus.
d) Dysimmunitaires liés à un cancer ou une maladie maligne.",False,openbiollm_8b
OIC-101-02-A,"Question: Quelle est la principale différence clinique entre une paralysie faciale centrale et périphérique?
a) La paralysie faciale centrale se manifeste par une atteinte plus prononcée du facial inférieur avec chute de la commissure labiale, tandis que la périphérique affecte également le facial supérieur.
b) La paralysie faciale centrale est associée à un déficit moteur de l'hémicorps homolatéral, contrairement à la périphérique qui ne présente pas ce lien avec une hémiplegie.
c) La paralysie faciale centrale comporte une dissociation automatico-volontaire plus marquée que la périphérique.
d) La paralysie faciale périphérique est caractérisée par une atteinte équivalente du facial supérieur et inférieur, avec notamment l'effacement des rides du front et les cils plus apparents et longs du côté paralysé.",False,openbiollm_8b
OIC-265-06-A,"Question: Quels sont les facteurs favorisants de la colique néphrétique?
a) Voyage
b) Chaleur
c) Deshydratation
d) Activité physique",False,openbiollm_8b
OIC-136-01-B,"Question: Quels sont les 5 actes d'anesthésie les plus fréquents en France?
a) Endoscopies digestives
b) Accouchements par voie basse et césariennes
c) Interventions sur le cristallin
d) Chirurgie de la bouche et des dents",False,openbiollm_8b
OIC-330-05-A,"Question: Quels sont les effets indésirables des inhibiteurs calciques?
a) Flushes, céphalées et oedèmes périphériques
b) Bradycardie, troubles de conduction
c) Insuffisance cardiaque
d) Tous les trois",False,openbiollm_8b
OIC-027-23-B,"Question: Quel est le traitement recommandé pour la vaginose bactérienne à Gardnerella vaginalis pendant la grossesse?
a) Traitement par métronidazole en dose unique
b) Traitement par métronidazole en 3 doses
c) Traitement par amoxicilline en 3 doses
d) Traitement par fluconazol en 3 doses",False,openbiollm_8b
OIC-364-05-A,"Question: Quels sont les signes devant faire suspecter une maltraitance dans le cas d'une fracture chez l'enfant?
a) Fracture avant l'âge de la marche
b) Contexte inexpliqué ou contexte flou
c) Retard à la présentation de l'enfant
d) Localisation métaphysaire ou en torsion",False,openbiollm_8b
OIC-351-08-A,"Question: Quels sont les types de hallucinations selon leur localisation sensorielle ?
a) Hallucinations visuelles, auditives et tactiles.
b) Hallucinations olfactives, gustatives et cénesthésiques.
c) Hallucinations kinesthésiques, visuelles et auditives.
d) Hallucinations visuelles, olfactives et cénesthésiques.",False,llama3_1_8b
OIC-161-22-B,"Question: Quels sont les facteurs favorisant l'infection urinaire chez l'enfant ?
a) Immaturité avec anomalie de la vidange vésicale
b) Prédisposition génétique
c) Fait de prendre des bains réguliers
d) Fait d'avoir une alimentation riche en sucre",True,llama3_1_8b
OIC-245-15-A,"Question: L'insuffisance surrénale aigue est une pathologie vitale, une urgence extrême.
a) Une pathologie non vitale
b) Une pathologie moins urgente
c) Une pathologie qui n'est pas critique en termes d'urgence
d) Une pathologie dont l'urgence dépend de la gravité du cas clinique",False,openbiollm_8b
OIC-156-14-A,"Question: Quels sont les signes cliniques d’une spondylodiscite ?
a) Douleurs abdominales, fièvre élevée et difficulté à marcher.
b) Fébrile, douleurs du rachis inflammatoires, raideur rachidienne segmentaire et contracture des muscles para-vertébraux.
c) Douleur thoracique, fièvre récente ou chronique et CRP élevée.
d) Toux, difficulté à respirer et douleurs articulaires.",True,llama3_1_8b
OIC-153-04-A,"Question: Quelle est la principale cause des endocardites infectieuses précoces (<1 an après l'implantation) sur prothèse valvulaire ?
a) Contamination péri-opératoire
b) Porte d'entrée cutanée
c) Infection dentaire
d) Infection digestive",True,llama3_1_8b
OIC-102-07-A,"Question: Quelle est la caractéristique d'une paralysie du VI (sixième nerf) ?
a) Trouble de la vision binoculaire
b) Abolition de l'abduction de l'œil
c) Problème de la pupille
d) Trouble de la vision centrale",True,llama3_1_8b
OIC-270-07-B,"Question: Quels sont les facteurs qui influencent le passage vers la chronicité de la lombalgie aigue ?
a) Seulement les facteurs biologiques
b) Les facteurs biopsychosociaux et professionnels
c) Les seuls facteurs psychologiques
d) Les conditions de travail difficiles sans opportunité de changement",True,llama3_1_8b
OIC-188-13-B,"Question: Quels sont les cas où une utilisation des tests immuno-allergiques est indiquée?
a) Lorsque le diagnostic d'asthme est porté
b) Diagnostic de rhinite chronique dont l'origine allergique est suspectée
c) Tous les cas où un traitement allergologique est envisagé
d) Les allergies alimentaires chez l'enfant",False,openbiollm_8b
OIC-197-06-B,"Question: Quels sont les signes extra-articulaires associés au rhumatisme psoriasique ?
a) La maladie de Crohn ou la rectocolite hémorragique
b) Les atteintes du scalp, le psoriasis inversé et le psoriasis unguéal
c) La valvulopathie aortique ou mitrale
d) L'œil rouge et/ou douloureux",False,llama3_1_8b
OIC-070-04-B,"Question: Quels sont les facteurs de risque plus marqués chez le sujet âgé pour les troubles de l’humeur ?
a) Les comorbidités psychiatriques, la perte d’autonomie et les évènements psycho sociaux stressants.
b) La polymédication, les traitements iatrogènes et les facteurs génétiques.
c) L’âge avancé, le sexe masculin et l’état de santé général.
d) Les troubles psychotiques, les troubles anxieux et les troubles liés à l’usage d’alcool ou de médicaments.",True,llama3_1_8b
OIC-247-20-A,"Question: Quels sont les objectifs du traitement du diabète de type 1 ?
a) Seulement la prévention des complications aiguës ou chroniques de la maladie.
b) Assurer la vie la plus libre possible et la prévention des complications aiguës ou chroniques de la maladie.
c) Seulement l'assurance de la vie la plus libre possible.
d) Seulement la prévention des complications aiguës de la maladie.",True,llama3_1_8b
OIC-074-26-B,"Question: Quels sont les principaux effets indésirables du méthylphénidate ?
a) Céphalées, tics et anxiété
b) Nausées, anorexie et douleurs abdominales
c) Tachycardie, palpitations et hypertension artérielle
d) Cytopénies, réaction anaphylactique et troubles visuels",True,llama3_1_8b
OIC-336-15-B,"Question: Quelle est la mesure thérapeutique recommandée pour un patient en coma non traumatique avec un score Glasgow < 8 et pas de cause rapidement réversible ?
a) Intubation nasotrachéale
b) Intubation orotrachéale et mise sous ventilation mécanique
c) Mise sous oxygénotherapie
d) Administration d'un sédatif",True,llama3_1_8b
OIC-183-07-B,"Question: La hiérarchisation des risques professionnels est-elle obligatoire dans les entreprises ?
a) Non, elle n'est pas obligatoire.
b) Oui, elle est obligatoire et doit être réalisée par l'employeur.
c) Oui, elle est obligatoire mais ne concerne que certains risques spécifiques.
d) Non, elle n'est pas obligatoire mais recommandée.",True,openbiollm_8b
OIC-223-02-A,"Question: Quels sont les trois grands types de dyslipidémies?
a) Hypercholestérolémie pure
b) Hypertriglycéridémie pure
c) Hyperlipidémie mixte
d) Autre",False,openbiollm_8b
OIC-247-18-A,"Question: Quelle est la cause la plus fréquente de mortalité chez l’enfant diabétique de type 1 ?
a) L'acidocétose
b) La hypoglycémie
c) Le coma hyperosmolaire
d) L'hypertension artérielle",True,llama3_1_8b
OIC-302-17-A,"Question: Quelle est la caractéristique principale d'un mélanome typique ?
a) Lésion symétrique avec bords nets
b) Lésion pigmentée asymétrique, aux bords irréguliers
c) Lésion de couleur homogène, sans changement récent
d) Lésion non pigmentée, avec un diamètre inférieur à 10mm",True,llama3_1_8b
OIC-188-04-A,"Question: Quels sont les critères d'orientation pour le diagnostic clinique et le diagnostic différentiel de la rhinite allergique chez l'enfant et chez l'adulte?
a) Les symptômes regroupés sous l’acronyme PAREO (prurit, anosmie, rhinorrhée, éternuements, obstruction nasale) pouvant être accompagnés de symptômes oculaires (conjonctivite).
b) L’examen des fosses nasales au spéculum nasal (ou à défaut à l’otoscope) retrouve une muqueuse inflammatoire et recherchera d’éventuels polypes.
c) Recherche d’arguments en faveur du caractère allergique de la rhinite (association forte entre l’exposition à un allergène et la survenue des symptômes évaluée par les unités de lieu, de temps et d’action ET l’objectivation d’une sensibilisation vis-à-vis de l’allergène : test cutané positif / présence d’IgE spécifiques ; cf item 186).
d) Les symptômes regroupés sous l’acronyme PAREO (prurit, anosmie, rhinorrhée, éternuements, obstruction nasale) pouvant être accompagnés de symptômes oculaires (conjonctivite). L’examen des fosses nasales au spéculum nasal (ou à défaut à l’otoscope) retrouve une muqueuse inflammatoire et recherchera d’éventuels polypes. Recherche d’arguments en faveur du caractère allergique de la rhinite (association forte entre l’exposition à un allergène et la survenue des symptômes évaluée par les unités de lieu, de temps et d’action ET l’objectivation d’une sensibilisation vis-à-vis de l’allergène : test cutané positif / présence d’IgE spécifiques ; cf item 186).",False,openbiollm_8b
OIC-245-13-B,"Question: Quel est le traitement de l'insuffisance surrénale chez l'enfant?
a) Hydrocortisone en 2 prises par jour
b) Fludrocortisone en 1 prise par jour
c) Hydrocortisone en 3 prises par jour
d) Fludrocortisone en 2 prises par jour",False,openbiollm_8b
OIC-134-07-A,"Question: Quelles sont les principales étiologies des douleurs nociceptives ?
a) Les douleurs traumatiques et/ou per et postopératoires
b) Les douleurs inflammatoires
c) Les douleurs mécaniques, liées au mouvement
d) Toutes les options sont correctes",True,llama3_1_8b
OIC-176-06-B,"Question: Quels sont les principaux parasites responsables de diarrhées chez l'enfant et l'adulte ?
a) Giardia intestinalis, Cryptosporidium spp, microsporidies
b) Amoebae intestinales, Cyclospora spp, Anguillula spp
c) Ascaris lumbricoides, Trichuris trichiura, Ancyclostoma duodenale
d) Giardia intestinalis, Cryptosporidium spp, microsporidies et Cystoisospora belli en cas d'immunosuppression",False,openbiollm_8b
OIC-076-05-A,"Question: Quels sont les critères pour diagnostiquer une dépendance selon la CIM 11 ?
a) 1 seule manifestation
b) au moins trois des manifestations suivantes
c) toutes les six manifestations
d) aucun critère spécifique",True,llama3_1_8b
OIC-161-21-B,"Question: Quels sont les principes du traitement des cystites récidivantes?
a) Antibiotiques curatifs et prophylactiques
b) Mesures hygiéno-diététiques
c) Traitement local oestrogénique
d) Vaccin immuno-prophylactique",False,openbiollm_8b
OIC-288-04-A,"Question: Quel est le principal moyen de distinguer les hémorroïdes externes et internes ?
a) En fonction de leur taille
b) En fonction de leur couleur
c) Lorsque le plexus interne est visible lors d'un examen endocanalaire avec un anuscope, alors il s'agit d'hémorroïdes internes.
d) En fonction de leur forme",True,llama3_1_8b
OIC-157-15-B,"Question: Quelles sont les situations dans lesquelles le contrôle chirurgical ou radio-interventionnel de la source infectieuse est indispensable?
a) Urgence abdominale (péritonite, angiocholite)
b) Pyélonéphrite aigue bloquée
c) Endocardite compliquée d’un choc cardiogénique ou d’un abcès péri-valvulaire
d) Arthrite avec sepsis/chock septique ou bactériémie persistante (lavage articulaire)",True,openbiollm_8b
OIC-047-12-B,"Question: Quels sont les principaux tests utilisés pour dépister les troubles auditifs chez le nouveau-né ?
a) Oto-émissions acoustiques provoquées (OEAP) ou potentiels évoqués auditifs automatisés.
b) Examen externe : face et cou, pavillon, conduit auditif et otoscopie.
c) Réaction comportementale à la stimulation sonore avec des sources sonores calibrées.
d) Audiométrie tonale au casque et tympanométrie.",True,llama3_1_8b
OIC-076-03-A,"Question: Quel est le niveau de comparaison entre la dépendance selon la CIM et le trouble de l’usage d’alcool selon le DSM-5?
a) La dépendance (CIM) correspond au trouble de l’usage d’alcool (DSM-5) modéré.
b) La dépendance (CIM) est plus sévère que le trouble de l’usage d’alcool (DSM-5).
c) Le trouble de l’usage d’alcool (DSM-5) est plus sévère que la dépendance (CIM).
d) La dépendance (CIM) ne correspond pas au trouble de l’usage d’alcool (DSM-5).",False,openbiollm_8b
