Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
96,OIC-009-23-A-,Qu'est-ce que le jugement de signification statistique évalue principalement?,La précision de l'estimation d'un paramètre.,L'erreur systématique dans une étude.,L'impact de l'erreur aléatoire sur les résultats d'un test.,La taille de l'échantillon nécessaire pour une étude.,c,4
97,OIC-009-24-B,"Selon le texte, quelle est la principale limitation des études observationnelles concernant la causalité?",Elles peuvent prouver la causalité de manière définitive.,Elles ne peuvent que discuter de la plausibilité de la causalité en utilisant des critères.,Elles sont toujours plus fiables que les études expérimentales.,Elles ne nécessitent pas de prendre en compte les biais.,b,4
98,OIC-009-24-B-,Lequel des éléments suivants représente un ensemble de facteurs environnementaux auxquels un individu est exposé?,Génome,Phénome,Exposome,Épigénome,c,4
99,OIC-009-25-B,Quel est le rôle principal du comité de lecture dans le processus de publication d'un article scientifique?,Refuser systématiquement tous les manuscrits soumis.,Accélérer le processus de publication pour répondre aux exigences des chercheurs.,Évaluer la qualité du manuscrit soumis par des pairs relecteurs (peer-reviewing).,Garantir que tous les articles publiés sont en accès libre et gratuits.,c,4
100,OIC-009-26-B,Quelle est la définition d'une maladie rare selon le texte fourni?,Une maladie qui touche plus de 1 personne sur 1000.,Une maladie qui touche moins d'une personne sur 2000.,Une maladie qui touche exactement une personne sur 2000.,Une maladie qui touche plus de 1 personne sur 2000.,b,4
101,OIC-009-26-B-,Quel est l'objectif principal du Plan National Maladies Rares 3 (PNMR3) concernant le diagnostic des maladies rares en France?,Assurer que tous les patients reçoivent un diagnostic en moins de 5 ans.,Assurer que tous les patients reçoivent un diagnostic précis un an après la première consultation médicale spécialisée.,Se concentrer uniquement sur les maladies rares pour lesquelles un diagnostic est possible.,Éliminer complètement les impasses diagnostiques pour toutes les maladies rares.,b,4
102,OIC-009-27-B,Lequel des mécanismes suivants est le plus souvent impliqué dans la pathogenèse de l'hémochromatose?,Une résistance à l'action de l'hepcidine.,Une absorption intestinale excessive de fer due à un déficit en hepcidine.,Un défaut de production des facteurs de coagulation VIII ou IX.,Une anomalie de l'hémoglobine entraînant une déformation des globules rouges.,b,4
103,OIC-010-01-A,Quelle est la définition de l'errance diagnostique selon le texte?,L'échec à définir la cause précise d'une maladie après des investigations.,La période entre les premiers symptômes et le diagnostic précis.,Une maladie rare dont la cause est inconnue.,Une forme atypique d'une maladie connue.,b,4
104,OIC-010-01-A-,Quel est le rôle principal d'Alliance Maladies Rares mentionné dans le texte?,Financer la recherche sur les maladies rares.,Gérer les centres de référence et de compétence.,Orienter les patients vers l'association la plus appropriée.,Publier les protocoles nationaux de diagnostic et de soins.,c,4
105,OIC-010-02-B,Quelle est la fréquence approximative des hémorragies du premier trimestre pendant la grossesse?,10%,25%,50%,75%,b,4
106,OIC-010-02-B-,Quelle est une priorité dans la prise en charge d'une fausse couche du premier trimestre?,Traitement chirurgical systématique,Administration de corticoïdes,Prévention de l'allo-immunisation Rhésus D,Induction du travail,c,4
107,OIC-010-03-B,Quels sont les critères indiquant une urgence chirurgicale pour une grossesse extra-utérine (GEU) symptomatique?,Douleur abdominale et taux de β-hCG > 5000 UI/L,"Instabilité hémodynamique, défense abdominale ou hémopéritoine à l'échographie",Taux de β-hCG < 1000 UI/L et asymptomatique,Traitement médicamenteux par méthotrexate,b,4
108,OIC-010-03-B-,Quelle est la première chose à considérer en cas d'hémorragie du deuxième ou troisième trimestre?,Réaliser immédiatement une échographie.,Effectuer un toucher vaginal pour évaluer la source.,Penser à un placenta praevia (PP) ou un hématome rétroplacentaire (HRP).,Administrer immédiatement une transfusion sanguine.,c,4
109,OIC-019-01-A,Quelle est la définition de l'hémorragie du post-partum (HPP) selon le texte?,Saignement < 500 mL dans les 24h après l'accouchement.,Saignement > 1000 mL dans les 24h après l'accouchement.,Saignement > 500 mL dans les 24h après l'accouchement.,Saignement > 500 mL après 24h après l'accouchement.,c,4
110,OIC-019-02-A,Quelle est la principale mesure prophylactique systématique pour prévenir l'HPP (Hémorragie du Post-Partum) immédiatement après la naissance de l'enfant?,Mise en place d'un sac de recueil des pertes.,Surveillance de la délivrance pendant 2 heures.,Administration prophylactique d'oxytocine (APO).,Délivrance artificielle après 30 minutes.,c,4
111,OIC-019-02-A-,"Selon la définition fournie, quels sont les seuils de pression artérielle systolique (PAS) et diastolique (PAD) pour diagnostiquer une hypertension artérielle (HTA) au cours de la grossesse?",PAS ≥ 130 mmHg et/ou PAD ≥ 80 mmHg,PAS ≥ 140 mmHg et/ou PAD ≥ 90 mmHg,PAS ≥ 150 mmHg et/ou PAD ≥ 100 mmHg,PAS ≥ 160 mmHg et/ou PAD ≥ 110 mmHg,b,4
112,OIC-019-03-B,Quelle est la fréquence approximative de l'HTA (Hypertension Artérielle) pendant la grossesse?,1 à 3%,5 à 10%,15 à 20%,25 à 30%,b,4
113,OIC-019-03-B-,Quel est le seuil minimal du ratio Protéine/Créatinine (P/C) urinaire indiquant une protéinurie significative dans le contexte d'une HTA gravidique?,Inférieur à 10,Inférieur à 20,Supérieur à 30,Supérieur à 50,c,4
114,OIC-019-04-B,Quelle est la principale complication redoutée de l'HTA gravidique mentionnée dans le texte?,Diabète gestationnel,Prééclampsie,Anémie,Infection urinaire,b,4
115,OIC-019-05-A,Quel est l'objectif principal du traitement antihypertenseur chez une femme enceinte souffrant d'HTA sévère?,Atteindre une tension artérielle normale (PAS < 120 mmHg et PAD < 80 mmHg).,Éviter les à-coups hypertensifs et limiter les complications maternelles.,Utiliser des diurétiques pour réduire la rétention hydrique.,Prescrire systématiquement des IEC ou des ARA2.,b,4
116,OIC-019-06-B,Quelle est la principale recommandation concernant la surveillance de la pression artérielle (PA) après l'accouchement en cas d'hypertension artérielle (HTA)?,Arrêt immédiat de tout traitement antihypertenseur.,Surveillance mensuelle de la PA.,Surveillance étroite et arrêt progressif du traitement antihypertenseur.,Maintien du traitement antihypertenseur à la dose maximale.,c,4
117,OIC-019-06-B-,Quel est le risque de récidive d'HTA gravidique après un antécédent?,Environ 1 patiente sur 10,Environ 1 patiente sur 20,Environ 1 patiente sur 5,Environ 1 patiente sur 2,c,4
118,OIC-019-07-B,Quelle est une complication à long terme associée à l'HTA gravidique?,Diabète gestationnel,HTA chronique,Prééclampsie,Grossesse multiple,b,4
119,OIC-019-07-B-,Quelle est la définition de la menace d'accouchement prématuré (MAP) selon le texte?,Contractions utérines régulières et douloureuses après 37 SA.,Association de modifications cervicales et de contractions utérines régulières et douloureuses avant 22 SA.,Association de modifications cervicales et de contractions utérines régulières et douloureuses entre 22 SA et 36 SA + 6 jours.,Accouchement survenant avant 22 SA.,c,4
120,OIC-019-08-A,"Selon le texte, quelle est la proportion approximative de cas d'accouchement prématuré où aucune étiologie n'est identifiée?",Environ 20%,Environ 40%,Environ 60%,Environ 80%,c,4
121,OIC-019-08-A-,Quel examen est utilisé pour évaluer la longueur du col utérin dans le contexte d'une menace d'accouchement prématuré?,NFS,ECBU,Échographie du col,Fibronectine fœtale,c,4
122,OIC-019-09-A-,Quelle est la principale stratégie de prévention primaire contre l'accouchement prématuré selon le texte?,Réalisation d'un cerclage.,Traitement des antécédents de conisation.,Suppression des facteurs de risque.,Bilan morphologique de la cavité utérine.,c,4
123,OIC-019-10-A,"Quel est l'un des principaux objectifs de l'examen clinique lors d'une fièvre pendant la grossesse, selon le texte?",Évaluer le retentissement obstétrical.,Rechercher des antécédents prédisposants.,Effectuer des sérologies.,Mesurer la hauteur utérine.,a,4
124,OIC-019-10-A-,"Quel examen est systématiquement réalisé en cas de fièvre pendant la grossesse, selon le texte?",Hémocultures,ECBU,PCR COVID,RCF et tocométrie,b,4
125,OIC-019-11-A,"Quel est le traitement initial recommandé pour une fièvre survenant pendant la grossesse, en dehors d'une orientation spécifique?",Amoxicilline 3g/j,Paracétamol et surveillance étroite,C3G et aminosides,Vancomycine IV,b,4
126,OIC-019-11-A-,Lequel des éléments suivants est un signe clinique clé d'un hématome rétroplacentaire (HRP) pendant la grossesse?,Hypertension artérielle sévère et protéinurie,"Douleur abdominale brutale, utérus de bois, et hémorragie génitale (souvent peu abondante)","Fièvre maternelle, douleur abdominale et contractions utérines","Hémolyse, cytolyse hépatique et thrombopénie",b,4
127,OIC-019-12-A,Quelle est la définition de la menace d'accouchement prématuré selon le texte?,Contractions utérines irrégulières et douloureuses associées à des modifications cervicales après 37 SA.,Contractions utérines régulières et douloureuses associées à des modifications cervicales avant 37 SA.,Contractions utérines irrégulières et indolores associées à des modifications cervicales après 37 SA.,Contractions utérines régulières et indolores associées à des modifications cervicales avant 37 SA.,b,4
128,OIC-019-12-A-,Quel est le premier objectif lors de l'orientation de l'examen clinique pour une douleur abdominale aiguë chez une femme enceinte?,Évaluer la tolérance hémodynamique.,Effectuer un toucher vaginal.,Rechercher les étiologies mettant en jeu le pronostic vital.,Mesurer la température.,c,4
129,OIC-019-13-B,Quel est l'objectif principal de la prise en charge d'une douleur abdominale aiguë chez une femme enceinte?,Identifier la cause exacte de la douleur.,Soulager immédiatement la douleur.,Orienter l'examen clinique et proposer les examens paracliniques adaptés.,Mettre fin à la grossesse si la douleur est sévère.,c,4
