Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
107,OIC-019-04-B-,Quel critère indique une HTA sévère en cas de complications de grossesse?,PAS ≥ 140 mmHg et/ou PAD ≥ 90 mmHg,PAS ≥ 160 mmHg et/ou PAD ≥ 110 mmHg,PAS ≥ 180 mmHg et/ou PAD ≥ 120 mmHg,PAS ≥ 150 mmHg et/ou PAD ≥ 100 mmHg,b,4
108,OIC-019-05-A,Quel est l'objectif principal du repos et du traitement antihypertenseur chez une femme enceinte souffrant d'hypertension artérielle?,Augmenter la consommation de sel,Contrôler la tension artérielle et prévenir les complications maternelles,Inducer le travail prématuré,Diminuer la fréquence cardiaque,b,4
109,OIC-019-05-A-,Quelle est la fréquence recommandée pour les consultations chez une femme enceinte présentant une hypertension artérielle gravidique (HTAg)?,Tous les 3 mois,Tous les 15 jours,Tous les mois,Tous les 10 jours environ,d,4
110,OIC-019-06-B,Quel est le traitement antihypertenseur privilégié en cas d'allaitement maternel?,Inhibiteurs de l'enzyme de conversion,Bêtabloquants,Diurétiques,Alpha-bloquants,b,4
111,OIC-019-06-B-,Quel est le risque de récidive d'HTA gravidique chez une patiente ayant déjà eu un épisode?,1 sur 10,1 sur 2,1 sur 5,1 sur 100,c,4
112,OIC-019-07-B,Quel est le risque accru pour une femme ayant eu une HTA gravidique ?,Risque accru de diabète,Risque accru de complications respiratoires,Risque accru de maladies auto-immunes,Risque accru d'HTA chronique,d,4
113,OIC-019-07-B-,Quelle est la période de gestation pendant laquelle une menace d'accouchement prématuré (MAP) peut se produire ?,Avant 22 SA,Entre 22 SA et 36 SA + 6 jours,Après 37 SA,Entre 37 SA et 40 SA,b,4
114,OIC-019-08-A-,Quel examen permet de confirmer une rupture prématurée des membranes?,NFS,Fibronectine fœtale,ECBU,Recherche d'IGFBP-1 ou de PAMG-1,d,4
115,OIC-019-09-A-,Quelle mesure de prévention primaire est mentionnée pour réduire le risque d'accouchement prématuré?,Suivre un régime alimentaire riche en vitamines,Consommer de l'alcool modérément,Arrêter de fumer et éviter les produits toxiques,Faire de l'exercice physique intense,c,4
116,OIC-019-10-A,Quel est l'objectif principal de l'examen clinique en cas de fièvre chez une femme enceinte ?,Déterminer la cause exacte de la fièvre.,Évaluer l'impact de la fièvre sur le fœtus.,Identifier les signes d'appel évocateurs d'une infection.,Prescrire un traitement antibiotique approprié.,c,4
117,OIC-019-11-A,Quelle est la première mesure à prendre en cas de fièvre pendant la grossesse?,Amoxicilline 3 g/j,Erythromycine si allergie,Surveillance étroite de la température et du col utérin,Paracétamol,d,4
118,OIC-019-12-A,Quelle est la définition d'une menace d'accouchement prématuré?,Contractions utérines irrégulières et douloureuses avant 37 SA.,Association de contractions utérines régulières et douloureuses associées à des modifications cervicales avant 37 SA.,Douleur pelvienne aiguë accompagnée de fièvre.,Rupture d'un kyste ovarien pendant la grossesse.,b,4
119,OIC-019-12-A-,Quelle est la première étape à suivre lors de la prise en charge d'une femme enceinte présentant une douleur abdominale aiguë?,Prendre la température,Palper l'abdomen,Rechercher les étiologies mettant en jeu le pronostic vital,Effectuer un toucher vaginal,c,4
120,OIC-019-13-B,Quel est l'objectif principal de la prise en charge d'une douleur abdominale aiguë chez une femme enceinte?,Identifier la cause exacte de la douleur.,Administrer des analgésiques puissants.,Orienter l'examen clinique et proposer des examens paracliniques adaptés.,Éviter toute intervention médicale.,c,4
121,OIC-020-01-A,Qu'est-ce que l'infection materno-fœtale (IMF)?,Une infection du fœtus après la naissance.,Une infection de la mère pendant la grossesse.,Une infection du fœtus pendant la grossesse ou l'accouchement.,Une infection bactérienne du nouveau-né après 28 jours.,c,4
122,OIC-020-01-A-,Quelle est la première cause d'infection néonatale bactérienne précoce?,Escherichia coli,Listériose,Streptocoque groupe B,Treponema pallidum,c,4
123,OIC-020-02-A,Quelle est la voie de contamination du fœtus impliquant le passage dans la filière génitale maternelle?,Voie hématogène,Voie sanguine,Voie respiratoire,"Voie vaginale, ascendante",d,4
124,OIC-020-02-A-,Quelle est la probabilité de transmission materno-fœtale de la toxoplasmose entre 0 et 7 semaines d'aménorrhée?,10%,40%,6 à 10%,72%,c,4
125,OIC-020-03-A,Quelle est la fréquence des formes inapparentes de toxoplasmose maternelle?,20%,40%,60%,80%,d,4
126,OIC-020-03-A-,Quelle mesure préventive est recommandée pour réduire le risque de toxoplasmose?,Consommer de la viande crue,Se laver les mains avant et après avoir touché des animaux,Éviter de laver les fruits et légumes,Ne pas porter de gants lors du nettoyage de la litière du chat,b,4
127,OIC-020-04-B,Quel est le risque d'infection fœtale par la rubéole si l'infection maternelle survient avant 11 semaines d'aménorrhée?,25%,100%,50%,90%,d,4
128,OIC-020-04-B-,Quel est le principal moyen de prévention de la rubéole congénitale?,La vaccination antirubéolique pendant la grossesse,La prise d'antibiotiques en cas de contact avec une personne atteinte de rubéole,La surveillance sérologique des femmes enceintes,L'isolement des femmes enceintes en cas d'épidémie de rubéole,c,4
129,OIC-020-05-B,Quelle est la période de risque de transmission de la rougeole materno-fœtale?,Au début de la grossesse,Pendant le premier trimestre,En fin de grossesse,Après l'accouchement,c,4
130,OIC-020-06-B-,Quelle est la première cause d'infection congénitale virale?,Infection à rubéole,Infection à VIH,Infection à Cytomégalovirus (CMV),Infection à herpès,c,4
131,OIC-020-07-B,Quel est le principal mode de transmission de l'herpès néonatal?,Contamination pendant la grossesse maternelle,Contamination postnatale à partir d'un herpès maternel,Passage par la filière génitale infectée lors de l'accouchement,Contamination par contact avec des objets contaminés,c,4
132,OIC-020-07-B-,Quel traitement est recommandé en cas d'infection par le virus herpes simplex (HSV) pour la première fois pendant la grossesse?,Valaciclovir 2g en 2 prises pendant 5 à 10 jours,Aciclovir 1g en 5 prises pendant 5 à 10 jours,Aciclovir 1g en 2 prises pendant 5 à 10 jours,Valaciclovir 1g en 2 prises de 36 SA jusqu'à la naissance,b,4
133,OIC-020-08-B,Quelle est la fréquence de l'hépatite B chez les femmes enceintes?,10%,5%,1%,0.1%,c,4
134,OIC-020-08-B-,Quelle est la recommandation de la HAS concernant le dépistage de l'hépatite B?,Dépistage uniquement en cas de symptômes,Dépistage après l'accouchement,Dépistage dès la déclaration de la grossesse,Dépistage uniquement pour les femmes ayant des antécédents d'hépatite B,c,4
135,OIC-020-09-B,Le dépistage du VIH chez la mère est :,Obligatoire dès le début de la grossesse,Proposé systématiquement en début de grossesse,Ne concerne que les femmes ayant des antécédents de VIH,Indiqué uniquement si la mère présente des symptômes,b,4
136,OIC-020-09-B-,La vaccination contre la varicelle est recommandée pour les adolescents de 12 à 18 ans si...,ils ont déjà eu la varicelle.,ils ont un projet de grossesse.,ils n'ont pas d'antécédent clinique de varicelle ou dont l'histoire est douteuse.,ils sont âgés de moins de 12 ans.,c,4
137,OIC-020-10-B,Quelle est la première étape de l'infection à Listeria monocytogenes chez le fœtus?,Infection du système nerveux central,Colonisation du placenta,Transmission par le sang maternel,Infection des voies respiratoires,b,4
138,OIC-020-10-B-,Quels aliments doivent être cuits soigneusement avant consommation pour prévenir la listériose?,Fromages à pâte molle au lait cru,Graines germées crues,Poissons fumés,Viandes et poissons crus,d,4
139,OIC-020-11-B,"En cas de suspicion de listériose chez une femme enceinte, quel examen est recommandé?",Analyse des lochies,Culture du liquide céphalorachidien,Examen anatomopathologique du placenta,Hémocultures,d,4
140,OIC-020-11-B-,Quelle est la principale voie de transmission du streptocoque B de la mère au fœtus?,Hémorragique,Aéroportée,Transplacentaire,Vaginale ascendante,d,4
141,OIC-020-12-B,Quel est le traitement de la vaginose bactérienne à Gardnerella vaginalis?,Amoxicilline,Clindamycine,Métronidazole,Erythromycine,c,4
142,OIC-020-12-B-,La vaginose bactérienne est suspectée de favoriser :,L'accouchement prématuré,Le diabète gestationnel,La fausse couche,La pré-éclampsie,a,4
143,OIC-020-13-B,Quel est le meilleur moyen de se protéger contre la grippe pendant la grossesse?,Se laver les mains régulièrement,Limiter les contacts avec les personnes malades,Se faire vacciner contre la grippe,Prendre des antibiotiques,c,4
144,OIC-020-13-B-,Quelle est la première cause d'anémie fœtale?,L'infection maternelle,L'allo-immunisation antiérythrocytaire,L'irradiation,La prise de certains médicaments,b,4
145,OIC-020-14-B,Quelle est l'indication principale pour la recherche d'agglutinines irrégulières (RAI) chez les femmes enceintes Rhésus D négatif?,Déterminer le groupe sanguin du fœtus,Identifier les anticorps anti-D,Évaluer le risque d'allo-immunisation,Surveiller l'évolution de la grossesse,c,4
146,OIC-020-14-B-,Quelle est la seule méthode de prévention de l'allo-immunisation anti-D (Rh1) durant la grossesse?,L'alimentation spécifique,La transfusion sanguine,L'injection d'immunoglobulines spécifiques (anti-D),Le repos strict,c,4
147,OIC-020-15-B-,Quelle est la prévalence approximative des malformations fœtales dans la population générale?,5%,10%,2 à 3%,15%,c,4
148,OIC-020-16-A,Lequel des médicaments suivants est classé comme un dérivé de la vitamine A ?,Lithium,Warfarine,Isotrétinoïne,Méthotrexate,c,4
149,OIC-020-16-A-,Quel médicament peut provoquer le syndrome de Moebius chez le fœtus?,Isotrétinoïne,Lithium,Misoprostol,Warfarine,c,4
150,OIC-020-17-A,"Lequel des vaccins suivants est recommandé chez la femme enceinte, notamment chez les patientes à risque?",Rougeole,Varicelle,Grippe,BCG,c,4
151,OIC-020-18-A,Quel est l'impact du tabagisme pendant le 1er trimestre de grossesse sur le risque de fausse couche spontanée?,Diminue le risque de fausse couche spontanée,N'a aucun impact sur le risque de fausse couche spontanée,Augmente le risque de fausse couche spontanée de manière dose-dépendante,Augmente le risque de fausse couche spontanée de manière indépendante de la quantité de cigarettes consommées,c,4
152,OIC-020-18-A-,Quel outil peut être utilisé pour évaluer la dépendance à la nicotine chez une femme enceinte souhaitant arrêter de fumer?,Questionnaire de Fagerström,Analyseur de CO,Fiche d'information sur le sevrage tabagique,Consultation en addictologie,a,4
153,OIC-020-19-B,Quel est l'élément principal du syndrome d'alcoolisation fœtale (SAF)?,Un retard de croissance modéré,Des malformations cardiaques,Un retard des acquisitions à distance,Une dysmorphie faciale typique,d,4
154,OIC-020-20-A-,Quel est l'effet du cannabis sur le fœtus?,Hypertension artérielle,Syndrome de sevrage néonatal sévère,Retard de croissance intra-utérin,Lésions hémorragiques cérébrales,c,4
155,OIC-020-21-B-,Quel est l'objectif principal d'un réseau coordonné de prise en charge pour les femmes enceintes ayant des problèmes d'addiction ?,Offrir un soutien psychologique aux femmes enceintes.,Minimiser les complications médico-psycho-sociales pour la mère et l'enfant.,Fournir un traitement de substitution aux opiacés à toutes les femmes enceintes.,Encourager l'arrêt complet de la consommation de substances addictives pendant la grossesse.,b,4
