Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
143,OIC-027-16-A-,Quelle est la vitesse de croissance annuelle calculée à partir d'une courbe de croissance?,a,b,c,d,a,1
144,OIC-027-20-A,Quelle hormone est testée pour identifier les retards pubertaires centraux ou périphériques?,testostérone,œstradiol,FSH et LH,TSH,c,4
145,OIC-027-20-A-,Quelle est la description correcte de la puberté normale et pathologique?,"Acquis : tumoral (craniopharyngiome), fonctionnel (dénutrition, maladie chronique)","Variante du normal, diagnostic d’élimination",Retard pubertaire simple,Insuffisance ovarienne,a,4
146,OIC-027-21-B,Quelle caractéristique de la Courbe de croissance précocité pubertaire est illustrée par la photo?,L'accélération de la croissance et de la développement,La phase de l'ovulation,L'absence de développement normal,La croissance à l'âge adulte,a,4
147,OIC-027-21-B-,Quand commence le diagnostic de prémature thelarche chez les filles de moins de 2 ans?,périnatal,périnatal,périnatal,périnatal,a,1
148,OIC-027-22-B,Quelle est une caractéristique normale de la puberté?,La production de hormones sexuelles,La croissance des organes sexuels,La régulation des hormones menstruelles,La croissance des muscles,a,4
149,OIC-027-22-B-,Quelle description correspond à l'élément principal de la photo?,La croissance accélérée des mammes,Le développement mammaire et accélération de la vitesse de croissance,La croissance accélérée des mammes,La croissance accélérée des mammes,b,1
150,OIC-027-23-B,Quelle échographie est associée à la puberté pathologique périphérique chez une fille?,Échographie pelvienne,Échographie abdominale,Échographie thoracique,Échographie abdominale et thoracique,a,4
151,OIC-027-23-B-,L'échographie pelvienne est utilisée pour :,éliminer une tumeur ou un kyste ovarien,mesurer la longueur utérine (si > 35 mm),mesurer l'âge osseux,évaluer la structure musculaire,a,4
152,OIC-027-24-B,Quelle est la durée typique de la maturation osseuse dans les pubertés précoces?,plus ou moins 1 an,plus ou moins 2 ans,plus ou moins 3 ans,plus ou moins 4 ans,b,3
153,OIC-027-25-A,La torsion du cordon spermatique est rare après 40 ans. Les options suivantes sont correctes :,a,b,c,d,a,1
154,OIC-027-26-B,Quelle est la cause la plus courante de l'orchiépididymite chez les enfants et adolescents?,Une infection urogénitale (2C-161),Une urétrite,Une sténose urétrale,Une maladie de prostate,a,3
155,OIC-027-26-B-,Le diagnostic est avant tout clinique,a,b,c,d,a,1
156,OIC-027-29-B,La cryptorchidie est la conséquence d’un arrêt de migration embryologique du testicule sur le trajet normal entre la région lombaire et le scrotum. Les options sont :,a,b,c,d,a,1
157,OIC-027-29-B-,Pourquoi est-il inutilisable pour le diagnostic du testicule chez l'enfant?,car il n'y a pas de place pour les examens complémentaires,car il n'y a pas de place pour les examens complémentaires,car il n'y a pas de place pour les examens complémentaires,car il n'y a pas de place pour les examens complémentaires,a,1
158,OIC-027-30-A-,Quelle est la cause principale de la balanoposthite?,Un diabète sucré non équilibré,Une inflammation du gland et du prépuce par défaut de décalottage,Un cancer du pénis,Un lichen scléro-atrophique,b,4
159,OIC-027-32-B-,Quelle condition est plus courante chez les garçons?,a,b,c,d,a,1
160,OIC-027-33-A,Quelle est la démarche diagnostique principale en cas de trouble mictionnel chez l'enfant?,"les signes [[Troubles de la miction et incontinence urinaire de l'adulte et du sujet âgé|fonctionnels urinaires 125]] (pollakiurie, l’urgenturie, l’existence de fuites diurnes en dehors des mictions et/ou nocturne) avec la date d'apparition des troubles et la notion d’infection urinaire",les modalités d’apprentissage et l’âge de l’acquisition de la propreté urinaire,"le développement psychomoteur et statural de l’enfant, ses habitudes de vie, son régime hydrique quotidien, les conditions de scolarité et les loisirs",les antécédents de troubles fonctionnels chez les parents ou dans la fratrie,a,4
161,OIC-027-33-A-,Quel examen est nécessaire lors de la première consultation pour exclure une infection urinaire suspectée?,Aucun examen complémentaire n’est nécessaire.,Une uropathie malformative à type de valves de l’urètre postérieurs à l’origine d’un obstacle urétral.,Une neurovessie congénitale en lien avec une maladie médullaire congénitale ou dysraphisme spinal.,Une uropathie malformative à type d’abouchement ectopique de l’uretère du pyélon supérieur.,a,1
162,OIC-027-34-B-,Quels sont les troubles associés aux troubles de la miction chez l'enfant?,"Troubles psychiques chez l'enfant : les troubles mictionnels peuvent entrainer un repli sur soi, un stress émotionnel, une perte de l’estime de soi.",Troubles psychiatriques : les enfants avec troubles mictionnels ont 2 à 4 fois plus de troubles du comportement tel que le trouble déficitaire de l’attention avec hyperactivité (TDAH).,Troubles du sommeil à type d’apnées du sommeil et parasomnies notamment chez les enfants avec énurésie.,"Troubles respiratoires nocturnes : l’obstruction des voies aériennes supérieures (ronflement), surtout si elle s’accompagne d’apnées obstructives est fréquemment rapportée dans l’énurésie primaire isolée.",a,5
163,OIC-027-35-A,Quelle est la cause principale de l'instabilité vésicale chez l'enfant?,Hyperactivité vésicale,Abouchement des voies urinaires,Contraction non inhibée du détrusor,Pollakiurie,c,4
164,OIC-027-35-A-,Quelle est la définition correcte de l’énurésie primaire?,Si l’enfant n’a jamais eu de période de continence durant le sommeil d’au moins six mois,Si l’énurésie est secondaire après 6 mois de contrôle mictionnel,"Si l’énurésie est isolée ou mono-symptomatic avec des symptômes diurnes (urgenturie, pollakiurie, dysurie…)",Si l’énurésie primaire est polyurique par inversion du cycle de l’ADH,a,4
165,OIC-027-36-B,Quelle est la définition du handicap selon le contenu éducatif?,L'enfant handicapé a des déficiences physiques et mentales.,L'enfant handicapé a des déficiences physiques et sociales.,L'enfant handicapé a des déficiences physiques et de participation.,L'enfant handicapé a des déficences physiques et de croissance.,c,4
166,OIC-027-36-B-,Quelle est la description correcte de l'évolution dans le temps du handicap chez l'enfant?,Désignée par 'a' : avant ou dès la naissance,Désignée par 'b' : maladie chronique,Désignée par 'c' : handicap stable/ transitoire/ durable/ intermittent/ évolutif,Désignée par 'd' : surhandicap,c,3
167,OIC-027-38-B-,Quelle est la fonction principale de la Maison Départementale des Personnes handicapées (MDPH)?,Accueillir et informer les personnes handicapées et leurs familles,Évaluer les besoins de compensation en matière de scolarisation,Élaborer un plan personnalisé de compensation,Comprendre les situations sociales précaires et isolement,a,4
168,OIC-027-41-A,Quelle est la prévalence la plus fréquente des troubles de l’humeur chez les sujets âgés de plus de 65 ans?,a,b,c,d,a,1
169,OIC-027-42-B-,Quelle est la spécificité principale des troubles anxieux chez le sujet âgé?,Aucune spécificité,Symptômes psychiatriques,Manifestations non spécifiques,Symptômes psychiatriques et anxieux,c,4
170,OIC-027-44-B,Quelle option correspond à une comorbidité non psychiatrique au sujet âgé?,douleurs,pathologies cardiovasculaires,maladies neurologiques,délire aigus,b,4
171,OIC-027-44-B-,Quelle est la bonne pratique pour les anxiolytiques chez le sujet âgé selon la description?,Prescrire à faible posologie,Présenter à faible posologie,Présenter à faible posologie,Présenter à faible posologie,a,1
172,OIC-027-46-A,Quel est le correcteur de la psychothérapie?,Amaury MENGIN,Amaury MENGIN,Amaury MENGIN,Amaury MENGIN,a,1
173,OIC-027-46-A-,Qui peut être psychothérapeute?,Un titre réglementé (2010),Automatique pour : Médecin psychiatre,Possible mais avec formation théorique en psychopathologie (> 400h),et stage pratique (> 5 mois) pour : Médecin non-psychiatre,a,4
174,OIC-030-01-B-,Quelle est la définition commune à toutes les psychothérapies?,Technique thérapeutique utilisant des procédés psychiques,Modèle théorique du psychisme,Relation de qualité psychothérapeute/patient ou alliance thérapeutique,"Apprentissage comportemental, cognitif et affectif",a,4
175,OIC-030-02-B-,Quelle est laquelle des trois « vagues » décrits dans les principes théoriques?,Comportementale (1<sup>ère</sup> moitié XXème siècle),Cognitive (>1960),Émotionnelle (>2000),Analyse fonctionnelle,c,4
176,OIC-030-03-B,Quel est le but principal de la remédiation cognitive?,Améliorer le handicap fonctionnel lié aux altérations cognitives,Renforcer les processus cognitifs altérés,Compenser les processus préservés,Développer des stratégies compensatrices,a,4
177,OIC-030-03-B-,Quelle est l'une des indications principales de la psychothérapie de soutien?,La plupart des troubles psychiatriques et non psychiatriques,Préférence du patient,Thérapie cognitivo-comportementale,Éducation thérapeutique,a,4
178,OIC-030-04-B,Quelle est la définition de psychotropes?,Antipsychotique,Antidépresseurs,Hypnotiques,Psychostimulants,a,1
179,OIC-032-01-B,Quelle est la propriété commune des antipsychotiques?,action antagoniste des récepteurs dopaminergiques D2,action antagoniste des récepteurs dopaminergiques D1,action antagoniste des récepteurs dopaminergiques D3,action antagoniste des récepteurs dopaminergiques D4,a,4
180,OIC-032-01-B-,Quelle indication est commun à tous les antipsychotiques?,Épisode psychotique bref,Trouble schizo-affectif,Trouble schizophrénique,Trouble délirant persistant,c,4
181,OIC-032-02-B,Quel est le composant principal du bilan pré-thérapeutique avant un traitement antipsychotique?,Recherche de contre-indications,Désignation des traitements associés,Dépistage d’un trouble métabolique,Surveillance de l’efficacité clinique,a,4
182,OIC-032-02-B-,Quelle option correspond à un effet indésirable grave lié au syndrome malin des neuroleptiques?,Dystonies,"Syndrome hyperkinétique, akathisie",Risque d’accident vasculaire cérébral,Prise de poids,c,4
183,OIC-032-05-B,Quelle est la plus fréquente des effets indésirables des antidépresseurs?,a,b,c,d,a,1
184,OIC-032-05-B-,Quelle est la classe chimique principale des anxiolytiques?,a,b,c,d,a,1
185,OIC-032-06-A,Quelle est une indication principale des anxiolytiques?,Traitement symptomatique des manifestations anxieuses intenses et/ou invalidantes,Traitement préventif dans le cadre du sevrage de l’alcool : prévention du syndrome de sevrage (delirium tremens),Traitement des crises convulsives et des épilepsies (partielles ou généralisées),Douleur neuropathique,a,4
186,OIC-032-07-B,Quelle est une effet indésirable des benzodiazépines qui est mentionné dans la description?,"Somnolence diurne, asthénie, sensation vertigineuse, altération de la vigilance",Ne pas associer à l’alcool,Réaction paradoxale favorisée par l’alcool,Dépendance pharmacologique et syndrome de sevrage à l’arrêt du traitement,a,4
187,OIC-032-07-B-,Quelle est la voie d’administration principale pour les benzodiazépines?,habituelle,IM,IV,autre,a,1
188,OIC-032-08-B,Les hypnotiques sont des psychotropes qui possèdent une capacité à induire le sommeil. Quelle est la classe principale des hypnotiques selon la description donnée?,a,b,c,d,a,1
189,OIC-032-08-B-,Quelle des suivantes est une indication pour les hypnotiques?,Insomnies aiguës transitoires,Autres troubles du sommeil,Non un traitement de fond,Autres troubles du sommeil,a,3
190,OIC-037-05-A,Quelle est la principale cause des cancers liés au tabac?,Tabac,Cancer broncho-pulmonaire,Tabac 1ère cause de mortalité cardiovasculaire évitable,Cancer du larynx,a,2
191,OIC-037-06-A,Quelle est la définition principale de la cigarette électronique selon le contenu?,a,b,c,d,a,1
192,OIC-037-06-A-,Quelle est la principale caractéristique de la nicotine selon le contenu?,La nicotine n'est pas considérée comme cancérigène,La nicotine est le principal agent responsable de la dépendance,Les goudrons entrainent des modifications cellules épithéliales,Les radicaux libres de la fumée stimulent dégradation paroi alvéolaire,b,4
193,OIC-037-08-B,Quelle est la tendance principale sur le tabagisme au cours du temps?,Diminution de 12% des fumeurs entre 2016 et 2018,Augmentation du tabagisme quotidien,Diminution parmi les hommes dans toutes les classes d’âges,Diminution parmi les femmes de moins de 55 ans,a,4
