Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
111,OIC-020-17-A-,Quel est le facteur qui influence l'effet du tabagisme sur le fœtus ?,Le poids de naissance du nouveau-né,La durée de la grossesse,Les gènes codant pour les enzymes cytochrome P450 et glutathione S-transférase,L'âge des parents,c,4
112,OIC-020-18-A,Quel est le principal risque pour la santé du fœtus en cas d'intoxication tabagique pendant la grossesse ?,Retard de croissance intra-utérin,Accouchement prématuré,Mort inattendue du nourrisson,Hématome rétroplacentaire,a,4
113,OIC-020-18-A-,Quelle est la méthode d'évaluation de la dépendance avant le sevrage tabagique chez les femmes enceintes ?,Questionnaire de Fagerström,Analyseur de CO expiré,Consultation psychologique,Conseil minimal de sevrage,a,4
114,OIC-020-19-B,Quels sont les éléments associés au syndrome d'alcoolisation fœtale (SAF) ?,Retard de croissance intra utérin modéré et dysmorphie faciale typique,"Malformations neurologiques, cardiaques et squelettiques",Troubles cognitifs et comportementaux d'intensité variable,Tous les éléments précédents,d,4
115,OIC-020-19-B-,Quelle est la relation entre la quantité d'alcool ingérée et les atteintes fœtales ?,Les atteintes fœtales sont proportionnelles à la quantité d'alcool ingérée.,Il n'y a pas de relation entre la quantité d'alcool ingérée et les atteintes fœtales.,"La quantité d'alcool ingérée est sans importance pour les atteintes fœtales, seule la fréquence compte.",Les atteintes fœtales sont indépendantes de la quantité et de la fréquence d'alcool ingérée.,a,4
116,OIC-020-20-A,Quels sont les contextes cliniques qui nécessitent un interrogatoire intensifié pour dépister l'alcoolisation maternelle ?,Antécédent de SAF/syndrome malformatif dans la progéniture,Contexte de toxicomanie,"Troubles psychiatriques, dépression",Consommation importante de tabac,a,4
117,OIC-020-20-A-,Quels sont les effets du cannabis sur le fœtus ?,"Retard de croissance intra-utérin, prématurité et syndrome de sevrage néonatal modéré","Troubles de l'attention, difficulté d'apprentissage et troubles du sommeil",Complications maternelles et fausses couches spontanées,Hématome rétroplacentaire et rupture prématurée des membranes,a,4
118,OIC-020-21-B-,Quels sont les produits utilisables pour le traitement de substitution aux opiacés pendant la grossesse ?,Méthadone et buprénorphine,Buprénorphine et Subutex,Méthadone et Subutex,Seulement la méthadone,a,4
119,OIC-020-22-A-,Les conséquences à long terme des conduites addictives pendant la grossesse sont liées à :,l'environnement et les troubles psychiques maternels,une exposition in utero à l'alcool et des malformations,d'éventuelles séquelles d'une prématurité ou d'une souffrance fœtale in utero,l'importance d'un environnement de professionnels bienveillants,a,4
120,OIC-020-23-A-,Une femme enceinte est exposée à une irradiation pendant un examen de radiodiagnostic. L'utérus est en dehors du faisceau de rayonnement. Quelle est la conduite à tenir ?,Rassurer la patiente et effectuer l'examen prévu.,Annuler l'examen et demander un autre moyen d'évaluation.,Demandez l'avis d'un service compétent pour le calcul de la dose-gonades (IRSN).,Placer un tablier de plomb sur l'abdomen de la patiente.,a,4
121,OIC-020-24-A,Quels sont les signes généraux qui doivent faire évoquer une infection bactérienne néonatale (INBP) ?,Fièvre,Hypothermie,Tachycardie,Bradycardie,a,4
122,OIC-020-24-A-,Quels sont les signes d'une détresse respiratoire?,"Polypnée, signes de lutte respiratoire et cyanose",Polypnée et signes de lutte respiratoire,Cyanose et pauses respiratoires,Troubles hémodynamiques associés,a,4
123,OIC-020-25-A,Quel est le critère pour définir le petit poids pour l'âge gestationnel (PAG) ?,Poids inférieur au 5e percentile,"Poids inférieur au 10e percentile, isolé",Poids supérieur au 90e percentile,Poids égal ou supérieur au poids de naissance,b,4
124,OIC-020-25-A-,Quel est le critère pour définir la prématurité ?,Naissance avant 38 semaines d'aménorrhée,Naissance après 42 semaines d'aménorrhée,Naissance à 37 semaines d'aménorrhée avec un poids inférieur à 500 g,Naissance avant 37 semaines d'aménorrhée et poids au moins égal à 500 g,d,3
125,OIC-020-26-A,Quel est le score d'Apgar évalué à 1 minute après la naissance pour déterminer l'adaptation du nouveau-né à la vie extra-utérine ?,0-3 points,4-6 points,7-10 points,Non évalué,c,4
126,OIC-020-27-B,Quels sont les soins systématiques initiaux au nouveau-né en salle de naissance?,"Clampage et section du cordon, prévention de l’hypothermie","Peau à peau avec la mère, mise au sein","Examen clinique, soins du cordon","Administration de vitamine K1, pose des bracelets d’identification",a,4
127,OIC-020-30-A,"Avant la loi Veil de 1975, l'avortement était considéré comme un acte :",légal et non réprimé,illégal et passible de prison,légal mais uniquement pour les femmes mineures,légal pour les cas de viol,b,4
128,OIC-020-31-B,Quel est le nombre d'Interruptions Volontaires de Grossesse (IVG) réalisés en France chaque année?,150 000,200 000,250 000,300 000,b,4
129,OIC-022-01-A,Quelles sont les contre-indications à la technique médicamenteuse d'interruption volontaire de grossesse ?,"Troubles de la coagulation, prise d'un traitement anticoagulant et anémie profonde (Hb < 9–10 g/dL)",DIU en place et patiente isolée ne comprenant pas les informations,Asthme sévère non contrôlé par le traitement et hypersensibilité au misoprostol,Il n'existe pas de contre-indications absolues à la méthode instrumentale,a,4
130,OIC-022-03-B,Quelle est la définition de la fertilité d'un couple?,La capacité d'un couple à concevoir,La capacité d'un couple à se reproduire,Le délai nécessaire pour concevoir,La probabilité de survenue d'une grossesse,a,4
131,OIC-022-03-B-,Quelle est la définition de l'infertilité selon l'Organisation Mondiale de la Santé (OMS) ?,Inaptitude biologique à concevoir,Difficulté à procréer sans grossesse clinique,Impossibilité totale de concevoir spontanément une grossesse,Grossesse clinique après 12 mois ou plus de rapports sexuels non protégés,a,4
132,OIC-022-04-B-,Quel est le groupe de personnes qui doit être interrogé et examiné dans le cadre d'une consultation pour infertilité du couple?,La femme seule,Les deux membres du couple,Le seul homme du couple,Aucun membre du couple n'est interrogé et examiné,b,4
133,OIC-022-05-A,Quel est le facteur qui peut affecter la spermatogenèse et les spermatozoïdes?,La chaleur,L'alcool,Les allergiques,Les stéroïdes anabolisants,a,4
134,OIC-022-05-A-,Quelle est l'origine infertilité la plus probable chez une femme avec un syndrome des ovaires polykystiques ?,Troubles du cycle menstruel,Insuffisance ovarienne prématurée,Hyperprolactinémie,Obstruction tubaire,a,4
135,OIC-022-06-B,Le bilan de première intention pour une infertilité féminine et masculine vise à,Rechercher la ou les causes d'infertilité féminine et masculine,Réaliser un bilan pré-conceptionnel,Évaluer l'état de santé général du couple,Déterminer le sexe du futur enfant,a,4
136,OIC-024-01-A-,Quelle est la principale cause d'infertilité masculine ?,Anomalie de production des spermatozoïdes par les testicules,Obstruction en aval du testicule,Troubles sexologiques et dysfonction érectile,Tumeurs de la région hypothalamo-hypophysaire,a,4
137,OIC-024-02-A-,Quel est le but principal de la préservation de la fertilité féminine et masculine?,Permettre à une femme enceinte de garder ses ovules pour une éventuelle procréation future,Favoriser l'accès aux techniques d'assistance médicale à la procréation pour les couples infertiles,Présenter un moyen de préserver la santé reproductive des individus en cas de traitement médical,Permettre à une femme de garder ses ovules pour une éventuelle adoption future,c,4
138,OIC-024-03-A,Quelle technique d'assistance médicale à la procréation consiste à déposer des spermatozoïdes sélectionnés dans l'utérus au moment le plus opportun ?,FIVc,IIU,ICSI,IAD,b,4
139,OIC-024-04-A,Quel est le pourcentage de couples qui consultent pour infertilité en France aujourd’hui ?,20%,40%,60%,80%,a,2
140,OIC-024-05-A-,Quelles sont les principales indications de la fécondation in vitro (FIV) avec ou sans microinjection intracytoplasmique (ICSI)?,"L'infertilité tubaire, l'endométriose et les échecs d'IIU ou d'inductions simples de l'ovulation.","Les anomalies spermatiques sévères, l'utilisation de spermatozoïdes extraits chirurgicalement ou à partir des urines et un échec de FIV-c.","L'infertilité ovarienne, la polycystose ovulaire et les échecs d'insémination artificielle.","Les troubles du cycle menstruel, l'hypogonadisme et les échecs de fécondation in vitro.",a,4
141,OIC-024-06-B,Quelles sont les principales indications du don d'ovocytes ou de spermatozoïdes?,Infertilité sévère voire stérilité médicalement constatée,Risque de transmettre une maladie génétique d'une particulière gravité à l'enfant à venir,Risque de transmettre une maladie virale d'une particulière gravité à l'autre membre du couple,"En cas d'échec d'AMP intraconjugale, dans certains cas, un don d'ovocyte ou de spermatozoïdes peut être proposé",a,4
142,OIC-024-06-B-,"Les principales indications médicales de préservation de la fertilité féminine sont les traitements gonadotoxiques utilisés dans le traitement du cancer, notamment pour les pathologies hématologiques, le cancer du sein et autres cancers. La bonne réponse est :",a,b,c,d,a,1
143,OIC-024-07-B,Quels sont les examens clinico-biologiques minimales à réaliser avant le recours à l’AMP ?,Anamnèse et spermogramme,"Échographie testiculaire et sérologies VHB, VHC, VIH, Syphilis","Exploration du cycle et du statut ovarien, évaluation psycho-sociale",Spermoculture et test de migration de survie des spermatozoïdes,a,4
144,OIC-024-07-B-,"Selon la loi de bioéthique d'août 2021, une technique d'AMP peut être réalisée :","Chez un couple formé d’un homme et d’une femme vivants ou chez un couple formé par deux femmes, ou pour une femme non mariée.",Seulement chez des couples mariés.,Chez des personnes célibataires.,Chez des couples de plus de 60 ans.,a,4
145,OIC-024-08-A,Quels sont les principaux risques liés à la stimulation ovarienne dans le cadre de l'AMP ?,Risque d'allergie aux médicaments,Syndrome d'hyperstimulation ovarienne,Torsion d'annexe,Hémopéritoine,b,4
146,OIC-024-08-A-,Quel est le but du conseil génétique?,Informer le patient des risques de maladie héréditaire,Diagnostiquer une maladie génétique,Tracer un plan de gestion pour la famille,Faire une analyse ADN,a,4
147,OIC-024-09-B,Quels sont les éléments importants à prendre en compte lors de l'annonce du diagnostic d'une maladie génétique à un couple ?,Proposer une liste de complications possibles et d'incapacités,Faire preuve de compassion et proposer un soutien médical et psychologique,Asséner une sentence inéluctable sur l'évolution future de l'enfant,Omettre les difficultés et se focaliser uniquement sur des objectifs à long terme,b,4
148,OIC-024-09-B-,Quels sont les principes éthiques qui guident le médecin dans son conseil génétique ?,Le respect de l'autonomie et la non-malveillance,La bienveillance et la justice,Le respect de la dignité humaine et l'intégrite,Les principes éthiques ne sont pas pertinents dans le conseil génétique,a,4
149,OIC-024-10-B-,Quel est le test combiné utilisé pour le dépistage prénatal de la trisomie 21 au 1er trimestre ?,"Mesure de l'âge maternel et dosage des marqueurs sériques (PAPP-A, beta-HCG libre)","Dosage des marqueurs sériques (PAPP-A, beta-HCG libre) seul",Mesure de l'âge maternel seule,Clarté nucale au 1er trimestre seule,a,4
