id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-121-04-B,Quels sont les objectifs de la réhabilitation psychosociale ?,Favoriser l'isolement social et la dépendance aux aides,Permettre à la personne d'accéder à une vie sociale et citoyenne,Proposer des emplois en milieu protégé uniquement,Donner la priorité au travail en milieu ordinaire sans tenir compte de l'autonomie du patient,b,0
OIC-124-05-A,Quels sont les principaux symptômes du syndrome climatérique ?,Troubles vaso-moteurs et troubles du sommeil,"Humeur triste/douleur morale, arthralgies de type inflammatoire associées à un dérouillage matinal","Sécheresse vulvo-vaginale, prise de poids, perte d'attention et perte de mémoire","Bouffées vasomotrices, sueurs nocturnes, arthralgies et myalgies",option_b,0
OIC-127-03-A,Quelle est la complication aiguë de l'HBP qui nécessite une hospitalisation en cas de signe de mauvaise tolérance ?,Rétention aiguë d'urine,Infection urinaire,Hématurie macroscopique,Insuffisance rénale aigue,B,0
OIC-127-04-B,Quelles sont les complications chroniques de l'Hypertrophie bénigne de la prostate (HBP) ?,"Rétention chronique d'urine, lithiase de stase, insuffisance rénale obstructive et hernie de l'aine.","Insuffisance rénale obstructive, lithiase de stase et dysurie.","Rétention chronique d'urine, insuffisance rénale obstructive et lithiase de stase.","Dysurie, hernie de l'aine et lithiase de stase.",A,0
OIC-132-04-B,Quels sont les signes cliniques de la maladie à corps de Lewy (MCL) selon les critères de Mc Keith 2017 ?,"Troubles cognitifs progressifs, syndrome parkinsonien et hallucinations visuelles","Dysautonomie, hypersensibilité aux neuroleptiques et hypnagogogie","Hallucinations auditives, somesthésiques et hyposmie","Troubles du comportement en sommeil paradoxal, fluctuations et apathie",d,0
OIC-132-06-A,"Selon le DSM 5, quels sont les troubles neurocognitifs majeurs ou légers ?",La maladie d'Alzheimer est la seule cause possible.,Les causes possibles incluent la maladie d'Alzheimer et la dégénérescence fronto-temporale.,Toutes les options sont correctes.,Il n'y a pas de causes connues.,c,0
OIC-132-09-A,Quelle est la première étape dans la prise en charge d'un patient avec trouble neuro-cognitif ?,Annonce du diagnostic au patient et à ses proches,Mise en place de l'ALD 15,Interventions non médicamenteuses,Prise en charge des autres comorbidités,option_a,0
OIC-132-16-B,Quel est l&#39;exemple donné dans le contenu éducatif pour illustrer un trouble cognitif du sujet âgé ?,Une tomodensitométrie (TDM) d&#39;un HSD chronique,Un scanner cérébral d&#39;un patient atteint de démence,Une échographie cardiaque d&#39;un sujet âgé,Une radiographie thoracique d&#39;un patient souffrant d&#39;asthme,a,0
OIC-133-02-B,Quels sont les critères utilisés pour calculer le score GIR ?,"Cohérence, Orientation, Toilette et Habillage","Alimentation, Élimination urinaire et fécale, Transfert et Déplacement à l’intérieur","Communication à distance, Déplacement à l’extérieur, Se lever et Se coucher",Toutes les variables discriminantes mentionnées dans le texte,d,0
OIC-133-04-A,Quelle est l'échelle utilisée pour déterminer la capacité de la personne à réaliser les gestes courants de la vie quotidienne intéressant le corps ?,Echelle de Lawton,Echelle de Katz,ADL,IADL,c,0
OIC-133-08-A,Quelle mesure juridique est destinée à protéger une personne majeure qui n'est plus en état de veiller sur ses propres intérêts ?,Sauvegarde de justice,Curatelle / curatelle renforcée,Tutelle,Mandat de protection future,c,0
OIC-133-09-B,Quels sont les dispositifs d’hébergement collectif pour les SA dépendants ?,Les EHPAD et les Résidences autonomie.,"Les EHPA, les Accueillant familiaux et les Unités de soins longue durée.",Les EHPA et les Établissements de soins de longue durée.,Les Résidences autonomie et les Établissements d’hébergement pour personnes âgées dépendantes (EHPAD).,b,0
OIC-134-06-A,Quels sont les objectifs de l’évaluation d’une douleur chronique chez un adulte ?,Dépistage et diagnostic de la nature de la douleur,"Evaluer la localisation, le caractère diffus ou focal, l’irradiation éventuelle, les symptômes et signes cliniques associés",Evaluer l’intensité de la douleur en favorisant l’auto-évaluation par le patient à l’aide d’échelles validées,"Evaluer l’efficacité, la tolérance et l’observance au traitement antalgique",c,0
OIC-134-09-A,Quels sont les objectifs d’un traitement antalgique adéquat pour la douleur cancéreuse ?,Une douleur de fond absente ou d’intensité faible.,Le respect du sommeil.,Moins de 4 accès douloureux par jour avec une efficacité des traitements > à 50 %.,"Des activités habituelles, qui bien que limitées par l’évolution du cancer, restent possibles.",C,0
OIC-134-10-A,Quels sont les 4 piliers de la prise en charge de la douleur chez le sujet âgé ?,"Repérage, Evaluation, Traitement et Ré-Évaluation","Prise en compte des co-morbidités, Traitements chroniques, Évaluation cognitive et Prise en charge médicamenteuse","Recherche de signes d'appel, Bilan gériatrique, Autoévaluation et Hétéroévaluation","Prise en compte des difficultés cognitives, Adaptation des traitements, Réduction de la polymédication et Optimisation de la balance bénéfice-risque",A,0
OIC-142-02-B,Quelle est la caractéristique principale du deuil périnatal ?,Il n'est pas traumatique,Il est toujours traumatique,Il dépend des circonstances de la naissance ou de la mort,Il ne nécessite aucun accompagnement spécialisé,b,0
OIC-145-10-A,Quels sont les deux principaux acteurs impliqués dans le circuit de déclaration obligatoire d'une maladie infectieuse transmissible ?,Les médecins et les biologistes,Les épidémiologistes et les médecins inspecteurs des Agences Régionales de Santé,Les patients concernés et leurs entourages,Les autorités sanitaires et les professionnels de la santé,b,0
OIC-153-03-A,Quelle est la fréquence recommandée pour le suivi clinique chez le médecin traitant des porteurs de prothèses valvulaires ?,Annuellement,Trimestriellement,Mensuellement,Sécuritément selon les besoins individuels,option_b,0
OIC-156-04-B,Quels sont les principaux germes responsables des IOA de l'enfant ?,"Staphylococcus aureus, Streptocoque de groupe B et Escherichia coli","Kingella kingae, Pneumocoque et Streptocoque de groupe A","Salmonella sp., Staphylococcus aureus et Streptocoque de groupe A","Entérobactéries, Pasteurella multocida et Anaérobies",c,0
OIC-156-05-A,Quels sont les signes généraux d'une IOA aiguë chez l'enfant et l'adulte ?,"Douleur articulaire, impotence fonctionnelle partielle ou totale",Fièvre/hyperthermie inconstante,Absence de fièvre le plus souvent,"Rougeur, chaleur, œdème, épanchement articulaire",b,0
OIC-156-11-B,Quels sont les complications d'une arthrite septique aiguë ?,Sepsis et choc septique,Abcès des parties molles adjacentes,Ostéite de contiguïté,Destruction articulaire avec séquelles fonctionnelles,A,0
OIC-156-19-B,Quelle est la durée totale de l’antibiothérapie pour une ostéite aiguë de l’enfant ?,2 à 4 semaines,3 semaines,6 à 12 semaines,1 mois,b,0
OIC-157-04-A,Quel est le principal agent infectieux des bactériémies communautaires chez les enfants et les nourrissons de plus de 2 mois ?,Streptococcus pneumoniae,Neisseria meningitidis,Escherichia coli,Staphylococcus aureus,b,0
OIC-157-06-B,Quel est le pourcentage approximatif d'infections liées aux cathéters causées par les staphylocoques ?,10 à 20%,50 à 60%,80 à 90%,20 à 40%,b,0
OIC-157-15-B,Quels sont les cas nécessitant un contrôle chirurgical ou radio-interventionnel de la source infectieuse ?,Tous les cas,Les seuls cas d'urgence abdominale,Les cas d'endocardite compliquée,Les cas de pyélonéphrite aigue bloquée,option_a,0
OIC-157-16-B,"Quelle est la durée de traitement recommandée pour une bactériémie non compliquée à Staphylococcus aureus sans endocardite ni localisation septique secondaire, avec stérilisation précoce des hémocultures ?",2 semaines,4 à 6 semaines,14 jours,8 semaines,c,0
OIC-161-01-A,Quels sont les facteurs de risque d'infections urinaires à complications ?,"Anomalie de l'arbre urinaire, Homme, Grossesse, Sujet âgé (>75 ans) ou fragiles (> 65 ans avec ≥3 critères de Fried)","Diabète sucré, Insuffisance rénale < 30 ml/mn, Immunosuppression sévère","Prostatite aiguë, Cystite like, IU avec sepsis grave","Cystites récidivantes, Infections urinaires nosocomiales",option_a,0
OIC-161-04-B,"Quel examen d'imagerie est recommandé pour une pyélonéphrite aiguë simple en cas de mauvaise évolution clinique, de douleurs importantes ou de persistance de la symptomatologie à 48-72h ?",Uro-TDM,Échographie des voies urinaires,IRM,Cystoscopie,b,0
OIC-161-06-A,Quel est le seuil de bactériurie significative chez la femme sauf pour E. coli et S. saprophyticus ?,10^3 UFC/mL,10^4 UFC/mL,10^5 UFC/mL,10^6 UFC/mL,b,0
OIC-161-09-A,Quelle est la caractéristique d'une pyélonéphrite aiguë obstructive ?,Elle n'est pas associée à des nausées ou des vomissements.,Elle se manifeste par une douleur irradiante vers le bas appareil urinaire.,Elle est toujours grave et nécessite un drainage immédiat.,Elle n'est pas associée à la présence de fièvre.,c,0
OIC-161-20-B,Quel est le premier examen complémentaire à réaliser dans les infections urinaires récidivantes ?,Cystographie,Calendrier mictionnel,Échographie des voies urinaires,Débitmétrie,b,0
OIC-161-21-B,Quels sont les traitements non antibiotiques qui ont fait la preuve de leur efficacité dans le traitement des cystites récidivantes ?,"Cranberry, mais faible niveau de preuve",La prophylaxie immunoactive = vaccin (non disponible en France) qui a fait la preuve de son efficacité dans des études de haut niveau de preuve.,L’oestrogénothérapie locale a également montré son efficacité mais dans des populations plus spécifiques et notamment la femme ménopausée,Tous les traitements non antibiotiques mentionnés sont efficaces sans condition,option_b,0
OIC-162-02-B,Quelle est l'IST la plus fréquente dans les pays industrialisés ?,Gonococcie,Chlamydiose,Syphilis,Infection à HPV,D,0
OIC-162-03-A,Quels sont les mesures préventives des IST selon la description ?,"Utilisation de préservatifs, vaccination HPV et hépatite B, dépistage VIH, test tréponémique, sérologie d'hépatite B, PCR urinaire ou génitale à la recherche de ''Neisseria gonorrhoeae'' et ''Chlamydia trachomatis'', PCR pharyngée et anale selon les pratiques sexuelles","Utilisation de préservatifs, vaccination HPV et hépatite B, dépistage VIH, test tréponémique, sérologie d'hépatite B, PCR urinaire ou génitale à la recherche de ''Neisseria gonorrhoeae'' et ''Chlamydia trachomatis'', PCR pharyngée et anale selon les pratiques sexuelles","Utilisation de préservatifs, vaccination HPV et hépatite B, dépistage VIH, test tréponémique, sérologie d'hépatite B, PCR urinaire ou génitale à la recherche de ''Neisseria gonorrhoeae'' et ''Chlamydia trachomatis'', PCR pharyngée et anale selon les pratiques sexuelles","Utilisation de préservatifs, vaccination HPV et hépatite B, dépistage VIH, test tréponémique, sérologie d'hépatite B, PCR urinaire ou génitale à la recherche de ''Neisseria gonorrhoeae'' et ''Chlamydia trachomatis'', PCR pharyngée et anale selon les pratiques sexuelles",option_a,0
OIC-162-05-A,Quelle est la cause de l'ulcération génitale infectieuse appelée chancre mou ?,Une infection causée par le virus du papillomavirus humain (HPV),Une infection causée par le bacille de Donovan,Une infection causée par la bactérie Treponema pallidum,Une infection causée par le virus de l'herpès simplex,c,0
OIC-162-09-B,Quelle est la cause la plus fréquente d'urétrite chez l'homme ?,Gonococcie,Chlamydiose,Trichomonose,Infectieuse,A,0
OIC-162-14-B,Quels sont les symptômes de la chlamydiose ?,Anorectite asymptomatique et pharyngite,"Syndrome oculo-uréthro-synovial, polyarthrite aiguë ou subaiguë réactionnelle, urétrite, conjonctivite bilatérale, balanite circinée, kératodermie palmoplantaire psoriasiforme",Péri-hépatite et pneumopathie chez le nouveau-né,Tous les symptômes mentionnés ci-dessus,b,0
OIC-162-26-B,Quelle est la caractéristique de l'éruption cutanée au stade de syphilis secondaire ?,Elle se présente sous forme de pustules sur les mains et les pieds.,"Elle se manifeste par des ulcères sur le visage, la gorge et les parties génitales.",Elle est caractérisée par une éruption généralisée avec des lésions sur tout le corps.,Elle ne présente aucune manifestation cutanée visible.,b,0
